,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.publishedAt,sentiment
100,"['think', 'memory', 'mom', 'really', 'change', 'decision', 'think']",2020-06-14T15:16:15Z,0.2
40,"['rest', 'peace', 'sir', 'deepest', 'condolence', 'family']",2020-06-14T15:28:28Z,0.0
34,"['sad', 'news', 'yaarhe', 'emerge', 'actor']",2020-06-14T15:30:22Z,-0.5
102,"['big', 'faan', 'keralathis', 'cant', 'happen', 'think']",2020-06-14T15:33:08Z,0.0
81,"['sad', 'news', 'love', 'pakistan']",2020-06-14T15:38:45Z,0.0
136,"['may', 'god', 'rest', 'soul', 'peace']",2020-06-14T15:39:58Z,0.0
49,"['miss', 'bro', 'always']",2020-06-14T15:49:27Z,0.0
67,"['god', 'bless', 'soulmay', 'rest', 'peace']",2020-06-14T15:57:20Z,0.0
152,"['sad', 'truly', 'know', 'mr', 'sushant', 'uswhy', 'happen', 'film', 'industry', 'big', 'loss', 'entire', 'film', 'industry', 'people', 'india', 'wellim', 'nagaland', 'indiaeveryone', 'sad', 'break', 'moment', 'nagalandhe', 'donate', 'crore', 'people', 'nagaland', 'relief', 'fund', 'people', 'nagaland', 'forever', 'thankful', 'do', 'ushe', 'deeply', 'miss', 'one', 'allwe', 'forget', 'love', 'kindness', 'show', 'towards', 'naga', 'people', 'rip', 'mr', 'sushantlife', 'hard', 'man', 'someone', 'close', 'u', 'leave', 'u', 'earlyit', 'break', 'stay', 'safe', 'everyone', 'take', 'care']",2020-06-14T17:58:56Z,-0.03645833333333334
151,"['express', 'pain', 'hard', 'believe', 'he', 'talented', 'handsome', 'intelligent', 'person', 'always', 'miss', 'u', 'sushant', 'film', 'industry', 'miss', 'real', 'hero']",2020-06-14T18:25:03Z,0.38166666666666665
80,"['good', 'actori', 'like', 'movie', 'dhoni', 'hearty', 'condolence']",2020-06-14T18:30:31Z,0.7
108,"['south', 'africaim', 'devastatedbeen', 'watch', 'since', 'pavitra']",2020-06-14T18:39:45Z,0.0
86,['unbelievable'],2020-06-14T18:44:59Z,-0.25
98,"['rip', 'sushant']",2020-06-14T19:19:10Z,0.0
76,"['condolence', 'india', 'pass', 'great']",2020-06-14T19:50:00Z,0.8
17,"['suicide', 'survivor', 'effect', 'death', 'one', 'family', 'member', 'due', 'attempt', 'suicide', 'really', 'relate', 'incident', 'im', 'sad', 'speechless', 'moment', 'manager', 'deserve', 'live', 'longer', 'young', 'die', 'may', 'manger', 'soul', 'rip']",2020-06-14T19:57:19Z,-0.03772727272727273
31,"['outstanding', 'actor', 'remember', 'forever', 'he', 'one', 'r', 'p', 'sushanth']",2020-06-14T19:58:15Z,0.5
38,"['never', 'give', 'life', 'please', 'fight', 'situation']",2020-06-14T21:07:01Z,0.0
121,"['wasnt', 'even', 'big', 'fan', 'death', 'really', 'make', 'upset', 'good', 'actor', 'truly', 'respect', 'rest', 'peace', 'feel', 'like', 'go', 'severe', 'depression', 'loneliness', 'mother', 'pass', 'away', 'shouldve', 'talk', 'someone', 'visit', 'doctor', 'suicide', 'never', 'answer', 'love', 'anyways', 'idk', 'heart', 'feel', 'empty', 'right']",2020-06-14T21:39:38Z,0.26428571428571423
25,"['heartbroken', 'loss', 'wish', 'know', 'worth', 'beautiful', 'soul', 'lose']",2020-06-14T21:43:51Z,0.575
124,"['fav', 'actor', 'belive']",2020-06-14T21:44:32Z,0.0
1,"['shame', 'someone', 'commit', 'suicide', 'film', 'star', 'pay', 'condolence', 'etc', 'alive', 'one', 'really', 'give', 'time', 'day', 'sad', 'reality', 'alot', 'support', 'awareness', 'need', 'mental', 'health', 'people', 'need', 'learn', 'kind']",2020-06-14T22:34:21Z,0.06000000000000001
101,"['day', 'ago', 'post', 'picture', 'mom', 'pass', 'away', 'write', 'negotiate', 'two']",2020-06-14T22:35:15Z,0.0
156,['sad'],2020-06-15T01:53:08Z,-0.5
111,"['suspicious', 'manager', 'dy', 'day', 'rip', 'sushant']",2020-06-15T06:45:34Z,0.0
52,"['favourite', 'real', 'star', 'miss', 'always', 'rip']",2020-06-15T07:47:48Z,0.2
139,['maniraj'],2020-06-15T09:04:19Z,0.0
134,"['sadwe', 'lose', 'handsome', 'briliiant', 'personality']",2020-06-15T09:46:58Z,0.5
90,"['soo', 'sad']",2020-06-15T12:51:57Z,-0.5
41,['love'],2020-06-15T14:00:57Z,0.5
96,"['rip', 'dad', 'love', 'u']",2020-06-15T18:00:48Z,0.5
82,"['sushant', 'always', 'love']",2020-06-15T19:11:10Z,0.5
126,"['really', 'bad', 'day', 'everyone', 'really', 'miss', 'much', 'love', 'forever', 'best', 'actor', 'ever']",2020-06-15T19:21:57Z,0.25000000000000006
114,"['im', 'really', 'sad', 'lovely', 'hero', 'india', 'love', 'afghanistan']",2020-06-16T02:35:36Z,0.16666666666666666
57,"['susant', 'plscome', 'back']",2020-06-16T06:13:50Z,0.0
105,"['rest', 'peace']",2020-06-16T08:30:09Z,0.0
42,"['yes', 'worst', 'year', 'really', 'sad', 'hear', 'news']",2020-06-16T09:26:35Z,-0.75
48,"['philippine', 'love', 'watch', 'bollywood', 'movie', 'one', 'favorite', 'actor', 'rip', 'sad', 'end', 'life', 'like', 'surely', 'salman', 'khan', 'miss', 'u']",2020-06-16T11:11:51Z,0.25
142,"['salman', 'khan']",2020-06-16T13:54:26Z,0.0
93,"['indeed', 'sad', 'rip', 'shushanti', 'way', 'somalia']",2020-06-16T22:21:37Z,-0.5
37,"['great', 'loss', 'heart', 'bleed']",2020-06-18T10:51:21Z,0.8
39,"['africa', 'love', 'sushand', 'especially', 'calmness', 'may', 'soul', 'rest', 'peace']",2020-06-18T11:08:06Z,0.25
62,"['africa', 'love', 'sushand', 'especially', 'calmness', 'may', 'soul', 'rest', 'peace']",2020-06-18T11:08:08Z,0.25
141,"['best', 'smile', 'still', 'cant', 'believe']",2020-06-18T14:34:30Z,0.65
51,"['know', 'police', 'find', 'anti', 'depressant', 'medication', 'room', 'pls', 'check', 'tablet', 'anti', 'depressant', 'pill', 'something', 'else']",2020-06-22T13:22:25Z,0.0
83,"['sad', 'may', 'god', 'bless']",2020-08-17T03:01:06Z,-0.5
71,['sushant'],2021-06-14T12:43:21Z,0.0
