,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.publishedAt,sentiment
217,"['omg', 'rest', 'peace', 'bro']",2020-06-14T10:31:49Z,0.0
88,"['fav', 'rip']",2020-06-14T10:31:53Z,0.0
41,"['ache', 'actor', 'ne', 'aakhir', 'kadam', 'kyu', 'uthaya', 'may', 'something', 'surprise', 'story', 'behind', 'khair', 'rip']",2020-06-14T10:31:57Z,-0.4
294,"['attractive', 'charm', 'guy', 'rip', 'sushant', 'bollywood', 'deep', 'root', 'problem', 'one', 'throw', 'light', 'ekta', 'kapoor', 'research', 'shed', 'light', 'happen', 'bollywood', 'find', 'good', 'cause', 'explore', 'show', 'vulgarity']",2020-06-14T10:32:13Z,0.45999999999999996
228,"['rip', 'susanth', 'singh', 'raiput']",2020-06-14T10:32:15Z,0.0
215,"['waheguru', 'usdi', 'rooh', 'nu', 'santi', 'bakhsi']",2020-06-14T10:32:19Z,0.0
238,"['om', 'santi']",2020-06-14T10:32:39Z,0.0
328,['rip'],2020-06-14T10:32:44Z,0.0
129,"['great', 'loss', 'bollywood', 'industry', 'year', 'really', 'painful']",2020-06-14T10:32:52Z,0.050000000000000044
360,"['sad', 'v', 'sad']",2020-06-14T10:33:04Z,-0.5
120,"['rest', 'peace']",2020-06-14T10:33:20Z,0.0
0,"['truly', 'depress', 'year', 'everyone']",2020-06-14T10:33:26Z,-0.06666666666666667
331,"['fav', 'actor', 'film', 'carrier', 'superb', 'commit', 'suicide', 'thats', 'unbilevable', 'rip', 'sushant']",2020-06-14T10:33:29Z,1.0
143,"['rip', 'sushant', 'sir']",2020-06-14T10:33:32Z,0.0
298,"['rip', 'hero']",2020-06-14T10:33:37Z,0.0
189,"['rip', 'sushant', 'sir']",2020-06-14T10:33:47Z,0.0
78,"['rest', 'peace']",2020-06-14T10:33:56Z,0.0
208,"['miss', 'susanta', 'sing', 'rajput', 'kiu', 'aise', 'chali', 'gayi']",2020-06-14T10:34:04Z,0.0
133,"['know', 'really', 'suicide', 'something', 'else']",2020-06-14T10:34:08Z,0.2
330,"['still', 'cant', 'believe']",2020-06-14T10:34:21Z,0.0
339,"['jo', 'log', 'auro', 'k', 'samne', 'ek', 'achha', 'example', 'rakhte', 'hai', 'wo', 'hi', 'aksar', 'aise', 'kadam', 'uthate', 'hai', 'tumhara', 'chehra', 'hamesha', 'yaad', 'rahega']",2020-06-14T10:34:35Z,0.0
