,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.publishedAt,sentiment
9,"['justice', 'prevail', 'sushant']",2020-07-31T14:48:55Z,0.0
13,"['loot', 'crore', 'rupee', 'act']",2020-07-31T14:49:49Z,0.0
95,"['see', 'hypocrisy', 'get', 'ready', 'wear', 'salwar', 'suittook', 'dupattaremoved', 'make', 'set', 'camera', 'start', 'cry', 'justice']",2020-07-31T14:50:03Z,0.2
119,"['act', 'karna', 'pehle', 'shikloo', 'horrible', 'performance']",2020-07-31T14:52:01Z,-1.0
131,"['anything', 'true', 'would', 'hand', 'ssr', 'money', 'parent']",2020-07-31T14:52:11Z,0.35
64,"['sad', 'see', 'could', 'even', 'act', 'interest', 'see', 'act', 'mahesh', 'butt']",2020-07-31T14:52:59Z,-0.5
112,"['pathetic', 'funny']",2020-07-31T14:53:02Z,-0.375
124,"['india', 'today', 'try', 'hard']",2020-07-31T14:53:20Z,-0.2916666666666667
94,['vicious'],2020-07-31T14:53:42Z,-1.0
32,"['u', 'get', 'u', 'deserve']",2020-07-31T14:53:48Z,0.0
121,"['tu', 'na', 'case', 'ko', 'band', 'krrrvane', 'ki', 'kitni', 'bhi', 'koshish', 'krrrle', 'jo', 'tere', 'supporter', 'h', 'na', 'vo', 'kuch', 'bhi', 'krrle', 'case', 'ko', 'divert', 'krrrne', 'ke', 'liye', 'tu', 'pakka', 'ek', 'din', 'pakdi', 'jaayegi', 'jo', 'tere', 'saath', 'h', 'na', 'vo', 'bhi', 'abhi', 'jitni', 'koshish', 'krr', 'sakti', 'h', 'kkrrr', 'le', 'truth', 'win']",2020-07-31T14:54:03Z,0.8
140,"['see', 'ppl', 'comment', 'script', 'mean', 'u', 'write', 'something', 'make', 'vid', 'u', 'dont', 'say', 'anything', 'wrong', 'seem', 'sus']",2020-07-31T14:54:34Z,-0.40625
118,"['kafi', 'bekar', 'act', 'ki', 'hai', 'get', 'justice', 'sushant', 'get', 'justice', 'haan']",2020-07-31T14:55:50Z,0.0
146,"['u', 'talk', 'truth', 'act', 'rhea', 'stop', 'act']",2020-07-31T14:56:57Z,0.0
106,"['yes', 'god', 'watch', 'n', 'allothers', 'n', 'also', 'mumbai', 'police']",2020-07-31T14:57:48Z,0.0
147,"['haaatttttt', 'yaha', 'bhi', 'ghatiya', 'act', 'kisi', 'kaam', 'ki', 'nhi', 'h', 'tu']",2020-07-31T14:58:50Z,0.0
150,"['bakwas', 'ladki']",2020-07-31T15:00:25Z,0.0
44,"['though', 'u', 'try', 'hard', 'u', 'anit', 'great', 'actor', 'overact', 'clearly', 'visible', 'good', 'see', 'fear', 'face', 'wait', 'come']",2020-07-31T15:00:29Z,0.3270833333333333
75,"['yeh', 'news', 'channel', 'badi', 'sympathy', 'dikha', 'rha', 'h', 'rhea', 'k', 'liye']",2020-07-31T15:00:57Z,0.0
33,"['video', 'reason', 'ed', 'might', 'block', 'fund', 'viral', 'video', 'today', 'brag', 'connection', 'expensive', 'lawyer', 'fee', 'pay', 'feel', 'zero', 'bad', 'sushant', 'sympathy', 'anyone', 'side', 'sandeep', 'singh', 'others']",2020-07-31T15:01:01Z,-0.5999999999999999
105,"['shamewhy', 'dress', 'white', 'suitei', 'understand', 'someone', 'upsethe', 'wear', 'white', 'dress', 'release', 'video']",2020-07-31T15:09:44Z,0.0
29,"['say', 'right', 'truth', 'shall', 'prevail']",2020-07-31T15:10:01Z,0.2857142857142857
72,"['curroupt', 'judiciarycurroupt', 'judge', 'curroupt', 'lawyer']",2020-07-31T15:10:34Z,0.0
81,"['look', 'speak']",2020-07-31T15:15:15Z,0.0
48,"['itna', 'hath', 'jodke', 'hamare', 'sushant', 'bke', 'liye', 'bhi', 'mang', 'liya', 'hota', 'justice', 'khud', 'ke', 'liye', 'bheekh', 'nahi', 'mangna', 'padta', 'rhea']",2020-07-31T15:19:34Z,0.0
148,"['irritate', 'see', 'evil', 'face']",2020-07-31T15:20:51Z,-1.0
144,"['dislike', 'like', 'one', 'word', 'fake', 'im', 'sure', 'shes', 'physically', 'involve', 'murder', 'sushant', 'common', 'sense', 'say', 'something', 'truly', 'say', 'something', 'woman', 'period']",2020-07-31T15:21:42Z,-0.075
113,"['script', 'speech', 'fake', 'emotion']",2020-07-31T15:22:15Z,-0.5
61,"['sushant', 'get', 'justice', 'culprit', 'u', 'life', 'gold', 'digger', 'dekhbo', 'nautanki', 'poora', 'plan', 'karke', 'baithi', 'hai', 'whilte', 'salwar', 'kurta']",2020-07-31T15:22:46Z,0.0
76,"['drama', 'queen', 'put', 'jail', 'apply', 'third', 'degree']",2020-07-31T15:25:35Z,-0.05
31,"['please', 'explain', 'exhorbitant', 'expenditure', 'make', 'sushant', 'bank', 'statement', 'instead', 'fake', 'tear', 'cry', 'drama', 'gain', 'public', 'sympathy']",2020-07-31T15:30:56Z,-0.25
136,"['yaar', 'iska', 'act', 'aurbhi', 'bakwas', 'nikla', 'act', 'prof', 'mahesh', 'bhatt', 'play', 'huge', 'part', 'way', 'sushant', 'sir', 'bodyguard', 'confirm', 'claim', 'rhea', 'dislike', 'damn', 'video']",2020-07-31T15:31:16Z,0.4000000000000001
60,"['u', 'deserve', 'chapalrotten', 'egg', 'tomato']",2020-07-31T15:31:55Z,0.0
58,"['go', 'wear', 'dress', 'sheena', 'bohra', 'unless', 'speak']",2020-07-31T15:34:21Z,0.0
149,"['bakwas', 'kr', 'rehi', 'h', 'create', 'drama', 'gain', 'sympathy']",2020-07-31T15:35:25Z,0.0
