Name,Comment,tone
Parvesh Kamboj,Real journalism,"{'document_tone': {'tones': [{'score': 0.97759, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
anik sawhney,Republic channel soo Gaya kya ?? Kaha hai jo apne aap ko desh ka no 1 channel bolte hai,{'document_tone': {'tones': []}}
Deeksha sharma,Sarkaar in logo ki baat maan Kyu nhi leti? 🤔,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Sarkaar in logo ki baat maan Kyu nhi leti?', 'tones': []}, {'sentence_id': 1, 'text': '🤔', 'tones': []}]}"
Happy jatt,Ravish kumar ji no1 reporter in the world,"{'document_tone': {'tones': [{'score': 0.522924, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Sonu Mehra,Sir ji dil se rispect apke lyea,{'document_tone': {'tones': []}}
Laqueeb Darsh,Ye punjabi h ji kya modi aur kya godi.,{'document_tone': {'tones': []}}
Sidhu Zinta,KISAN EAKTA JINDABAD💪💪💪💪,"{'document_tone': {'tones': [{'score': 0.548567, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Shameem Khan,eye sale suwar bjp modi yugi harami agar aam pablik nuksan kare to muabaja lenge sarkar police nuksan kare to koi muabaja nahi bjp modi murdabad,{'document_tone': {'tones': []}}
Shameem Khan,kishan majdoor ekta jindabad hamsab kishan bhaiyu ke sath bjp rss modi ki najayaj aulaad hai,{'document_tone': {'tones': []}}
Mhod Aasim,Good job ravish Kumar team,"{'document_tone': {'tones': [{'score': 0.669342, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
ASL MAHESHWARIES,WE ARE WITH YOU FARMARS. YOU ARE THE SOURCE OF OUR ENERGY IN ALL WAYS.,"{'document_tone': {'tones': [{'score': 0.957479, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'WE ARE WITH YOU FARMARS.', 'tones': []}, {'sentence_id': 1, 'text': 'YOU ARE THE SOURCE OF OUR ENERGY IN ALL WAYS.', 'tones': [{'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
,,{'document_tone': {'tones': []}}
Ramkumar Maurya,मोदी सरकारRSS की दिमागी तौर पर गुलाम कठपुतली भर से ज्यादा नहीं है,{'document_tone': {'tones': []}}
Ranjan Kumar,किसानों के मुद्दे को उठाने के लिए बहुत ही शुक्रिया 🌹❤️,"{'document_tone': {'tones': [{'score': 0.887932, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Ranjan Kumar,हैप्पी बर्थडे रवीश जी,{'document_tone': {'tones': []}}
SHAIKH ABDUL,"Ohh chatukar media, dekho aur sharm karo, ise kahata hai, asli journalism. Ab batavo, kom gaddar hai godi media or ND TV?","{'document_tone': {'tones': [{'score': 0.884138, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Ohh chatukar media, dekho aur sharm karo, ise kahata hai, asli journalism.', 'tones': []}, {'sentence_id': 1, 'text': 'Ab batavo, kom gaddar hai godi media or ND TV?', 'tones': [{'score': 0.549088, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
Ramkumar Maurya,मोदी सरकारRSS मुख्यालय के आदेश पर कार्य कर रही है<br>इसीलिए किसानों मजदूरों की दुर्दशा करने वाले काले कानून लाई है,{'document_tone': {'tones': []}}
Deepa Grover,I am so worried that the kisans are not wearing masks or maintaining physical distancing. I fear their protest is going to become a super spreader event. ☹️,"{'document_tone': {'tones': [{'score': 0.92272, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.836844, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'I am so worried that the kisans are not wearing masks or maintaining physical distancing.', 'tones': [{'score': 0.829811, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.647986, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'I fear their protest is going to become a super spreader event.', 'tones': [{'score': 0.936673, 'tone_id': 'fear', 'tone_name': 'Fear'}]}, {'sentence_id': 2, 'text': '☹️', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
Dimple Randhawa,Badal bhi jimewar hai in sb k lye.ab to Dhong kr rhe hai.. hame koi political leader nhi chahie........we bycot all political party.....kisan majdoor ekta zindabad...,{'document_tone': {'tones': []}}
Muluch Chando production,jay jawan jay kisan,{'document_tone': {'tones': []}}
Ramkumar Maurya,किसानों मजदूरों की खुशहाली के बाद ही देश की अर्थव्यवस्था आगे बढेगी,{'document_tone': {'tones': []}}
Ramkumar Maurya,किसान मजदूर विरोधी सरकारें ही असली गद्दार हैं देशद्रोही हैं,{'document_tone': {'tones': []}}
Matloob Rab,"तीनो किसान विरोधी कानून वापस हो ।हम सब किसान आन्दोलन के साथ हैं । किसान जिन्दाबाद ।संविधान जिन्दाबाद । भारत जिन्दाबाद ।  We support farmers agitation .Godi media Murdabad .गोदी मीडीया मुर्दाबाद ।तानाशाही नहीं चलेगी । We the citizens of India outrightly support &quot; the farmer&#39;s agitation &quot; BHarat zindabad. Come on India. Wake up India. जागो भारत जागो ।किसान हमारे देश के देश भक्त नागरिक हैं ।हमारे सभी संगठन किसानों के साथ हैं । भ्रष्टाचारियों का मुंह काला हो । धार्मिक उन्माद फैलाने वाले का मुंह काला हो ।धार्मिक उन्माद फैलाने वाले देश द्रोही घोषित होना चाहिए । ------:::::::---------- मतलूब रब, अधिवक्ता, पटना हाई कोर्ट-सह-राष्ट्रीय अध्यक्ष,अधिवक्ता जन कल्याण संघ , भारत ।मोबाइल नंबर-9470601333 .","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'तीनो किसान विरोधी कानून वापस हो ।हम सब किसान आन्दोलन के साथ हैं । किसान जिन्दाबाद ।संविधान जिन्दाबाद । भारत जिन्दाबाद ।  We support farmers agitation .Godi media Murdabad .गोदी', 'tones': []}, {'sentence_id': 1, 'text': 'मीडीया मुर्दाबाद ।तानाशाही नहीं चलेगी । We the citizens of India outrightly support &quot; the farmer&#39;s agitation &quot; BHarat zindabad.', 'tones': []}, {'sentence_id': 2, 'text': 'Come on India.', 'tones': []}, {'sentence_id': 3, 'text': 'Wake up India.', 'tones': []}, {'sentence_id': 4, 'text': 'जागो भारत जागो ।किसान हमारे देश के देश भक्त नागरिक हैं ।हमारे सभी संगठन किसानों के साथ हैं । भ्रष्टाचारियों का मुंह काला हो । धार्मिक उन्माद फैलाने वाले का मुंह काला हो ।धार्मिक उन्माद फैलाने वाले देश द्रोही घोषित होना चाहिए । ------:::::::---------- मतलूब रब, अधिवक्ता, पटना हाई कोर्ट-सह-राष्ट्रीय अध्यक्ष,अधिवक्ता जन कल्याण संघ , भारत ।मोबाइल नंबर-9470601333 .', 'tones': []}]}"
Swami Nath Shukla,"Now one person make fool ,and many person trouble ,","{'document_tone': {'tones': [{'score': 0.559792, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Ramkumar Maurya,गुजराती चोरों ने मिलकर पूरे देश को चूना लगाने का काम बडे़ ही शातिर दिमाग से किया है,{'document_tone': {'tones': []}}
Diwakar Mishra,Bhagat   Singh was not like  this .<br>..Bhagat Singh ko maat birch meine  Lao.<br>..<br>Diwakar Kumar from West Bengal/BHARAT   ;,{'document_tone': {'tones': []}}
Sameer Hussain,Cancer govt,"{'document_tone': {'tones': [{'score': 0.903705, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Dr. Arun Kumar Verma,किसानों को अपनी राजनीतिक पार्टी बनानी चाहिए और चुनाव लड़कर सरकार में आए और अपनी परेशानी को दूर करने के लिए कानून बनाए तब ही किसानों की स्थित सुधरेंगी <br>भारतीय किसान पार्टी <br>All India Kishan Party,{'document_tone': {'tones': []}}
Swami Nath Shukla,"Please modi gi think ,and if you strike ,after  you can go back sure , take action","{'document_tone': {'tones': [{'score': 0.784247, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Mandeep Kaur,ਕਿਸਾਨ ਮਜ਼ਦੂਰ ਤੇ ਅਾਮ ਲੋਕਾਂ ਦਾ ੲੇਕਾ ਜ਼ਿੰਦਾਬਾਦ। Kisaan majdoor aur aam logon ki ekta jindabad.,{'document_tone': {'tones': []}}
shovan ghosh,Joy Kishan ✊✊,{'document_tone': {'tones': []}}
Swami Nath Shukla,"Poor person dont worry and always wrong ,  modi gi poor ,and now everyone delated to him ,","{'document_tone': {'tones': [{'score': 0.680085, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
kuldeep dhaliwal,Thanks 🙏,"{'document_tone': {'tones': [{'score': 0.82672, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Diwakar Mishra,"Farmers  are not totally   right.<br>.Diwakar,","{'document_tone': {'tones': [{'score': 0.588766, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.806517, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
lens kap,Save our democracy! Down with RSS   facists,"{'document_tone': {'tones': [{'score': 0.931994, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Save our democracy!', 'tones': [{'score': 0.955445, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Down with RSS   facists', 'tones': []}]}"
Diwakar Mishra,"Subha Prabhat  02 the whole WORLD,  humanity and UNIVERSE     !....<br>..<br><br>. NAMASTE NDTV NEWS channel   !.<br><br><b>**********</b><br>......Pranam Bhaiyya   !.<br>..(   I always pray to the Bhagwan/Allah/God for your  , and every one&#39;s  ;  beautiful,  healthier-happier and prosperous life. <br>..<br>...Sukriya   ! ..<br>..# Diwakar Kumar from West Bengal/BHARAT   ;","{'document_tone': {'tones': [{'score': 0.895883, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Subha Prabhat  02 the whole WORLD,  humanity and UNIVERSE     !....<br>..<br><br>.', 'tones': [{'score': 0.547416, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'NAMASTE NDTV NEWS channel   !.<br><br><b>**********</b><br>......Pranam Bhaiyya   !.<br>..(   I always pray to the Bhagwan/Allah/God for your  , and every one&#39;s  ;  beautiful,  healthier-happier and prosperous life.', 'tones': [{'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': '<br>..<br>...Sukriya   !', 'tones': []}, {'sentence_id': 3, 'text': '..<br>..# Diwakar Kumar from West Bengal/BHARAT   ;', 'tones': []}]}"
Alok Poddar Gopi,Best wishes for Doctor,"{'document_tone': {'tones': [{'score': 0.596384, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Abdur Rahim,"Bjp chata ki sab log onke ongli ke eshare pe nache, isliye desh wasi bjp hatow,orna wha tume barbad kar dega.",{'document_tone': {'tones': []}}
Ravinder baweja,"Ravish ji only your channels is televising true picture of agitation ,obliged pat on your back",{'document_tone': {'tones': []}}
kulpreet singh,If someone wants to learn journalism ethics see Mr Ravish Kumar.,"{'document_tone': {'tones': [{'score': 0.87766, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.786991, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Kiez Kavina,Ravish ji thank you🙏🏻🙏🏻🙏🏻,{'document_tone': {'tones': []}}
SK MD NASIM,One dislike for that witch Kangana . 👎,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'One dislike for that witch Kangana .', 'tones': []}, {'sentence_id': 1, 'text': '👎', 'tones': []}]}"
LALIT M,"किसान आंदोलन: भाजपा ने सर्वोच्च न्यायालय का रुख किया जो उसके लिए एक घरेलू मामला है लेकिन इसका केवल एक ही जीवन लक्ष्य है जो कॉर्पोरेट विकास की इच्छा है किसान के जीवन की कीमत पर:<br><br>दूसरी ओर, सरकार किसानों के साथ बातचीत को रोकना नहीं चाहती है, इसे बनाए रखना चाहती है। सरकार को डर है कि अगर चर्चा जल्द ही टूट गई तो वह देश के गुस्से को नहीं संभाल पाएगी।<br><br>धीरे-धीरे यह आंदोलन समाप्त हो जाएगा और इस बीच, किसानों के साथ कुछ सौदेबाजी भी हो चुकि होगी।<br><br>सरकार की रणनीति यह है कि किसानों को जितना संभव हो उतना थकाना और जितना संभव हो सके आंदोलन को बदनाम करना। कैबिनेट और मीडिया इस काम में अधिकतम योगदान दे रहे हैं।<br><br>किसान आंदोलन: किसानों के तीन बिल दिखाकर देश को विश्व व्यापार संगठन के पास गिरवी रख दिया जाएगा। और विश्व व्यापार संगठन से एक बहु-खरब डॉलर का ऋण प्राप्त किया जाएगा। <br><br>यह ऋण किसानों, मजदूरों और राष्ट्र के गरीबों के नाम पर होगा। जो कॉर्पोरेट दोस्तों के लिए उपयोगी होगा। और जो बाद में देश के लोगों से वसूला जाएगा। वसूली में ब्याज शामिल होगा।<br><br> सफलता का रहस्य: खोजना, छाँटना, ध्यान केंद्रित करना, भ्रम दूर करना, सीखना और स्वयं करना।  अगर सफलता मिल रही है, तो दूसरों को सिखाना और उन्हें भी करने देना।<br><br>सफलता का रहस्य: खोजना, छाँटना, ध्यान केंद्रित करना, भ्रम दूर करना, सीखना और स्वयं करना।  अगर सफलता मिल रही है, तो दूसरों को सिखाना और उन्हें भी करने देना।<br><br>सफलता का रहस्य: खोजना, छाँटना, ध्यान केंद्रित करना, भ्रम",{'document_tone': {'tones': []}}
Abhi Raj Singh,Kisan is the enemy of the IT Cell now. Maybe doctors and army next?,"{'document_tone': {'tones': [{'score': 0.515799, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.952443, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Kisan is the enemy of the IT Cell now.', 'tones': []}, {'sentence_id': 1, 'text': 'Maybe doctors and army next?', 'tones': [{'score': 0.968123, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
noorani gulam,Modi bhagao desh bachaoo,{'document_tone': {'tones': []}}
Arsh Deep,Raveesh ji thnku for giving true news,"{'document_tone': {'tones': [{'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Sonu Malani,"🙏❤SIR, RAVISH, KUMER, JI, THE, BEST, 5.12.1974. 46.YEAR, THE, CELEBRATE, 47.YEAR,👍❤5.12.2020.👍❤🙏","{'document_tone': {'tones': [{'score': 0.939228, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': '🙏❤SIR, RAVISH, KUMER, JI, THE, BEST, 5.12.1974.', 'tones': [{'score': 0.898077, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': '46.YEAR, THE, CELEBRATE, 47.YEAR,👍❤5.12.2020.👍❤🙏', 'tones': [{'score': 0.93102, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
ram singh,Salute to doctor&#39;s<br>Etne ghtiya <br>Corrupted leaders.<br>Anpad leaders<br>Hone ke bbawjood kitna bdiya kam kr rhe hai<br><br>God bless them,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Salute to doctor&#39;s<br>Etne ghtiya <br>Corrupted leaders.<br>Anpad', 'tones': []}, {'sentence_id': 1, 'text': 'leaders<br>Hone ke bbawjood kitna bdiya kam kr rhe hai<br><br>God bless them', 'tones': [{'score': 0.555036, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
Harmeet Singh,किसान  मजदूर  ऐकता जिंदाबाद,{'document_tone': {'tones': []}}
Yo Man,Ndtv best news channel,"{'document_tone': {'tones': [{'score': 0.70708, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
ram singh,Dislike vale roti matt khaao <br>Modi kaa gober khaaooo💩💩,{'document_tone': {'tones': []}}
Jasbir Singh,Gursavik good ho,"{'document_tone': {'tones': [{'score': 0.668556, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Jasbir Singh,Very nice Haryana  tusi helap kir ke good kam kya hi ...kir rhi hi,"{'document_tone': {'tones': [{'score': 0.764079, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Jagdev Kaleran,Ndtv ki sabi reporting dekh kar sabi anchor aur reporter  ko dekh kar Dil ko Man ko bahut sakoon milta ha,{'document_tone': {'tones': []}}
Jasbir Singh,Hp mini sail 600 rs kir rhi hi...and msp kubi not sai up bhair,{'document_tone': {'tones': []}}
Jasbir Singh,Rawit je tusi great ho...only hindhi Medei mei one man sport... Up dei kishan 1200/ Rise Sail kir rhi hi,"{'document_tone': {'tones': [{'score': 0.687246, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
kayu zx5,wheat and rise production has to be reduced in India quickly,"{'document_tone': {'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.767592, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Lakhvinder Singh,Slam veer ji,{'document_tone': {'tones': []}}
Jagdev Kaleran,Ravish ji reporters brother te sari NDTV team nu bahut bahut dhanwaad Thanks❤❤,"{'document_tone': {'tones': [{'score': 0.745842, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Nikesh P,I stand with Farmers.👍,"{'document_tone': {'tones': [{'score': 0.549305, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Kumar Narayan,🙏 ravhish sir,"{'document_tone': {'tones': [{'score': 0.65635, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Shoaib ansari,"यह आंदोलन ने मोदी की असली चेहरा उजागर कर दिया है।ये अडानी, अमबानी,और पुजीपतीयो का दलला हैं।उनसे पैसा लेकर पारटी फड मे डालता हैं, बदले मे उनके फायदे का बिल लाता हैं",{'document_tone': {'tones': []}}
Sureshsss Sureshsss,Rahulgandhi kisan ke sath he wo Sare kisan jante he. Jay kisan,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Rahulgandhi kisan ke sath he wo Sare kisan jante he.', 'tones': []}, {'sentence_id': 1, 'text': 'Jay kisan', 'tones': []}]}"
Pramod Toshniwal,kangana is brainless,{'document_tone': {'tones': []}}
Pramod Toshniwal,had pm followed ravish kumar instead arnab goswami bjp mouth piece he would have known the blulders that he is doing and becoming himself deshdrohi,"{'document_tone': {'tones': [{'score': 0.516098, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Sandeep Sharma,Journalist to revish hi hai 👍,{'document_tone': {'tones': []}}
Praveen Kumar Rao,काला कानून वापस करो ।,{'document_tone': {'tones': []}}
onkar singh,Good ravish veer ji history is made again and only your media will be remember in it .,"{'document_tone': {'tones': [{'score': 0.72789, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.641954, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Mamata Nanda,Boycott Reliance... A small step to support farmers,"{'document_tone': {'tones': [{'score': 0.718218, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Boycott Reliance...', 'tones': [{'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'A small step to support farmers', 'tones': []}]}"
Malkit Singh,Nice job sir ji,"{'document_tone': {'tones': [{'score': 0.736268, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Warrior s,Shukriya @ravishkumar ji. We will remember your honest support towars our country and people. Ye hme khalistaani bolke is andolan ko khrab krna chahte hain. Iske baad aap pls ek interview krna after investigating what is khalistaan and why we ask for it. It’s not anti-nationalism it’s the right and justice.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Shukriya @ravishkumar ji.', 'tones': []}, {'sentence_id': 1, 'text': 'We will remember your honest support towars our country and people.', 'tones': [{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'Ye hme khalistaani bolke is andolan ko khrab krna chahte hain.', 'tones': []}, {'sentence_id': 3, 'text': 'Iske baad aap pls ek interview krna after investigating what is khalistaan and why we ask for it.', 'tones': []}, {'sentence_id': 4, 'text': 'It’s not anti-nationalism it’s the right and justice.', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
Promila Joshi,Jai kisaan,{'document_tone': {'tones': []}}
shambhunath yadav,Good morning sir .,"{'document_tone': {'tones': [{'score': 0.865088, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Ajay Arun,Siddharth rati sir GBU for supporting our farmers y this government not listening to farmers,"{'document_tone': {'tones': [{'score': 0.540549, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
SUBHASH CHAND,<b>किसी भी धरना में अगर लोग 3 या4 महीने धरना देते हैं । उनकी इकोनॉमिक्स पर संकट आता है उसके साथ ही देश की जीडीपी में भी गिरावट आ जाती । पूजीपतियों के  गुलाम सरकार को यह बात समझना चाहिए ।</b>,{'document_tone': {'tones': []}}
Gurman singh,Sir bhot acha kaam kr rhe ho aap salute👏 kisano k lyi aap k liye Sir 👏☝,"{'document_tone': {'tones': [{'score': 0.640281, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
daivik nanda,Respect you and your channel sir🙏🙏🙏 always <br>Even more respect now,"{'document_tone': {'tones': [{'score': 0.703029, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.825035, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
subramanian ss,Y don&#39;t u provide Eng subs. Wouldn&#39;t like reach southern states?,"{'document_tone': {'tones': [{'score': 0.808202, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Y don&#39;t u provide Eng subs.', 'tones': []}, {'sentence_id': 1, 'text': 'Wouldn&#39;t like reach southern states?', 'tones': [{'score': 0.681699, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Jeetendra Kumar,Jai Hind ravish Kumar sir,{'document_tone': {'tones': []}}
Mohammed Asim,yeh sab band ho jayega bas Mukesh Ambani aur Adani ko desh nikala dedo bhai... sirf in dono ke lalach ki wajah se saari country ki waat lagi hai,{'document_tone': {'tones': []}}
VJ S,Returning awards means preparations for next elections. Farmers are fighting for ROTI,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Returning awards means preparations for next elections.', 'tones': []}, {'sentence_id': 1, 'text': 'Farmers are fighting for ROTI', 'tones': [{'score': 0.592518, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Shaikh Usman,"Sansad ki aur jane wale rasad ko band karo taaki netao tak bhuke rakhkha ja sake, kanoon wapas bhi hoga aur bjp ko anzam tak bhejenge,",{'document_tone': {'tones': []}}
tinku tiwari,Itni badi news Hyderabad chunao ke bare me kyo nhi btaya ravish kumar ji,{'document_tone': {'tones': []}}
lisanne coutinho,Doctors are going on strike now the govt and godi media will say doctors are misguided,"{'document_tone': {'tones': [{'score': 0.636573, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
syeda Ilsa,indian sarkar kangal ho gaee hy pakistan ki dusmani kahan se kisano ka maal khridegi india ab tot kr rahega good moodi g,{'document_tone': {'tones': []}}
Sukhdeep Singh,Proud of you sir❤️,"{'document_tone': {'tones': [{'score': 0.969909, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
anand baiga,"किसान भाईयों ने बीजेपी के आई टी सेल और प्यादों की फौज की बोलती बंद कर दी है। पुलिस और खुफिया विभाग के दम पर हर विरोध को कलंकित करके कुचलने वालों की हेकड़ी निकाल दी है इस आंदोलन ने। फर्जी देशभक्ती को व्हाट्स ऐप में उछालने वालों को इस आंदोलन में सांप्रदायिक सौहार्दता का बेमिसाल नमूना देखने को मिलेगा, जिसे वे कलंकित करते करते खुद पर कालिख पोत चुके हैं।",{'document_tone': {'tones': []}}
Bilal Ahmed,"Bihar farmers have so much issues with the govt, but still could not understand why they voted back the same govt.","{'document_tone': {'tones': [{'score': 0.880169, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Alok Sharma,Ek hi channel hai jise dekhkar yakin hota hai ki Patrakarita (Journalism) abhi bhi jinda hai. Jai Hind,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Ek hi channel hai jise dekhkar yakin hota hai ki Patrakarita (Journalism) abhi bhi jinda hai.', 'tones': []}, {'sentence_id': 1, 'text': 'Jai Hind', 'tones': []}]}"
Rajneesh Bishnoi,Thanks Raviiskumar ji. Good job,"{'document_tone': {'tones': [{'score': 0.804309, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Thanks Raviiskumar ji.', 'tones': []}, {'sentence_id': 1, 'text': 'Good job', 'tones': [{'score': 0.805063, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
Syed Sajid,Godi media murdabad,{'document_tone': {'tones': []}}
Tiger SINGH,jai jawan jai kissan 🌾🌾♥️🇮🇳,"{'document_tone': {'tones': [{'score': 0.559573, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Aqib C,Look my Indian brothers and sisters. This government calls not only Pakistan a terrorist but also the farmer&#39;s.. you all need to wake up and read about BJP and why it was founded. There is no love,"{'document_tone': {'tones': [{'score': 0.965969, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.678324, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Look my Indian brothers and sisters.', 'tones': []}, {'sentence_id': 1, 'text': 'This government calls not only Pakistan a terrorist but also the farmer&#39;s.. you all need to wake up and read about BJP and why it was founded.', 'tones': [{'score': 0.92611, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'There is no love', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
Sameer Khan,RAVIS SIR APKO DILSA SALAM,{'document_tone': {'tones': []}}
20harmanjotsingh4cghg Toor,Good,"{'document_tone': {'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Kshiti Pandey,I dislike before watching thats the confidence and trust in NDTV and particularly  Rabbish Kumar Pandey,"{'document_tone': {'tones': [{'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Akhtiyar Khan,Hi 👍👍👍👍👍👍👍👍,"{'document_tone': {'tones': [{'score': 0.624057, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
ASIF SARVE,Sardar will be sardaar...  no one will replace them...,{'document_tone': {'tones': []}}
navi johal,Watching these kids doing online study make me so emotional 😭,"{'document_tone': {'tones': [{'score': 0.763755, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
