Name,Comment,tone
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
Satish Kumar,Tum ghaddar congress ke dalalo ka kuch nahi ho sakta. Modi jee ne kuch soch samajh kar kia hoga. Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho. America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tum ghaddar congress ke dalalo ka kuch nahi ho sakta.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi jee ne kuch soch samajh kar kia hoga.', 'tones': []}, {'sentence_id': 2, 'text': 'Woh aise kuch nahi karte jiss se hamare desh ke liye bura ho.', 'tones': []}, {'sentence_id': 3, 'text': 'America aur baaki desh me bhi corporate farm hota he lekin tum ghaddaar congress ke dimaag me bhoosa bhara hua he.', 'tones': []}]}"
S Kumar,Achi baat hai  Nasha khatam ho...परन्तु media ke  pas 24 hour ek hi mudda nahi होना chia.... Puchta hai bharat kya kewal Ek RAVISH KUMAR ki jimmewari hai देश ke sahi mudde kya hai.... देश me आज ho kya reha hai... Kissan mar reha hai.. Berojghari बढ़ rahi hai... Kya 24 hour yahi news hai... देश me bhang paida होती hai har jagah.. Pata nahi kitne आदमी ush se utar ke ganja pi lete hai.... Inhone itna bada crime nahi kia.... Bhang ke pakode or bhang pure india me parosi jati hai....... Sahi muddo pe baat kab... Puchta hai bharat.....Kya yahi ho reha hai आज Tak,{'document_tone': {'tones': []}}
Arif Khan,Very nice,"{'document_tone': {'tones': [{'score': 0.996934, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Satwant Kaur,Aaj kal kisan bhi educated hai. us ke bache bhi padeh likhe hain. Vo har bill kanoon padkar apna bhala bura vichar sakta hai.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Aaj kal kisan bhi educated hai.', 'tones': []}, {'sentence_id': 1, 'text': 'us ke bache bhi padeh likhe hain.', 'tones': []}, {'sentence_id': 2, 'text': 'Vo har bill kanoon padkar apna bhala bura vichar sakta hai.', 'tones': []}]}"
Jagmohan Kumar,"He is one of the very very few honest journalist, kudos to him.","{'document_tone': {'tones': [{'score': 0.932155, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Ankur Yadav,Sarkar ko economists se Salah Leni chahiye naaki private corporates,{'document_tone': {'tones': []}}
shaik mujeeb,Modi will declare farmer r anti Indian. Modi planning for roits,"{'document_tone': {'tones': [{'score': 0.698529, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Modi will declare farmer r anti Indian.', 'tones': [{'score': 0.733776, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Modi planning for roits', 'tones': []}]}"
chandan malhotra,Plz do watch ndtv for real newz ..,"{'document_tone': {'tones': [{'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Ramesh Kumar Ahirwar,Modi sarkar stipha do,{'document_tone': {'tones': []}}
Shazaf Khan,Go for mudra loan and self employment,"{'document_tone': {'tones': [{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
RINKU Gahlot 001,महान हो सर जी साधारण तरीके से समझाया किसानो को,{'document_tone': {'tones': []}}
Awanish Sharma,कितना भ्रम फैलाएंगे रवीश?,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Preetam Singh,"यह तो सरकार  की हिटलरशाही है. देश का अन्नदाता और मेहनतकश मजदूर आज सड़कों पर है और ये बेशरम सरकार आँख कान मुँह बंद करके दिल्ली में बैठकर धार्मिक द्वन्द फैला रही है.<br>मैं किसान परिवार से हूँ. जब हम छोटे थे, मुझे याद है हम अपनी फसल बेचने बाजार जाते थे तो सुबह से ही अपने अपने अनाज की ढेरियां लगाकर भूखे प्यासे बैठे रहते थे और शाम को व्यापारियों का एक समूह जिनको संघी कहते थे जिस संघी शब्द का अर्थ हम उस समय नहीं समझते थे, अनाज की बोली लगाकर फसल खरीदने आते थे जो पहले से ही आपस में यह तय कर लेते थे कि इस कीमत से ज्यादा की बोली नहीं लगाई जाएगी और किसको कितना अनाज खरीदना है यह पहले से ही आपस में तय किया हुआ होता था और शाम को ये व्यापारी आपस में बोली लगाकर अपनी मर्जी के रेट पर किसानों के अनाज खरदते थे. कई बार तो इतनी कम कीमत और अपनी बेबसी के कारण कुछ किसान रो भी पडते थे क्योंकि इतनी कीमत से उनकी फसल की लागत और मेहनत भी नहीं निकलती थी. इस प्रथा से केवल एक वर्ग ही मालामाल होता जा रहा था और गरीब किसान और ज्यादा गरीब हो रहा था. मजदूरों की तो बात ही क्या उसके हाथ में तो कुछ था ही नहीं. ये व्यापारी लोग फिर उसी अनाज की कालाबाजारी करके मनमानी कीमत पर उसी किसान और जनता को बेचने थे जिनसे फसल के समय कम कीमत पर खरीदा हुआ होता था. लेकिन जब से पिछली सरकारों द्वारा कृषि उपज के न्यनतम मूल्य निर्धारित करके अनाज की सरकारी खरीद शुरू हुई तब से किसान कुछ खुशाल होने लगे थे. अब ये सरकार फिर से करोडो मेहनतकशो का पेट काटकर केवल एक वर्ग विशेष के लोगों को और अधिक मालामाल करने के लिए वही पुराना समय लाने की कोशिश कर रही है. किन्तु अब किसान जागरूक हो गया है किसान ऐसा हरगिज नहीं होने देगा. पता नहीं इस सरकार की समझ में क्यों नहीं आ रहा कि यदि किसान फूल उगा सकता है तो उसे काट भी सकता है. 🇮🇳 Jai Kisaan 🇮🇳","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'यह तो सरकार  की हिटलरशाही है.', 'tones': []}, {'sentence_id': 1, 'text': 'देश का अन्नदाता और मेहनतकश मजदूर आज सड़कों पर है और ये बेशरम सरकार आँख कान मुँह बंद करके दिल्ली में बैठकर धार्मिक द्वन्द फैला रही है.<br>मैं किसान परिवार से हूँ.', 'tones': []}, {'sentence_id': 2, 'text': 'जब हम छोटे थे, मुझे याद है हम अपनी फसल बेचने बाजार जाते थे तो सुबह से ही अपने अपने अनाज की ढेरियां लगाकर भूखे प्यासे बैठे रहते थे और शाम को व्यापारियों का एक समूह जिनको संघी कहते थे जिस संघी शब्द का अर्थ हम उस समय नहीं समझते थे, अनाज की बोली लगाकर फसल खरीदने आते थे जो पहले से ही आपस में यह तय कर लेते थे कि इस कीमत से ज्यादा की बोली नहीं लगाई जाएगी और किसको कितना अनाज खरीदना है यह पहले से ही आपस में तय किया हुआ होता था और शाम को ये व्यापारी आपस में बोली लगाकर अपनी मर्जी के रेट पर किसानों के अनाज खरदते थे.', 'tones': []}, {'sentence_id': 3, 'text': 'कई बार तो इतनी कम कीमत और अपनी बेबसी के कारण कुछ किसान रो भी पडते थे क्योंकि इतनी कीमत से उनकी फसल की लागत और मेहनत भी नहीं निकलती थी.', 'tones': []}, {'sentence_id': 4, 'text': 'इस प्रथा से केवल एक वर्ग ही मालामाल होता जा रहा था और गरीब किसान और ज्यादा गरीब हो रहा था.', 'tones': []}, {'sentence_id': 5, 'text': 'मजदूरों की तो बात ही क्या उसके हाथ में तो कुछ था ही नहीं.', 'tones': []}, {'sentence_id': 6, 'text': 'ये व्यापारी लोग फिर उसी अनाज की कालाबाजारी करके मनमानी कीमत पर उसी किसान और जनता को बेचने थे जिनसे फसल के समय कम कीमत पर खरीदा हुआ होता था.', 'tones': []}, {'sentence_id': 7, 'text': 'लेकिन जब से पिछली सरकारों द्वारा कृषि उपज के न्यनतम मूल्य निर्धारित करके अनाज की सरकारी खरीद शुरू हुई तब से किसान कुछ खुशाल होने लगे थे.', 'tones': []}, {'sentence_id': 8, 'text': 'अब ये सरकार फिर से करोडो मेहनतकशो का पेट काटकर केवल एक वर्ग विशेष के लोगों को और अधिक मालामाल करने के लिए वही पुराना समय लाने की कोशिश कर रही है.', 'tones': []}, {'sentence_id': 9, 'text': 'किन्तु अब किसान जागरूक हो गया है किसान ऐसा हरगिज नहीं होने देगा.', 'tones': []}, {'sentence_id': 10, 'text': 'पता नहीं इस सरकार की समझ में क्यों नहीं आ रहा कि यदि किसान फूल उगा सकता है तो उसे काट भी सकता है.', 'tones': []}, {'sentence_id': 11, 'text': '🇮🇳 Jai Kisaan 🇮🇳', 'tones': []}]}"
syed sarwar hussain,Indians should boycott all corporate brands....like petrol and telecom of the giants to make lessen their influence and power over our life and government of india...don&#39;t buy cheap data for making you slave,"{'document_tone': {'tones': [{'score': 0.550131, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
beauty of nature❤️❤️❤️,Great 👍,"{'document_tone': {'tones': [{'score': 0.925983, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Ezharul ahamad,Bura lagta he ..jo kal..jai jawaan jai kisaan boola karta tha ...wo log aaj kisaan ko gaali de rhe he ..itne andhe ho chuke he log,"{'document_tone': {'tones': [{'score': 0.577046, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Nadeem Ahamad,Abhi waqt hai jago Hindustaniyo nahi to angrejo se battar jindgi ho jaye gi .ye sarkaar me,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Abhi waqt hai jago Hindustaniyo nahi to angrejo se battar jindgi ho jaye gi .ye', 'tones': []}, {'sentence_id': 1, 'text': 'sarkaar me', 'tones': []}]}"
Dr. Ghanshyam Singh,"देश में ऐसे वकीलों की जरूरत है जो किसानों, प्राइवेट नौकरीपेशा लोगों की तरफ से कॉरपोरेट घरानों और उनके वक़ीलों से कोर्ट में दलील दें।",{'document_tone': {'tones': []}}
Arun Bakshi,Rotru sala,{'document_tone': {'tones': []}}
Washi ahmed Washi ahmed,"&#39;  All is well that ends well&#39; what has this agitation to do with then? In the material world, self styled omniscient has now become so predictable that what he does or does he say, innocent and plane people ,guess either it&#39;s a lie or another endeavor to make them fool. Better late than never  !","{'document_tone': {'tones': [{'score': 0.727629, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': '&#39;  All is well that ends well&#39; what has this agitation to do with then?', 'tones': [{'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'In the material world, self styled omniscient has now become so predictable that what he does or does he say, innocent and plane people ,guess either it&#39;s a lie or another endeavor to make them fool.', 'tones': [{'score': 0.727988, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'Better late than never  !', 'tones': [{'score': 0.67677, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
rohitash saini,Piyush goyal mungeri Lal Ke hasin sapne,{'document_tone': {'tones': []}}
LALIT M,"निकट भविष्य के लिए रोड मैप F:<br>        झुग्गीवासीयों,  मज़दूरों,  किसानों को बचाओ,  सब कुछ बच जाएगा, वरना आसमान में उड़ने वाले,  सब मिट्टी में मिल जाएगा। मज़दूर को हिंदू धर्म में सृजन और उत्थान का देवता माना जाता है। <br>        भारत में, लगभग बीस करोड़ किसान और मज़दूर परिवारों ने दिन-रात अपना खून-पसीना बहाया, और अर्थ व्यवस्था के आंकड़े बनाए रखे।  दूसरी ओर, सुपर अमीर कॉर्पोरेट को सब कुछ मिला, फिर भी, वे असफल रहे।<br>        बीमारी के इस युग में, सरकार बहुत ईमानदारी से श्रमिकों की बस्तियों को ध्वस्त कर रही है, उन्हें गरीबी रेखा से नीचे धकेल रही है, और उन्हें भूखे रहने के लिए मजबूर कर रही है।<br>        ये सभी एक और केवल एक वर्ग के हैं, जिन्हें श्रमिक वर्ग के रूप में जाना जाता है:  मजदूर,  किसान,  जवान, गार्ड,  चौकीदार,  कारीगर,  निर्माण श्रमिक,  रिक्शा चालक,  ऑटो चालक,  टैक्सी चालक,  ट्रक चालक,  मेट्रो चालक,  बैटरी चालक,  क्रेन ड्राइवर,  दुकानदार,  दुकान सहायक,  सब्जी विक्रेता,  घरेलू नौकरानी,  ​बढ़ई,  चिनाई, दर्जी,  नाई,  माली,  मोची,  ब्यूटीशियन,  मुर्गी पालन, मोमबत्ती निर्माण,  बेकरी उत्पादन,  आटा चक्की,  और पानी पंप मरम्मत।<br>        जय जवान,  जय किसान,  और जय विज्ञान के नारे में मजदूर दिवस का संकल्प शामिल है।<br><br>        6कखगघचछज 5झटठडढणत 4थलधनपफब 3भमयरलवश 2सहक्षत्रकखग 1घचछजझटठर",{'document_tone': {'tones': []}}
Jaspreet Sidhu,"Andhbhakto ne bihar mein kisaan bill ka virodh krne valo ko peeta , agr in andhbhakto mein himmat hai to punjab haryana mein aakr dekho kya haal hoga tumhara ....",{'document_tone': {'tones': []}}
Eshani Ajgaonkar,Thanks sir ur team and ur media is doing nice work ap sabki baat aur sabkey saath rehti hain sir ap ka news channel bhut acha hain keep it up,{'document_tone': {'tones': []}}
Ranjit Jena,Only real journalist exist herr,"{'document_tone': {'tones': [{'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Lalji Patel,Aa gye Bharat ke sabss bde gyanchandra (congresi pyada ravish cha-cha),{'document_tone': {'tones': []}}
Mohammed Shaikh,👍🌹🌹🌹🌹,"{'document_tone': {'tones': [{'score': 0.517812, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
DB Vlogs,Supreme court v bik gya.. aab ky bacha aur,{'document_tone': {'tones': []}}
dark chacha,This is why i hate u . everything that govt did is for benifit of farmers not of the middleman obviously.but dekhie is madrchod ko kese bhadkata h.yr kaha subhr subhe is bosd vale ko dekh liya. Bhsg,"{'document_tone': {'tones': [{'score': 0.518496, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.83356, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'This is why i hate u .', 'tones': [{'score': 0.8855, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 1, 'text': 'everything that govt did is for benifit of farmers not of the middleman obviously.but', 'tones': [{'score': 0.705167, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.727798, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': 'dekhie is madrchod ko kese bhadkata h.yr kaha subhr subhe is bosd vale ko dekh liya.', 'tones': []}, {'sentence_id': 3, 'text': 'Bhsg', 'tones': []}]}"
GURPREET SINGH,👍🏻👍🏻👍🏻,{'document_tone': {'tones': []}}
Satyam Kumar Gupta,पहले भी किसान अपनी उपज कही भी बेच सकते थे बकवास मत किया करो....,{'document_tone': {'tones': []}}
