Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
,,,,,Batlad,@ningthou ningthoujam I don&#39;t watch cricket. And I said i have not seen Neeraj personally not that i don&#39;t know him. Do you understand english,2021-08-07T13:27:28Z,2021-08-07T13:27:28Z
,,,,,ningthou ningthoujam,@Batlad why soooo serious???,2021-08-07T13:30:14Z,2021-08-07T13:30:14Z
,,,,,Batlad,@ningthou ningthoujam is that a dark knight joker reference?,2021-08-07T13:50:27Z,2021-08-07T13:50:27Z
,,,,,newsjunkieish,@ningthou ningthoujam 😂 behen stokes sounds obscene.,2021-08-07T14:22:50Z,2021-08-07T14:22:50Z
,,,,,ningthou ningthoujam,@Batlad I like stealing stuff near cinema halls especially in the back of the hall. Especially when someone is wearing pearls 🃏,2021-08-07T14:33:50Z,2021-08-07T14:33:50Z
,,,,,a confused sapien,@ningthou ningthoujam 😂😂😂 Oo bhaiiii,2021-08-07T14:41:46Z,2021-08-07T14:41:46Z
kareem khan,23 and a legend 🇮🇳,2021-08-07T13:05:10Z,17,2,,,,
,,,,,RMN,&quot;23 year old boy&quot;,2021-08-07T13:58:07Z,2021-08-07T13:58:07Z
,,,,,Sponge Bob,"And from village 😭, thats beyond achievement",2021-08-07T14:27:34Z,2021-08-07T14:27:34Z
RAGHU NANDANA,"Dreams and aspiration of billion Indians is finally fulfilled by Neeraj brother , this victory boosts India&#39;s self confidence and inspires millions to hope for gold in future. Love and respect from ಭಾರತೀಯ🇮🇳",2021-08-07T13:04:30Z,72,1,,,,
,,,,,Asmit Yadav,Kannadiga in the house.,2021-08-07T13:18:05Z,2021-08-07T13:18:05Z
akhil shaerah,"We indians are proud of u... Neeraj bhai<br>U are hero<br>Orrisa cm,Naveen patnayak sir and modi ji  are great leaders who support players  beyond Win or Loose",2021-08-07T13:04:28Z,5,0,,,,
C R,Congrats to Mr. Neeraj.  Great moment to hear our national anthem play at Olympics.  Thank you.,2021-08-07T13:02:10Z,30,0,,,,
mushtaque shaikh,Congratulations bro👏👏👏,2021-08-07T13:01:21Z,4,0,,,,
Anishtha Amita bhandari,Hearty congratulations Neeraj Chopra....proud of u🙏....keep raising India always....Jai Hind,2021-08-07T12:59:34Z,19,0,,,,
ajay kumar,India&#39;s win and Big achievement,2021-08-07T12:58:13Z,0,0,,,,
swearnim,Congratulations Niraj. Meanwhile BOLLYWOOD is happy because they have another Biopic. Whoever tweets first gets the role.,2021-08-07T12:58:02Z,137,7,,,,
,,,,,M Shanker,Yes but he can play his role..,2021-08-07T13:07:42Z,2021-08-07T13:07:42Z
,,,,,zip lock,No guarantee of the idiot writers/producers there. They will start making biopic of this under 30 guy too.,2021-08-07T13:27:28Z,2021-08-07T13:27:28Z
,,,,,Rishabh Barnwal,well one of them must have bought his story for the next 10 years for sure,2021-08-07T13:31:42Z,2021-08-07T13:31:42Z
,,,,,Maitri Goyal,No nepokids will do it,2021-08-07T13:38:17Z,2021-08-07T13:38:17Z
,,,,,yo,😂😂😂😂 so true,2021-08-07T14:25:32Z,2021-08-07T14:25:32Z
,,,,,shef K,Too accurate,2021-08-07T14:34:36Z,2021-08-07T14:34:36Z
,,,,,PSJ,@Maitri Goyal varun dhawan for sure,2021-08-08T01:52:05Z,2021-08-08T01:52:05Z
Reconquista: Hinduism,Most disappointed and disheartened group right now is RNDTv and their wild pets viewers.  Their friend Pakistan did not win <br>😂😂 🇮🇳🇮🇳🇮🇳🚩🚩,2021-08-07T12:55:15Z,13,6,,,,
,,,,,abdul rahiman,How much u earn for 1 comment ?,2021-08-07T12:59:40Z,2021-08-07T12:59:40Z
