Name,Comment,tone
My opine,एनडीटीवी एंकर द्वारा यह कहा जाना कि किसानों द्वारा तिरंगा के  साथ-साथ अपना झंडा  फहराया गया यह बिल्कुल गलत है  शायद इनके चैनल में यह ना दिखाया जाए किस तरह एक उपद्रवी द्वारा लाल किले से तिरंगे के झंडे को निकाल के नीचे फेंका गया और अपने झंडे को फहराया गया यह घटना शायद  इनके लिए कोई बड़ी खबर नहीं है  और ना ही शर्म की बात है खासकर 26 जनवरी के  दिन जब भारत पूर्ण रूप से गणतंत्र बना था और और आज का दिन भारत जैसे लोकतांत्रिक देश के लिए एक पर्व के समान था और आज के दिन ऐसी घटना होना एक बहुत बड़ी शर्म की बात है लेकिन आज की घटना को जिस तरह से मीडिया के कुछ विशेष वर्ग द्वारा जस्टिफाई किया जा रहा है इससे साफ पता चलता है कि यह लोग मोदी विरोध करते-करते देश विरोध करने लगे है,{'document_tone': {'tones': []}}
Parashant Adna,BhendiTV.,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Ehsan Elahi,MUSLIMS  DOOB  MARO.....<br>SIKH  3 CRORE<br>MUSLIMS 25 CRORE<br>KASAN  ZINDABAD,"{'document_tone': {'tones': [{'score': 0.548531, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Deep Video,Aise kishan hamare desh me nehi sahiye. Goli mar do,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Aise kishan hamare desh me nehi sahiye.', 'tones': []}, {'sentence_id': 1, 'text': 'Goli mar do', 'tones': []}]}"
Nandan Roy,Muje lgta ha Yeh log kisan nehi ha janwar haii,"{'document_tone': {'tones': [{'score': 0.544991, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Rich Angel,The real face of secular INDIA,"{'document_tone': {'tones': [{'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Little steps,"Delhi police, CRPF, RAF ज़िंदाबाद। They did their best",{'document_tone': {'tones': []}}
mani mohamed,ITS CONDEMNABLE  ..its shamefull ..The red fort is our symbol of National Majesty ...Farmers  are not looters ..they must be like the plants  they grow ..This violence is unacceptable ..appologise to the nation ..Your demands are to be met by talks only NO MORE RALLIES ..ONLY TALKS ..Good deeds can  be done by talks only ..GET BACK HOME LEADERS SPEAK..!!!!!,"{'document_tone': {'tones': [{'score': 0.586593, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
AHA BLAH,गृह मंत्री अपने को बचालें ... देश को बचाने के लिए जनता है ना । बहरा सरकार की क्या जरूरत ... जनता है ना ।,{'document_tone': {'tones': []}}
Keep Calm,Ravish se puchiye desh ka dil jita kya kissano ne,{'document_tone': {'tones': []}}
Keep Calm,Khatam karo ye nautanki,{'document_tone': {'tones': []}}
Keep Calm,Really shameful this all happened because of Punjabi kisan,"{'document_tone': {'tones': [{'score': 0.982476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Keep Calm,Ye kisan nhi atankwadi hai,{'document_tone': {'tones': []}}
Ravi Sing1501,Kyu nhi dikhae vedio dhiko kaise goli lgi <br>Jhuthi media,{'document_tone': {'tones': []}}
Jasmeet Singh,"First of all the national flag has not been disrespected because the central and main position can be seen in the videos are given to our national flag. Whereas, i do agree that the choice of flag was not right one. To keep in mind the context of the protest, it would have been a lot better if they hoist Farmer&#39;s flag at the periphery peacefully-- symbolically it would have a number of +ve connotations. 🙏","{'document_tone': {'tones': [{'score': 0.518197, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.873619, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'First of all the national flag has not been disrespected because the central and main position can be seen in the videos are given to our national flag.', 'tones': [{'score': 0.821913, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Whereas, i do agree that the choice of flag was not right one.', 'tones': [{'score': 0.908301, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'To keep in mind the context of the protest, it would have been a lot better if they hoist Farmer&#39;s flag at the periphery peacefully-- symbolically it would have a number of +ve connotations.', 'tones': []}, {'sentence_id': 3, 'text': '🙏', 'tones': []}]}"
Rajesh Kumar,NDTV Ba<br><br>Gaddar,{'document_tone': {'tones': []}}
AHA BLAH,ये शरारती तत्व नहीं हैं ... ये जनता है । सरकार पर निर्भर नहीं हैं ... वो आत्मनिर्भर हो गए हैं । १ फरवरी को सांसद पर अपना झंडा गाड़एंगे । नेताओं का देश का बहिष्कार करना है और जनता की राज स्थापित करना है ।,{'document_tone': {'tones': []}}
S.K. Vyas,किसान जवान को कुचलता हुआ आगे बढ़ा,{'document_tone': {'tones': []}}
No Name,Jeo kisano,{'document_tone': {'tones': []}}
Anurag Sharma,Ndtv pls find why police is so loose ...who incite the farmers on wrong route...is it pre planned. By bjp to give news to godi media....deep sidhi sunny deol modi bjp ka saath photo m,"{'document_tone': {'tones': [{'score': 0.667365, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Ndtv pls find why police is so loose ...who incite the farmers on wrong route...is it pre planned.', 'tones': [{'score': 0.71052, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'By bjp to give news to godi media....deep sidhi sunny deol modi bjp ka saath photo m', 'tones': []}]}"
Aalia shah,Republic bharat 😂😂😂😂😂😂😂😂😂😂😂😂😂😂,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Riddhi Singh,This wasn&#39;t a protest but a riot. Shame on these so called kisaans,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'This wasn&#39;t a protest but a riot.', 'tones': [{'score': 0.627952, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 1, 'text': 'Shame on these so called kisaans', 'tones': [{'score': 0.616865, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
,,{'document_tone': {'tones': []}}
DK Bhardwaj,🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇🚜🚜🚜🏇🏇,{'document_tone': {'tones': []}}
Abdul Rauf,These two and a half crore Sikhs live in a country. When someone Push against the wall this is what happens.this is a Indian citizens,"{'document_tone': {'tones': [{'score': 0.705405, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.84639, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'These two and a half crore Sikhs live in a country.', 'tones': [{'score': 0.563075, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'When someone Push against the wall this is what happens.this is a Indian citizens', 'tones': [{'score': 0.619379, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.647986, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
,,{'document_tone': {'tones': []}}
Santosh Kumar,But 2mahine bhi ho gaye the,{'document_tone': {'tones': []}}
Santosh Kumar,Yeh nahi hona chahiye tha,{'document_tone': {'tones': []}}
Laveena Soni,The farmers broke their promise with the delhi police. I whole heartedly support the farmers but what they did ws wrong.,"{'document_tone': {'tones': [{'score': 0.682298, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The farmers broke their promise with the delhi police.', 'tones': [{'score': 0.634083, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'I whole heartedly support the farmers but what they did ws wrong.', 'tones': [{'score': 0.724985, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Kundan Powar,Why farmers don&#39;t get the same respect as a soldier despite जय जवान जय किसान slogan.<br><br>Jawans trust their govt.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Why farmers don&#39;t get the same respect as a soldier despite जय जवान जय किसान slogan.<br><br>Jawans', 'tones': []}, {'sentence_id': 1, 'text': 'trust their govt.', 'tones': [{'score': 0.71685, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
"Youtube Scop2,0",सब लोग किसान को ही victin बना रहे है दो महीने से सब चल रहा है सब देख रहे हो। सरकार क्यूँ सो रही थी मुझे पॉलिटिक्स से इसीलिए नफरत है। जब इन्हें पता था कोरोना पेंडमिक है तो ये इसी समय बिल चुपके से लाना जरूरी था। आराम से सभी तथ्यों पे लोकसभा और राज्यसभा में बहस करते सारे किसान यूनियन से राय लेते इन्हें इतनी जल्दी किस बात की पड़ी है बिल किसानों पर थोपने की।।अगर किसानों के लिए बिल है तो किसानों की राय लेनी चाहिए ये सब जो आज हुआ इसमें सरकार की गलती है अगर सरकार दोनो सदनों में पहले बहस कर लेती तो आज ये दुखत घटना ना होती इन्हें तो न जाने किस बात की जल्दी मची है मैं कभी किसी भी मुद्दे पर रिएक्ट नही करता हूं लेकिन ये हमारे किसान है जो अन्न हम रोज खाते है वो किसी नकिसी किसान के खेत का है अगर कही एक दिन ऐसा ना हो एक गरीब आदमी अनाज के एक दाने के लिए तरस जाए वैसे भी हम global hunger index (94/107) में हम बहुत अच्छे पोजीशन पे है क्या सिर्फ हमलोग अपने बारे में ही सोचेंगे या गरीब सिर्फ खाने के लिए ही जीता है क्या अब उसे ये भी नही नसीब होगा क्या सिर्फ़ पैसे वालो के बारे में सब सोचते है अरे जिस दिन अनाज पर भी एमआरपी का टैग लग गया ना तो समझ लेना अनाज भी सिर्फ़ अमीरो तक ही पहुँच पायेगा कयूं कि एमआरपी के नीचे तो कॉर्पोरेट वाले कुछ बेचते नही और गरीब आदमी को कॉरपोरेट मॉल में एंट्री नही मिलती । कभी देखे हो एक फाटे पुराने मैले कपड़े पहने हुए को शॉपिंग मॉल में एंट्री मिली हो वो सिर्फ बाहर से मॉल को देखता है ऐसे ही अनाज भी हो जाएगा। क्या होगा गरीबो का????,{'document_tone': {'tones': []}}
J,हम जिम्मेदारी से भाग नही सकते हिंसा हुई है इसीलिए NDTV भी इस बारे मै बोल रहा है,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Abdul Jabbar,Jai kisan,{'document_tone': {'tones': []}}
tarun juneja,ye tractor palatne se maut nahi hui.. Police fired a gunshot.,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Cliff Booth,Why don&#39;t you use HD Cameras and 16:9 Aspect Ratio? lol,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Why don&#39;t you use HD Cameras and 16:9 Aspect Ratio?', 'tones': []}, {'sentence_id': 1, 'text': 'lol', 'tones': [{'score': 1.0, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
Neeraj Bisht,Wo kotaa ravish kahaa Gaya aaj salsa kotaa,{'document_tone': {'tones': []}}
Aalamvir Dhaliwal,Government forces them to do all this now media portraits things according to convenience wow what a democracy 😂😂,"{'document_tone': {'tones': [{'score': 0.911475, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Jazzyyy Jazz,"Well done farmers, behri sarkar ese hi sunegi",{'document_tone': {'tones': []}}
Wali Mohammad Sheikh,"Galat log guss gaye kisaan parede mai, kisaan morcha ne iss baat ki kade alfaaz mai ninda ki hai...",{'document_tone': {'tones': []}}
laxmi verma,Tirange ka apmaan Jo hua hai o bhi dikhaiye,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
So Ma,Jai hind... jai krishan,{'document_tone': {'tones': []}}
Lobsang Dhundup,Godi media,{'document_tone': {'tones': []}}
laxmi verma,Rabish ka prime time kaha hai,{'document_tone': {'tones': []}}
Humpty Dumpty,A replica of what Advani and gang raised the safron flag on the Babri masjid and then demolished it. None held responsible then for the crime. They were rather gifted the Babri land for their crime. Farmers be atleast gifted MSP for their crime.,"{'document_tone': {'tones': [{'score': 0.562529, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'A replica of what Advani and gang raised the safron flag on the Babri masjid and then demolished it.', 'tones': [{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'None held responsible then for the crime.', 'tones': [{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'They were rather gifted the Babri land for their crime.', 'tones': []}, {'sentence_id': 3, 'text': 'Farmers be atleast gifted MSP for their crime.', 'tones': []}]}"
Lobsang Dhundup,Wakeup modi not to be a late safe kissan,"{'document_tone': {'tones': [{'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Kaluguri Injamamul haq,Support farmers,"{'document_tone': {'tones': [{'score': 0.535363, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Samir Shaikh,kisan andolan ko badnam krne ki sajis,{'document_tone': {'tones': []}}
bhoopendra kumar,Kisano ke papa ravish Kumar ab aaj ki news ka prime time,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Star Rentals,They loose patience itna din sa chup they government is responsible for this.governement has to withdraw their laws,"{'document_tone': {'tones': [{'score': 0.543112, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
lobsang jampa,Kisan ka hak hay,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Dalvi Fabrication,KISANO ANDOLAN  BADNAAM KRNE WALO  KA PLAN SUCSSES  HOGYA .<br>AGAR MODI JI KANOON WAPAS LETE TO YE SAB NHI HOTA,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'KISANO ANDOLAN  BADNAAM KRNE WALO  KA PLAN SUCSSES  HOGYA .<br>AGAR', 'tones': []}, {'sentence_id': 1, 'text': 'MODI JI KANOON WAPAS LETE TO YE SAB NHI HOTA', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
Arzun Music,"Bc all those who use to lable this protest as punjba ana harayanas protest....<br>Its a slap on their face ..as farmers from UP,, Maharashtra,, rajsthan,, MP,, Odisha also came there",{'document_tone': {'tones': []}}
Suresh Srivastav,जेगेनदर यादव को तुरंत जेल में डालिये यही देश की माग है,{'document_tone': {'tones': []}}
Arzun Music,This accident proved that the farmers came from all states not only from punjab and harayana,"{'document_tone': {'tones': [{'score': 0.6273, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.929993, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Shoaib Ali,Sabko pta he denga kon krata he,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Nikhil Heer,Abe v wakt hai bill waps le lo warna bhut khoon kharaba ho gaa,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Indu Kaushal,Ye sarkar ki collision hi lagta h jaise CAA &amp; NRC m hua,{'document_tone': {'tones': []}}
prakharjeet,Jai Jawan jai kisan,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
prakharjeet,Shame on Modi government,{'document_tone': {'tones': []}}
prakharjeet,Sarkar me Apne bhade ke gunde bhejkar andolan ko badnam Karne ki koshish ki hai,{'document_tone': {'tones': []}}
ANIL YADAV,"Yogendra ji ko idea nai tha kitne log the jo barricading break kiye ,kaun the ye log <br>Fir bhi rocket science use krke unhone bta diya ki 5-10% log honge kaise ? Percentage kaise nikala jb pta hi nai kitne log the kaun the ?","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Yogendra ji ko idea nai tha kitne log the jo barricading break kiye ,kaun the ye log <br>Fir bhi rocket science use krke unhone bta diya ki 5-10% log honge kaise ?', 'tones': []}, {'sentence_id': 1, 'text': 'Percentage kaise nikala jb pta hi nai kitne log the kaun the ?', 'tones': []}]}"
Shakut Hussain,KISSAN TRACTORS WON RSS MODI TANKS AND GUNS TOOOOS GODI 60 PLUS CHEST DONT SEE IT KISSAN ZINDABAD .,"{'document_tone': {'tones': [{'score': 0.55331, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
rajuchacha132,Those who are showing the pride of what they can do by violence will first to beg for mercy when order to fire will be given,{'document_tone': {'tones': []}}
Jony Singh,Why modi can’t take laws back when these people’s are not happy about it????,{'document_tone': {'tones': []}}
Kumar KYRAV,Fake godi NDTV news,"{'document_tone': {'tones': [{'score': 0.610782, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Pawan parsendiya,"ये किसान नहीं     Atang Wadi ,है💔<br>देश की शान की बात है अब इनका आंदोलन फैल होगा   चाहे  क़ानून गलत क्यों ना हो","{'document_tone': {'tones': [{'score': 0.599208, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Sakshi Agrawal,This is complete internal politics to defame farmers and pss this laws😣,{'document_tone': {'tones': []}}
Shahnawaz Amin,"Govt should have revoke the farm laws before 26th January .<br>Ye sab hota hi nhi.<br><br>Abi b Govt nhi maanrhi jabki aaj sabnay dekha ki lalhu kisan kysa apni patience khoky aaj Delhi mai March kr rhy thy .<br><br>Jinky liyai kanoon hai, wohi nhi maan rhy tu Government kuy zabardasti kar rhi hai","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Govt should have revoke the farm laws before 26th January .<br>Ye', 'tones': []}, {'sentence_id': 1, 'text': 'sab hota hi nhi.<br><br>Abi b Govt nhi maanrhi jabki aaj sabnay dekha ki lalhu kisan kysa apni patience khoky aaj Delhi mai March kr rhy thy .<br><br>Jinky', 'tones': []}, {'sentence_id': 2, 'text': 'liyai kanoon hai, wohi nhi maan rhy tu Government kuy zabardasti kar rhi hai', 'tones': []}]}"
Rajni Aggarwal,Govt got a golden chance to introduce anti national elements into this peaceful protest.. Used this opportunity at its best.. Shameful,{'document_tone': {'tones': []}}
Jan seva Education,Vo kisan ki mout vali video ko kyo nahi dikhaya,{'document_tone': {'tones': []}}
WISDOM,We support farmers,"{'document_tone': {'tones': [{'score': 0.535363, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Alin Kumar Tripathy Alin Kumar Tripathy,apka chanel to yehi chahte thi,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Shubham Misra,Kisaan leaders ko pakad ke between two legs de dana dan dena chahiye... Aur saara compensation lena chahiye,{'document_tone': {'tones': []}}
DHEERAJ SHARMA,Beta ruk ja tum sabka encounter hoga ab 🚩🚩🚩🚩🚩 Jai shree ram,{'document_tone': {'tones': []}}
Valkyrie Z,When farmers take matters into their own hands the establishment starts shaking in fear.,"{'document_tone': {'tones': [{'score': 0.957521, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Jatinder Randhawa,One sided BS coverage as always.,"{'document_tone': {'tones': [{'score': 0.942582, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
shashi kant,Ghamandi sarkar ko bill return lelena chahiye,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Only Target Exam,Jay Kisan Jay Jawan,{'document_tone': {'tones': []}}
Jan seva Education,Khalistani h kuch log inme,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Shubham Misra,Aaj ravish saab ki aukad nhi hui ki desh ki baat pe aate kal godi media godi media karke bhut drama kiya tha... Gandi patrakaarita ravish saab bhut gandi,{'document_tone': {'tones': []}}
Santosh Singh,NDTV and so call award winning journalist Rabbish Kumar is also responsible for this roit....koshish rang layi...Lal salam ☹️,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
verma 00,Bjp rss ke log ghuse bich mein ! I support farmers,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Bjp rss ke log ghuse bich mein !', 'tones': []}, {'sentence_id': 1, 'text': 'I support farmers', 'tones': [{'score': 0.573718, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Rakesh kumar,ट्रेक्टर पलटने से एक आतंकवादी की मौत<br>मज़ा आ गया।,{'document_tone': {'tones': []}}
Gaurav Kumar,Khalistani sab se yahi umeed tha,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Laxmikanta Nayak,सरकार जो करें तो वह ठीक है और किसानों ने जो  करें वह गलत है ऐसे नहीं है  2 months से किसानों ने जो परेशानी उठाया वह किसका देन है बीजेपी सरकार का देने है इसीलिए तीनों काले कानून को वापस लो किसान अपने आप घर को लौट जाएंगे ।,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
sippy,Time 4:4 ....bande ne jaise hi kuchh achha batana chaha mam ne rok diya usko ..yogendra yadav ka bolna jyada important tha ya Jo vedeo dikhane ja rha tha wo?,{'document_tone': {'tones': []}}
Ashok Raghav,It was fault for of police mis management,"{'document_tone': {'tones': [{'score': 0.626123, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
,,{'document_tone': {'tones': []}}
A N U P,Yogendra yadav abb bol rahe hee ye kisan nehi hee.,{'document_tone': {'tones': []}}
Tiger Singh,Deep sidhu bjp agent,{'document_tone': {'tones': []}}
Karan Gautam,Sab modi Ne kraya Hai,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Vicky,Pawar Sir told right this all things happened because of govt negligence towards farmers....👍👍👍,"{'document_tone': {'tones': [{'score': 0.625443, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.908301, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.775702, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Sagar N Khatua,Violence is a ...........,"{'document_tone': {'tones': [{'score': 1.0, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.916667, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.931034, 'tone_id': 'fear', 'tone_name': 'Fear'}]}}"
Zeba Memon,Modi government is a failure 👎👎👎👎,"{'document_tone': {'tones': [{'score': 0.619677, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Rahul Tak,Ye kis tarah ke kisan hai,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
VIKASH KUMAR,"Har wo aadmi aatankwadi hai jo aatAnk phailata  hai, chahe vo kasab ho, naxal ho ,ya ye aatanki kishan. <br> Ye kishan hame free me anaj nahi dete .paisa lete hai ,jaise ye corporate wale .<br>  Aaj desh ko modi nahi indra gandhi chaiye.","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Har wo aadmi aatankwadi hai jo aatAnk phailata  hai, chahe vo kasab ho, naxal ho ,ya ye aatanki kishan.', 'tones': []}, {'sentence_id': 1, 'text': '<br> Ye kishan hame free me anaj nahi dete .paisa', 'tones': []}, {'sentence_id': 2, 'text': 'lete hai ,jaise ye corporate wale .<br>', 'tones': []}, {'sentence_id': 3, 'text': 'Aaj desh ko modi nahi indra gandhi chaiye.', 'tones': []}]}"
ASB,"People are forgetting that the india government should have been focusing on the Covid pandemic, was there really a need to bring out farmers bills in the current circumstances. The government clearly lit the match and now asking why has the fire started.","{'document_tone': {'tones': [{'score': 0.60551, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.904781, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.818552, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'People are forgetting that the india government should have been focusing on the Covid pandemic, was there really a need to bring out farmers bills in the current circumstances.', 'tones': [{'score': 0.621954, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.841239, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'The government clearly lit the match and now asking why has the fire started.', 'tones': [{'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Prince Kumar,मोदी  कु.त..आ  मुर्दाबाद..... 😞😞मेरा एक किसान शहिद हो गया 😔😔😔,"{'document_tone': {'tones': [{'score': 0.882639, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Ismail Hotel,سکھ بھائیوں کو سلام پیش کرتا ہوں 🇵🇰🇵🇰 چک دے پھٹے پنجاب دے شیر 🦁 ببر شیروں,{'document_tone': {'tones': []}}
Sagar N Khatua,Cheaters&#39; ruler,"{'document_tone': {'tones': [{'score': 0.626361, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
Prince Kumar,मोदी  कु.त..आ  मुर्दाबाद..... 😞😞मेरा एक किसान शहिद हो गया 😔😔😔,"{'document_tone': {'tones': [{'score': 0.882639, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
,,{'document_tone': {'tones': []}}
Prince Kumar,मोदी  कु.त..आ  मुर्दाबाद..... 😞😞मेरा एक किसान शहिद हो गया 😔😔😔,"{'document_tone': {'tones': [{'score': 0.882639, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
,,{'document_tone': {'tones': []}}
Ismail Hotel,Jai Jawan 🇵🇰🇵🇰 Jai kisan 🇵🇰🇵🇰🇵🇰,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
ABDUL SATHAR ATHANIKKAL,Dividing people and trying to get political gain out of it by ruling party is the cause of this violence.British policy to suppress popular uprising by force will give more energy to Indian fighters.,"{'document_tone': {'tones': [{'score': 0.649361, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
,,{'document_tone': {'tones': []}}
Sahil Verma,Kyun gumraah karte ho... Maana violence hui.. par kissi ki dukaan nahi looti.. kissi ko maara nahi.. kissi ki izzat nahi looti... Kissi property ko nuksaan nahi phaunchaya... Ajj ka reaction pichle 2 mahine se dilon me bharra gussa hai kyun ki godi media ne unhe attankwadi kehh k dil dukhaya hai... Wo Ann daata hai ...,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Ismail Hotel,ND TV<br>Good news 🇵🇰🌷🇵🇰🥀 hii 👍🌹🇵🇰,"{'document_tone': {'tones': [{'score': 0.911128, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
