Name,Comment,tone
mohit kumar,🤩🤩🤩😆😊😉,"{'document_tone': {'tones': [{'score': 0.796063, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Siddharth Chattaraj,Police army should shoot,{'document_tone': {'tones': []}}
Siddharth Chattaraj,Goli maro atankwadioko,{'document_tone': {'tones': []}}
MR SINGH,Amit Shah&#39;s police killed a farmer when he was driving tractor by firing gas bomb on his body and tractor overturned.,"{'document_tone': {'tones': [{'score': 0.516273, 'tone_id': 'fear', 'tone_name': 'Fear'}]}}"
ISRAFIL SEKH,We support kisan andolan 😍,"{'document_tone': {'tones': [{'score': 0.835309, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Airin Antony,"They are protesting peacefully for 60 days under the harsh, cold weather.. 140 died.. The government did not care. Today police used tear gas, lathi charge and shot dead one protestor.. What do we expect? Should they &#39;peacefully&#39; allow police and the inhumane government to beat them and kill them.. I am surprised this did not happen early.. there is a point beyond which a common man&#39;s patience wears out..","{'document_tone': {'tones': [{'score': 0.637531, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.691006, 'tone_id': 'fear', 'tone_name': 'Fear'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'They are protesting peacefully for 60 days under the harsh, cold weather.. 140 died..', 'tones': [{'score': 0.627883, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'The government did not care.', 'tones': []}, {'sentence_id': 2, 'text': 'Today police used tear gas, lathi charge and shot dead one protestor.. What do we expect?', 'tones': [{'score': 0.537989, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.698634, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 3, 'text': 'Should they &#39;peacefully&#39; allow police and the inhumane government to beat them and kill them..', 'tones': []}, {'sentence_id': 4, 'text': 'I am surprised this did not happen early.. there is a point beyond which a common man&#39;s patience wears out..', 'tones': []}]}"
Shakti Boy Blogs,Goodi media📺,{'document_tone': {'tones': []}}
clash,Godi kee media,{'document_tone': {'tones': []}}
HarshitAdhikari,Government should take the law now 🙏🙏,"{'document_tone': {'tones': [{'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Kham truk USA2021,They shouldn&#39;t give permission on this particular day,{'document_tone': {'tones': []}}
LML Aug3s,No one can still our Democracy.Even our Government.,"{'document_tone': {'tones': [{'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
ANIL SHETTY,"e kaisi kisan hai bhai, 21 vi sadime?? Delhi me jo horahahai, AAP ka vaje ya BJP ke vaje😇😇",{'document_tone': {'tones': []}}
Pragya Singh,Is media trying to support farmers ....rather then highligting on violence which is wrong,"{'document_tone': {'tones': [{'score': 0.540428, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
HRsH Official,"<a href=""https://www.youtube.com/watch?v=aC2brl3qDWw&amp;t=3m40s"">3:40</a> Tu bhi toh side m jaake khda hogya.. Tu konse tractors k aage ya road k bich m betha hh?",{'document_tone': {'tones': []}}
Osama Khan,Every Indian is supporting farmers except rss people,"{'document_tone': {'tones': [{'score': 0.640579, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
prasoon sachan,"केन्द्र में कांग्रेस की सरकार नहीं है जो सिक्खों को मरवा देती, खैर ... मंडी दलालों, कायर जेहादियों और उनके गुलामों के दिन पूरे हुए",{'document_tone': {'tones': []}}
Pragya Singh,This is not the way to fight for your rights....its shameful actually ....its a violence,"{'document_tone': {'tones': [{'score': 0.551792, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
,,{'document_tone': {'tones': []}}
Afruja sultana,Now where 56 inch chest Feku?,"{'document_tone': {'tones': [{'score': 0.612406, 'tone_id': 'fear', 'tone_name': 'Fear'}]}}"
Shruti Awasthi XE {35},Jay jawan jay kisan,{'document_tone': {'tones': []}}
R. B,Godi media reporting reporting,{'document_tone': {'tones': []}}
Kashish Nagar,"These shit of farmers are not just disrespecting the Indian flag, republic day but even the dignity of each Indian and each farmer","{'document_tone': {'tones': [{'score': 0.725084, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.769251, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Bidangsri Basumatary,Kya Chahiye Kishan Lok ko.. paisa Chahiye Kiya...😭😭😡😡😡,{'document_tone': {'tones': []}}
Kushaldeep Singh,Why the reporter is in liddle of the road....makes news heavier??,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
sumit yadav,Jay jaban jay kisan💪💪💪,"{'document_tone': {'tones': [{'score': 0.524649, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Ghareeb Gamer,Jo KISANO hain 🤣🤣 Bolna seekh lo pehly,{'document_tone': {'tones': []}}
Mohammed Imran,😂😂😂 Anti-national channel !!!,{'document_tone': {'tones': []}}
Shivani Devi,"jai jawan , jai kisan .",{'document_tone': {'tones': []}}
Sanjib Paul,Maro salo ko,{'document_tone': {'tones': []}}
kavilsingh hothi,Long live the Farmers of India!! What a let down by Modi....,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Emperor's Empire,Jai Kisan  Jai Bharat 🇮🇳🇮🇳🇮🇳,{'document_tone': {'tones': []}}
SHEELA CHERIYAMADATHIL,jai kisan...,{'document_tone': {'tones': []}}
Masad,Kill these terrorist I am a farmer son I know what the laws aimed at these are the anti social elements kill the idiots behind this ugly scenes on our national day,{'document_tone': {'tones': []}}
ajit singh,"सरकार का रवैया शुरू से ही आंदोलन को लेकर ,विदेशियों जैसा रहा था.... संघी घुसपैठ से कहीं कहीं आंदोलन कुछ अनियंत्रित हुआ ( यह भी प्रशासन कीही कमजोरी कही जाएगी)..लेकिन किसानों ने बता दिया कि उनकी जायज मांगों को ज्यादा समय तक दबाया नहीं जा सकता। तिरंगे के स्थान पर दूसरा झंडा या तो संघी लगा सकते हैं या विदेशी।",{'document_tone': {'tones': []}}
Srinivas Golanukonda,Modi sharam nahi hua,{'document_tone': {'tones': []}}
prasoon sachan,"मंडी दलालों, कायर जेहादियों तुम्हारी असलियत भारत ने देख ली, अब तुम्हारे दिन पूरे हुए",{'document_tone': {'tones': []}}
Vivek Kumar,Only jai kisan without kisan no jawan,"{'document_tone': {'tones': [{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Rajiv Arya,"At <a href=""https://www.youtube.com/watch?v=aC2brl3qDWw&amp;t=5m00s"">5:00</a> the reaction of Biker to see the reporter😂",{'document_tone': {'tones': []}}
RavinderRS,agar modi besharam nahi ha to Aaj hi Resign krde😂😂😂😂,{'document_tone': {'tones': []}}
sayis chakantavida,No farmers no food,{'document_tone': {'tones': []}}
Bijit Saikia,Jai ho kissan,{'document_tone': {'tones': []}}
Zahid Khan,"kisano ka aandolan theek he, lekin Desh ka naam khraab nahi hona chahiyye,  jo k ho raha he, sabar sukoon boht zaruri he",{'document_tone': {'tones': []}}
ABHIK DAS SARMA,How happy the reporter to support this lawlessness!!!!!,"{'document_tone': {'tones': [{'score': 0.921571, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
shikkander asif,"We support farmers, if anything happens.. We all people come and support the farmers in their place. Modi ji u can&#39;t simply sells Everything","{'document_tone': {'tones': [{'score': 0.673223, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'We support farmers, if anything happens..', 'tones': [{'score': 0.570546, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'We all people come and support the farmers in their place.', 'tones': [{'score': 0.825035, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': 'Modi ji u can&#39;t simply sells Everything', 'tones': []}]}"
UZMA KHAN,Jai kisan,{'document_tone': {'tones': []}}
DevilDude Gamer,In kisano ka dimag Karab hogya hai...is Ke uper to lathicharge hona chahiye,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
tejan saien,Why they hv moved to hingluish way of reporting. Wierd.,"{'document_tone': {'tones': [{'score': 0.574529, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Why they hv moved to hingluish way of reporting.', 'tones': [{'score': 0.671704, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Wierd.', 'tones': []}]}"
FROZEN FUN,Kisan ekta jindabaad❤💫,"{'document_tone': {'tones': [{'score': 0.895346, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Rohit favourites,Permission ki aisi ki taisi 😀,{'document_tone': {'tones': []}}
adarsha chikkaswamy,I don&#39;t help to farmes I help only  rama mandira..jai modi,{'document_tone': {'tones': []}}
A kitoka Zhimomi,I support farmers.,"{'document_tone': {'tones': [{'score': 0.573718, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Sharad Pant,"Now it&#39;s clear that it&#39;s not farmers andolan it is andolan of aatankwaadi, it is terrorist Andolan.","{'document_tone': {'tones': [{'score': 0.598602, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
krishnia,Khalistanis with islamic support,{'document_tone': {'tones': []}}
Mohd Waseem,Tumhari awaz ku kia hoowa kuch lag gaya kia,{'document_tone': {'tones': []}}
Charanpreet Kaur,Godi media,{'document_tone': {'tones': []}}
Shubham Andhale,🚩🚩🚩💪💪💪💪,"{'document_tone': {'tones': [{'score': 0.502479, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
SALMAN KAZI,I proud sikh bhai,"{'document_tone': {'tones': [{'score': 0.978927, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
SALMAN KAZI,Jai jawan jai kisan,{'document_tone': {'tones': []}}
Manai Anglang,Please save farmers rich or poor doesn&#39;t matter but everyone is alive because of farmers,"{'document_tone': {'tones': [{'score': 0.926173, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
kamal maan,"<a href=""https://www.youtube.com/watch?v=aC2brl3qDWw&amp;t=27m25s"">27:25</a> Kanwar grewal",{'document_tone': {'tones': []}}
manpreet lubana,Att krati fr farmers nye 😂,"{'document_tone': {'tones': [{'score': 0.619582, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
M S,&quot;Happy Democratic Tractor Rally Day&quot; KHALISTAN,"{'document_tone': {'tones': [{'score': 0.831717, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
,,{'document_tone': {'tones': []}}
Nadeem Mahmood,wow... i salute the courage of the farmers,"{'document_tone': {'tones': [{'score': 0.678606, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Abdullah Ch,Pakistan zinda bad 💪💪💪💪,{'document_tone': {'tones': []}}
Istiyak Patwa,Jai jawan jai kisan🇮🇳,{'document_tone': {'tones': []}}
Sekular Views,If Modi n Shah think they can use this violence as an excuse to crush the farmers protests by using their old tactics then they again will be doing a grave mistake. They should give what farmers have been requesting.,"{'document_tone': {'tones': [{'score': 0.624916, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.893599, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'If Modi n Shah think they can use this violence as an excuse to crush the farmers protests by using their old tactics then they again will be doing a grave mistake.', 'tones': [{'score': 0.577372, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.806563, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'They should give what farmers have been requesting.', 'tones': [{'score': 0.564055, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
,,{'document_tone': {'tones': []}}
Abdullah Ch,Ban k rahy ga khalistan 💪💪💪💪,"{'document_tone': {'tones': [{'score': 0.517234, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
MURMU RECORDS,Gajab yeh hui na baat,{'document_tone': {'tones': []}}
Abdullah Ch,Isi zinda bad Pakistan 💪👍,{'document_tone': {'tones': []}}
manpreet kaur,Kisan ekta zindabad,{'document_tone': {'tones': []}}
Ajay kumar,Jai kisan,{'document_tone': {'tones': []}}
Dr Xi,Indian BJP modi Amit destroyed India 🇮🇳 secularism they kill innocent humans on the name of religion culture and ideology! So much violence going on even in India Delhi capital then what about other India 🇮🇳? Very dangerous country!,"{'document_tone': {'tones': [{'score': 0.527446, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Indian BJP modi Amit destroyed India 🇮🇳 secularism they kill innocent humans on the name of religion culture and ideology!', 'tones': [{'score': 0.55553, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 1, 'text': 'So much violence going on even in India Delhi capital then what about other India 🇮🇳?', 'tones': [{'score': 0.532003, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'Very dangerous country!', 'tones': [{'score': 0.73226, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.989586, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
,,{'document_tone': {'tones': []}}
tiwarisatyendra,aaj r-day hai aur aisa karke desh ko badnaam kyu kar rahe hai...,{'document_tone': {'tones': []}}
Rajraj Kumar,Jay kisan,{'document_tone': {'tones': []}}
Kuldeep Ksss,Modi sarkar nu shrm ni andi wow😂😂😂😂,{'document_tone': {'tones': []}}
kumar saurav,Fake news,"{'document_tone': {'tones': [{'score': 0.609527, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Kya Hai Aisa,Kmall a punjabiyo kmaal a,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Mukesh Kumar,Beta ye kisaan h agr dekh liya na to pta nhi chalega kha gya tu,{'document_tone': {'tones': []}}
Chhoo - chhoo gaming,Jai Javan jai kisan,{'document_tone': {'tones': []}}
beyalo • beluga younger sister,🇮🇳India is the best country<br>Agree: like <br>Haters: ignore<br>Come on India let&#39;s show the others how United we are,{'document_tone': {'tones': []}}
Mahendra Sapa,"Anyone supporting Farmers tractors rally during Bharat Republic Day does not have good heart for Bharat.  <br><br>My point is one can certainly protest in Democracy, but National festivals should be spared.  On this day we should all come together in celebration.  <br><br>Boycott those individuals/ neighbors who tried disrupte our Republic day.","{'document_tone': {'tones': [{'score': 0.66289, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.559726, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Anyone supporting Farmers tractors rally during Bharat Republic Day does not have good heart for Bharat.', 'tones': [{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': '<br><br>My point is one can certainly protest in Democracy, but National festivals should be spared.', 'tones': [{'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': 'On this day we should all come together in celebration.', 'tones': [{'score': 0.809682, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': '<br><br>Boycott those individuals/ neighbors who tried disrupte our Republic day.', 'tones': []}]}"
parth kamboj,kisan ekta jindabad 🌾♥️,"{'document_tone': {'tones': [{'score': 0.640325, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Aravind Pakaravoor,Godi media,{'document_tone': {'tones': []}}
Gracy Jose,Jai jawan jai kisan,{'document_tone': {'tones': []}}
Anurag Singh,Are jb farmer hi nahi rahega tb pet kisse bharoge.....,{'document_tone': {'tones': []}}
Digital भिखारी,fact <br>me : who is most stupid pm of world 😂😂<br><br>google search : narendra modi 😂😂😂<br><br>ab to google bhi smj gaya <br>चोकीदार चोर है,{'document_tone': {'tones': []}}
tahir mehboob,Modi&#39;s atrocities will end....,{'document_tone': {'tones': []}}
Digital भिखारी,चोकीदार चोर है,{'document_tone': {'tones': []}}
Music Karan Indora,History repeats❤,"{'document_tone': {'tones': [{'score': 0.846402, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Music Karan Indora,Kisaan hai to jawan hai ❤ everyone is important but everyone&#39;s base is kisan ❤,"{'document_tone': {'tones': [{'score': 0.901847, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Zahran,"Doing babri demolition thimes the guns,granade,barricade where not invented yaar,where where you the brown shirted waalas,hats off farmers🙌,They stay silent for more than two months,but you underestimated them because they are only farmers,you will now arrest many farmers because you have everything but sure you will suffer lot ,this is just a beginning of your nightmares.","{'document_tone': {'tones': [{'score': 0.725659, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Naga venyo,Wth you farmers... We shall overcome,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Wth you farmers...', 'tones': []}, {'sentence_id': 1, 'text': 'We shall overcome', 'tones': [{'score': 0.677454, 'tone_id': 'fear', 'tone_name': 'Fear'}]}]}"
Rita Malhotra,Sad that people do not understand that the reform bill is for the good of the farmers.,"{'document_tone': {'tones': [{'score': 0.89336, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
B Shantosh,జై కిసాన్ 🙏🙏🙏,"{'document_tone': {'tones': [{'score': 0.579715, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Amar Manocha,Power of comman man,{'document_tone': {'tones': []}}
Sajjad Shah,Long live kisans,{'document_tone': {'tones': []}}
Sajjad Shah,Well done kisans,"{'document_tone': {'tones': [{'score': 0.636885, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
peace Thumli,jai hind jai kissan,{'document_tone': {'tones': []}}
Exam Adda,"अमित शाह की चाल, हिसा भड़काकर रैली तोड़ने की, दिल्ली पुलिस अमित शाह को रिपोर्ट करती है",{'document_tone': {'tones': []}}
Ajay Yadav,Modi government murdabad,{'document_tone': {'tones': []}}
Sapan Gandhi,Dont call them kisan,{'document_tone': {'tones': []}}
Romario Syiem,Respect everyone religion and don&#39;t turn to politics United we stand divided we fall 🙏🏻I am a sinner and yess I believed in one God and Jesus Christ is my savior my strength and my salvation ✝️💫✌🏻,"{'document_tone': {'tones': [{'score': 0.66856, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Amit Sathe,The centre should withdraw the Farm Bills so as to shootout the Khalistanis instead of Farmers. Anarchy in the capital on such a sacrosant day should not be prevailed at any cost.,"{'document_tone': {'tones': [{'score': 0.903202, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.808202, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The centre should withdraw the Farm Bills so as to shootout the Khalistanis instead of Farmers.', 'tones': [{'score': 0.60996, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.926894, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Anarchy in the capital on such a sacrosant day should not be prevailed at any cost.', 'tones': [{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
Mr Sunil,Godi media khud sarkaar ne hi majboor Kiya h kishano ko,{'document_tone': {'tones': []}}
High On Nature,Jai kisaan!!!,{'document_tone': {'tones': []}}
Kush B,Hahahahahaah love IT,"{'document_tone': {'tones': [{'score': 0.991494, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
M9hammad akhtar,Jay jawaan jay kisaan,{'document_tone': {'tones': []}}
Nakul Bugalia,Kissan Ekta jindabad,{'document_tone': {'tones': []}}
Nijam Rizvi,This is worst channel for RSS shame on you aaj tak!!!!,"{'document_tone': {'tones': [{'score': 0.568571, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Manpreet Kaur,"Bloody Godi Media. What sort of democracy is this where Indian citizens are not allowed to enter their capital city. Sikh community has fought bravely for the rights of others and now it&#39;s their own matter. How can government think they can trick us with one langar. Shame on you guys, and I am so surprised to see this reporter named Akshita trying to prove farmers wrong. Shame on Govt","{'document_tone': {'tones': [{'score': 0.656176, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Bloody Godi Media.', 'tones': []}, {'sentence_id': 1, 'text': 'What sort of democracy is this where Indian citizens are not allowed to enter their capital city.', 'tones': [{'score': 0.58393, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'Sikh community has fought bravely for the rights of others and now it&#39;s their own matter.', 'tones': [{'score': 0.569012, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 3, 'text': 'How can government think they can trick us with one langar.', 'tones': [{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 4, 'text': 'Shame on you guys, and I am so surprised to see this reporter named Akshita trying to prove farmers wrong.', 'tones': [{'score': 0.631492, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 5, 'text': 'Shame on Govt', 'tones': [{'score': 0.813079, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
sakshi Dwivedi,They doesn&#39;t seem like farmers...,"{'document_tone': {'tones': [{'score': 0.729431, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.974201, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
,,{'document_tone': {'tones': []}}
Azmiya ki,Shame on you...chay chacha...,"{'document_tone': {'tones': [{'score': 0.595191, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
4K HD Free Stock Footage No Copyrights,Just look at the reporting... i dont know where they find their reporters.,"{'document_tone': {'tones': [{'score': 0.970179, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.984352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
G. T,"People in india &amp; in world has regretted for following their Guru&#39;s for peace, when they never been peaceful.","{'document_tone': {'tones': [{'score': 0.511811, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Deepak Khatwani,They insulted tricolour ...ye kissan nahi ho sakte ... Govt should take strict actions...,"{'document_tone': {'tones': [{'score': 0.530999, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Asma Khan,"Stupid, duffer tv reporter standing in the middle of road.","{'document_tone': {'tones': [{'score': 0.688946, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
Rameesha Rani,Jai kisan ❤<br><br><br>Love from Pakistan ❤,"{'document_tone': {'tones': [{'score': 0.823954, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Vikas Sharma,Yeh kissan nahi haramkhor hau,{'document_tone': {'tones': []}}
E P,Farmers are real heros,"{'document_tone': {'tones': [{'score': 0.566685, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Ugandan Sonic,INQALAP!!!!!!!!!!!!!!!!!!!!!!<br>ZINDAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAD!!!!!!!!,"{'document_tone': {'tones': [{'score': 0.748267, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Gujarat People life,Jay javan jay kisan like,"{'document_tone': {'tones': [{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Soundwave Superior,"No masks how nice.<br>But I guess if you are protesting Modi, the media won&#39;t berate you for not wearing masks.<br>Any other time they&#39;ll call you Hitler for not wearing them.","{'document_tone': {'tones': [{'score': 0.657908, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.911392, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'No masks how nice.<br>But', 'tones': [{'score': 0.691383, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'I guess if you are protesting Modi, the media won&#39;t berate you for not wearing masks.<br>Any', 'tones': [{'score': 0.641439, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'other time they&#39;ll call you Hitler for not wearing them.', 'tones': []}]}"
Suraj Kumar,Jai jawan jai kishan,{'document_tone': {'tones': []}}
Inspiring Mood,Am I the only one who feels that  new reporter and channels are happy with the protest ?,"{'document_tone': {'tones': [{'score': 0.775903, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Satyam Shrivastava,shameful,"{'document_tone': {'tones': [{'score': 0.916667, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
It'sMohit_here,गोदी मीडिया इतना न चिल्लाओ नही तो पैंट में ही हो जाएगी😂🤣😂,{'document_tone': {'tones': []}}
प्रथम भारतीय,2014 me baad aaj mene ye news dekhi in ki,{'document_tone': {'tones': []}}
mahesh yadav,khalistan movement,"{'document_tone': {'tones': [{'score': 0.603017, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Indian Indian,"<a href=""https://www.youtube.com/watch?v=aC2brl3qDWw&amp;t=28m21s"">28:21</a> pe reporter ka tone changed😂😂",{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
प्रथम भारतीय,Aaj tak wale ki hawa tight ho gai kisan un ke baap ke sine par bethane ja rahe he,{'document_tone': {'tones': []}}
Aamir Arain,Modi k bury din ae huy hain🤣🤣,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
