,message,created_time,sentiment
180,"['heart', 'breakingshocking', 'n', 'sad']",2020-06-14T09:33:06+0000,-0.5
181,"['cross', 'road', 'demon', 'deal', 'case', 'thinkhe', 'sell', 'soul', 'back', 'crossroad', 'demon', 'return', 'yr', 'life', 'would', 'want']",2020-06-14T09:33:31+0000,0.0
182,"['om', 'shanti']",2020-06-14T09:33:40+0000,0.0
183,"['rest', 'peace', 'sushant']",2020-06-14T09:33:43+0000,0.0
184,['rip'],2020-06-14T09:33:49+0000,0.0
185,"['sadyoung', 'boy']",2020-06-14T09:33:58+0000,0.0
186,['rest'],2020-06-14T09:34:36+0000,0.0
187,['rip'],2020-06-14T09:34:36+0000,0.0
188,"['omg', 'cant', 'believehe', 'fantastic', 'actorrip']",2020-06-14T09:34:40+0000,0.4
189,"['daldo', 'ilzaam', 'pakistan', 'pr', 'abtk', 'ki', 'bari', 'khabr', 'bna', 'k']",2020-06-14T09:34:42+0000,0.0
190,"['cant', 'blame', 'himi', 'think', 'nobody', 'want', 'talk', 'problem', 'dont', 'know']",2020-06-14T09:34:44+0000,0.0
191,"['unbelievableshockedom', 'shanti', 'peace']",2020-06-14T09:34:48+0000,0.0
192,"['omg', 'happen', 'people', 'day', 'great', 'actor', 'sad', 'shock', 'hear', 'demise', 'rip']",2020-06-14T09:34:49+0000,0.15000000000000002
193,"['omgi', 'cant', 'expect', 'thishe', 'good', 'actor']",2020-06-14T09:35:09+0000,0.7
194,"['shoking', 'rip']",2020-06-14T09:35:23+0000,0.0
195,['om'],2020-06-14T09:35:23+0000,0.0
196,['rip'],2020-06-14T09:35:28+0000,0.0
197,"['patnas', 'rise', 'star', 'brilliant', 'actor', 'seriously', 'cant', 'believe', 'rip']",2020-06-14T09:35:32+0000,0.2833333333333333
198,['disgustfull'],2020-06-14T09:35:56+0000,0.0
199,['rip'],2020-06-14T09:36:00+0000,0.0
200,"['shimana', 'mazumdar']",2020-06-14T09:36:04+0000,0.0
201,['rip'],2020-06-14T09:36:25+0000,0.0
202,['rip'],2020-06-14T09:36:32+0000,0.0
203,['rip'],2020-06-14T09:36:38+0000,0.0
204,"['rip', 'sir']",2020-06-14T09:36:39+0000,0.0
205,"['happy', 'pakistani']",2020-06-14T09:36:45+0000,0.8
206,"['sushant', 'whyom', 'shocki', 'believeyou', 'thissad', 'sad']",2020-06-14T09:36:47+0000,-0.5
207,"['ohhh', 'yarr', 'happen']",2020-06-14T09:36:49+0000,0.0
208,"['charm', 'fellowhow', 'brave', 'man', 'like', 'runaway', 'life', 'really', 'shock']",2020-06-14T09:37:10+0000,0.5
209,"['aishwrya', 'rajput', 'true', 'dont', 'think', 'suicide', 'attempt']",2020-06-14T09:37:15+0000,0.35
210,"['cant', 'believe', 'read', 'news', 'young', 'actor', 'commit', 'suicide', 'iswar', 'uske', 'aatma', 'ko', 'santi', 'de', 'shanti']",2020-06-14T09:37:16+0000,0.1
211,"['yah', 'jo', 'han', 'rahe', 'hai', 'aisa', 'lagta', 'hai', 'yah', 'inka', 'behnoi', 'tha', 'shameless', 'ppl']",2020-06-14T09:37:19+0000,0.0
212,"['may', 'soul', 'eternal', 'peace', 'world', 'foot', 'still', 'come', 'term', 'horrific', 'news']",2020-06-14T09:37:21+0000,-1.0
213,['rip'],2020-06-14T09:37:28+0000,0.0
