Name,Comment,tone
Azadbir Singh,à¤¯à¤¦à¤¿ à¤¬à¤¹à¤°à¥‹à¤‚ à¤•à¥‹ à¤¸à¥à¤¨à¤¨à¤¾ à¤¹à¥ˆ à¤¤à¥‹ à¤†à¤µà¤¾à¤œà¤¼ à¤•à¥‹ à¤¬à¤¹à¥à¤¤ à¤œà¥‹à¤°à¤¦à¤¾à¤° à¤¹à¥‹à¤¨à¤¾ à¤¹à¥‹à¤—à¤¾- à¤­à¤—à¤¤ à¤¸à¤¿à¤‚à¤¹,{'document_tone': {'tones': []}}
NAZIR AHMED LASKAR,"All Farmers against Farm bill,this will be headline in history..","{'document_tone': {'tones': [{'score': 0.825035, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
à¤—à¥‹à¤¡à¤¸à¥‡Sanjay Kumar chawarvanshi,"à¤¯à¥‡ à¤•à¤¿à¤¸à¤¾à¤¨ à¤¨à¤¹à¥€à¤‚ à¤²à¥‡à¤«à¥à¤Ÿ à¤”à¤° à¤•à¤¾à¤‚à¤—à¥à¤°à¥‡à¤¸ à¤•à¥‡ à¤•à¤¾à¤°à¥à¤¯ à¤•à¤°à¤¤à¤¾ à¤¹à¥ˆà¤‚,,,,,,,",{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Shiv Kumar,"Kya yeh Kisaan bhi jihaadi ho gaye???<br>Agar koi awaaz uthaye toh<br> jihadi soch, tukde tukde gang, <br>Desh drohi, aatanki, khalistaini jaise word mil jate hain",{'document_tone': {'tones': []}}
GURPREET SINGH,ðŸ™,{'document_tone': {'tones': []}}
GURPREET SINGH,ðŸ™,{'document_tone': {'tones': []}}
Susanta Deka,"NOTV, make video Roshni Act fraud also. Award wapsi koro!!","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'NOTV, make video Roshni Act fraud also.', 'tones': []}, {'sentence_id': 1, 'text': 'Award wapsi koro!!', 'tones': []}]}"
V V Padmanabhan padmanabhan,HI RAVISH SIR :: FARMERSâ€™ AGITATIONS IN INDIA ARE ALWAYS COMEDY SCENES ::DURING FADNAVIS REGIME MAHARASHTRA HAD,"{'document_tone': {'tones': [{'score': 0.682757, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Yasin Pathan,à¤—à¥‹à¤¦à¥€ à¤®à¥€à¤¡à¤¿à¤¯à¤¾ à¤•à¤¹à¤¤à¤¾ à¤¹à¥ˆ à¤•à¤¿ à¤•à¤¿à¤¸à¤¾à¤¨à¥‹à¤‚ à¤•à¥‹ à¤­à¤¡à¤¼à¤•à¤¾à¤¯à¤¾ à¤œà¤¾ à¤°à¤¹à¤¾ à¤¹à¥ˆà¥¤ à¤®à¤—à¤° à¤¯à¥‡ à¤¬à¤¿à¤•à¤¾ à¤¹à¥à¤† à¤¦à¤²à¤¾à¤² à¤®à¥€à¤¡à¤¿à¤¯à¤¾ à¤…à¤ªà¤¨à¥‡ à¤®à¤¾à¤²à¤¿à¤• à¤•à¥‡ à¤–à¤¿à¤²à¤¾à¤« à¤•à¥ˆà¤¸à¥‡ à¤¬à¥‹à¤²à¥‡à¤—à¤¾à¥¤ à¤¶à¤°à¥à¤® à¤•à¤°à¥‹ à¤¦à¤²à¤¾à¤²à¥‹ !,{'document_tone': {'tones': []}}
Md Shadab Alam,"A group of farmers from Punjab and Haryana reached the Delhi border at Tikri on Friday morning. They are now facing off with the Delhi Police, who are using tear gas and water cannons in a bid to prevent their entry into the city.<br><br>Tens of thousands of farmers are still on their way to the capital, as part of the â€˜Delhi Chaloâ€™ protest against the Centreâ€™s new agricultural reform laws.A group of farmers from Punjab and Haryana reached the Delhi border at Tikri on Friday morning. They are now facing off with the Delhi Police, who are using tear gas and water cannons in a bid to prevent their entry into the city.<br><br>Tens of thousands of farmers are still on their way to the capital, as part of the â€˜Delhi Chaloâ€™ protest against the Centreâ€™s new agricultural reform laws.<br><br>Click here for live updates<br><br>The Delhi Police have denied permission for the protest, citing the dangers of public gatherings during the COVID-19 pandemic. Border crossings have been barricaded and equipped with barbed wire, sand-laden trucks, drones, water cannons amid heavy security presence. The Delhi Metro has suspended services from the National Capital Region into the city and also closed a number of stations along the Green Line.<br><br>The Delhi Police have sought permission from the Delhi government to use nine stadiums as temporary jails for farmers expected to be arrested during protests, a senior police officer told The Hindu. AAP national spokesperson Raghav Chadha urged the State government to deny permission to set up the prisons. â€œThe farmer of our country is neither a criminal nor a terrorist. Right to protest peacefully is enshrined in Indian Constitution - Article 19(1) and protests are the hallmark of a free, democratic society,â€ he tweeted.<br><br>Groups of farmers from Uttarakhand, Madhya Pradesh, Maharashtra and Karnataka have been stopped at several points along the Uttar Pradesh border with Rajasthan and Uttarakhand, and they are holding road blockade protests there. Other groups are facing police barricades within Haryana and Uttar Pradesh, and there are reports of protests in Rohtak after one farmer died during a road accident allegedly caused by the barricades.<br><br>Several large convoys, mostly from Punjab and Haryana, are nearing the Delhi border. About 3,000 vehicles with thousands of farmers have crossed Sapla and are heading towards the Tikriwal border point, according to the Samyukt Kisan Morcha, an alliance of the various farmers groups participating in the protest.<br><br>On Friday morning, the alliance wrote to Prime Minister Narendra Modi, appealing for farmers to be given a free and safe passage into the capital and allotted a space like the Ramlila Maidan to gather and hold talks with the government.<br><br>BY MD SHADAB HUSSAIN<br>Student of Jamia Millia Islamia","{'document_tone': {'tones': [{'score': 0.525647, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'A group of farmers from Punjab and Haryana reached the Delhi border at Tikri on Friday morning.', 'tones': [{'score': 0.56315, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'They are now facing off with the Delhi Police, who are using tear gas and water cannons in a bid to prevent their entry into the city.<br><br>Tens of thousands of farmers are still on their way to the capital, as part of the â€˜Delhi Chaloâ€™ protest against the Centreâ€™s new agricultural reform laws.A group of farmers from Punjab and Haryana reached the Delhi border at Tikri on Friday morning.', 'tones': []}, {'sentence_id': 2, 'text': 'They are now facing off with the Delhi Police, who are using tear gas and water cannons in a bid to prevent their entry into the city.<br><br>Tens of thousands of farmers are still on their way to the capital, as part of the â€˜Delhi Chaloâ€™ protest against the Centreâ€™s new agricultural reform laws.<br><br>Click', 'tones': []}, {'sentence_id': 3, 'text': 'here for live updates<br><br>The Delhi Police have denied permission for the protest, citing the dangers of public gatherings during the COVID-19 pandemic.', 'tones': [{'score': 0.59375, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 4, 'text': 'Border crossings have been barricaded and equipped with barbed wire, sand-laden trucks, drones, water cannons amid heavy security presence.', 'tones': []}, {'sentence_id': 5, 'text': 'The Delhi Metro has suspended services from the National Capital Region into the city and also closed a number of stations along the Green Line.<br><br>The', 'tones': []}, {'sentence_id': 6, 'text': 'Delhi Police have sought permission from the Delhi government to use nine stadiums as temporary jails for farmers expected to be arrested during protests, a senior police officer told The Hindu.', 'tones': []}, {'sentence_id': 7, 'text': 'AAP national spokesperson Raghav Chadha urged the State government to deny permission to set up the prisons.', 'tones': [{'score': 0.784247, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 8, 'text': 'â€œThe farmer of our country is neither a criminal nor a terrorist.', 'tones': [{'score': 0.590435, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 9, 'text': 'Right to protest peacefully is enshrined in Indian Constitution - Article 19(1) and protests are the hallmark of a free, democratic society,â€\x9d he tweeted.<br><br>Groups of farmers from Uttarakhand, Madhya Pradesh, Maharashtra and Karnataka have been stopped at several points along the Uttar Pradesh border with Rajasthan and Uttarakhand, and they are holding road blockade protests there.', 'tones': [{'score': 0.522644, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 10, 'text': 'Other groups are facing police barricades within Haryana and Uttar Pradesh, and there are reports of protests in Rohtak after one farmer died during a road accident allegedly caused by the barricades.<br><br>Several', 'tones': []}, {'sentence_id': 11, 'text': 'large convoys, mostly from Punjab and Haryana, are nearing the Delhi border.', 'tones': []}, {'sentence_id': 12, 'text': 'About 3,000 vehicles with thousands of farmers have crossed Sapla and are heading towards the Tikriwal border point, according to the Samyukt Kisan Morcha, an alliance of the various farmers groups participating in the protest.<br><br>On', 'tones': []}, {'sentence_id': 13, 'text': 'Friday morning, the alliance wrote to Prime Minister Narendra Modi, appealing for farmers to be given a free and safe passage into the capital and allotted a space like the Ramlila Maidan to gather and hold talks with the government.<br><br>BY', 'tones': [{'score': 0.562783, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 14, 'text': 'MD SHADAB HUSSAIN<br>Student of Jamia Millia Islamia', 'tones': []}]}"
Robi S,Madari pradhan mantri Bna diya Wo Nacha rha h,{'document_tone': {'tones': []}}
Gulam Sarwar,The farmers are our back bone.,"{'document_tone': {'tones': [{'score': 0.685725, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Sukhminder Singh,"Jo godi aur godi bhakat bolte hain ki hum jhukte nhi hain ab baat fayde nuksaan ki nhi rhi inki ye khwayish poori krni hai inko jhukane ki,hmaara itihass padho hmne dictators ko jhukaaya hai yhan to phir bhi thoda bahut democracy hai.jai kisan jai jwaan(kisan ka beta).",{'document_tone': {'tones': []}}
NAFISHA KHATOON,hadd hogaya h apne haq ki baat v sarkar ke samne rakhne nahi dete ðŸ˜­ðŸ˜­ðŸ˜­,{'document_tone': {'tones': []}}
Md Ashfaque Alam,Good channel,"{'document_tone': {'tones': [{'score': 0.74702, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Abdur Rahim,"Sar aap ko aoor NDTV ko salam hain,aap hi hain jo moddhe ki baat karte hain aoor sab news wale bjp ka dalal hain",{'document_tone': {'tones': []}}
Abdur Rahim,Yah hain hamare hindustan.,{'document_tone': {'tones': []}}
Pintu Kumar Yadav,I supported you sir,{'document_tone': {'tones': []}}
montaxxb gg,Aur had to tab ho jati h jab BJP phir jeet jati h,"{'document_tone': {'tones': [{'score': 0.529768, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Noel Fernandes OFFICIAL,"You broadcasted news against the Congress when  incorrect policies, same going on now, this is an example of real journalism, it is never easy to speak the truth.",{'document_tone': {'tones': []}}
smruti Ranjan Mishra,This government turns into a demon ....<br>Thank you Mr prime Minister of North india,{'document_tone': {'tones': []}}
Manjit Singh,God bless to ravish bhai,"{'document_tone': {'tones': [{'score': 0.922322, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
KAUSHAL BHARTI,Sir kisan bhut paresan he,{'document_tone': {'tones': []}}
aashu aashu,Ravish Babu Aap mahaan hain<br><br><br>Sadar Charan Sparsh!!,{'document_tone': {'tones': []}}
Jaibir singh Batth,True journalism. Keep it up.,"{'document_tone': {'tones': [{'score': 0.979426, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'True journalism.', 'tones': [{'score': 0.97759, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Keep it up.', 'tones': []}]}"
KAUSHAL BHARTI,Sir desh bhut kharab daur me he,{'document_tone': {'tones': []}}
Mo Shavez,ðŸ˜¢ðŸ˜¢ðŸ˜¢ðŸ˜¢ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜¥ðŸ˜¥,{'document_tone': {'tones': []}}
Hemanth Gowda N K,Thanks for coverage of this heart breaking incident for two days ðŸ™ðŸ™ðŸ™<br>What  godi media lags .<br>They are again being busy by showing farmers as anti-national and Khalistan,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Thanks for coverage of this heart breaking incident for two days ðŸ™\x8fðŸ™\x8fðŸ™\x8f<br>What  godi media lags .<br>They', 'tones': []}, {'sentence_id': 1, 'text': 'are again being busy by showing farmers as anti-national and Khalistan', 'tones': [{'score': 0.716658, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
vijay surendran,finally we will all be forced to eat gmo crops which taste like chemical goop if these &#39;corporates &#39; have their way .. its already happened in &#39;developed&#39; countries like usa and eu ..,"{'document_tone': {'tones': [{'score': 0.60456, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
vijay surendran,farmers in india have some stark choices  .. one they could sell their land to builders as farming is no longer profitable .. two they could  end their lives seeing how their debt situation becomes very bad and precarious thanks to the policies of  central govt .. three they could sell their land to &#39;corporates&#39; or become pawns of corporates .. or better yet migrate to city become part of the urban poor  and slum dwellers .. all thanks to  acche din promised by yours truly ..,"{'document_tone': {'tones': [{'score': 0.648725, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.605481, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Sub80,This is an oppressive Government. Listen to the farmers. They have a right to peaceful protest.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'This is an oppressive Government.', 'tones': []}, {'sentence_id': 1, 'text': 'Listen to the farmers.', 'tones': [{'score': 0.589849, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 2, 'text': 'They have a right to peaceful protest.', 'tones': []}]}"
Imran Paik,Good sir,"{'document_tone': {'tones': [{'score': 0.815509, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Prashant Singh,"These are not real farmers rallies these are the rich dalals whose business will be lost forever .......now Rubbish kumar will run an alternative on terms of choti hot, badi jor and majholi hot ;););)...I think India should done away with this old Mandi system and middle man&#39;s...the time is now the profit reach directly to farmers by removing this middle man.<br><br>These Pseudo leftist like Rubbish NDTV should be done there reporting from China as there reporting are more communist centric rather then driving national agenda.<br><br>How much false narrative NDTVand Rubbish kumar try eventually the new India will chart its own course and people like Rubbish will keep on doing false propaganda ;););)","{'document_tone': {'tones': [{'score': 0.872814, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'These are not real farmers rallies these are the rich dalals whose business will be lost forever .......now Rubbish kumar will run an alternative on terms of choti hot, badi jor and majholi hot ;););)...I think India should done away with this old Mandi system and middle man&#39;s...the time is now the profit reach directly to farmers by removing this middle man.<br><br>These', 'tones': [{'score': 0.677521, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Pseudo leftist like Rubbish NDTV should be done there reporting from China as there reporting are more communist centric rather then driving national agenda.<br><br>How', 'tones': []}, {'sentence_id': 2, 'text': 'much false narrative NDTVand Rubbish kumar try eventually the new India will chart its own course and people like Rubbish will keep on doing false propaganda ;););)', 'tones': [{'score': 0.681743, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Raj sidhu,modi ko hatanaaa hogaaa..nahi to we will the poorest country of the world and again slav of any other country or ambani aaadani......plij people come with farmers,"{'document_tone': {'tones': [{'score': 0.692861, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.664718, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Raj sidhu,modi sahab ...sahab bolne ki jarurat nahi esko na ye layk h uske ...sahab to aatal ji the ....ye to gaaliyo k layak h...chayewala,{'document_tone': {'tones': []}}
Vairagya,Jo bole so nihaall ! Sat sri aakaaallll !!,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Jo bole so nihaall !', 'tones': []}, {'sentence_id': 1, 'text': 'Sat sri aakaaallll !!', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
Raj sidhu,modi srkar is worts sarkar of the world .........anpad or chaiwalaaa bechnaa hi jantaa h <br>fark itna h pahle chaye bechta tha aaabb desh bech raha h gatiya,"{'document_tone': {'tones': [{'score': 0.544341, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Aman Sandhu,Finally after months some media attention to this cause,"{'document_tone': {'tones': [{'score': 0.524931, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.93534, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
SABIR PIYA KALIYAR SHARIF HAQ SABIR YA SABIR,Koi hai sun ne wala ðŸ¤²ðŸ¤²,"{'document_tone': {'tones': [{'score': 0.508848, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Navjot,Thank you ravish Kumar Thank you ndtv bow down for your bravery against new Hitler of the india,"{'document_tone': {'tones': [{'score': 0.814203, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
rajat jindal,&quot;History will be kinder to me than the contemporary MediA&quot;- Manmohan Singh!,"{'document_tone': {'tones': [{'score': 0.599523, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Shyam Menawat,à¤†à¤œ à¤¦à¥‡à¤¶ à¤•à¥‹ à¤•à¤¿à¤¸ à¤¹à¤¾à¤²à¤¤ à¤®à¥‡à¤‚ à¤ªà¤¹à¥à¤šà¤¾ à¤¦à¤¿à¤¯à¤¾ à¤¹à¥ˆ à¤•à¤¿à¤¸à¤¾à¤¨à¥‹à¤‚ à¤•à¥‡ à¤¬à¥‡à¤Ÿà¥‡ à¤¹à¥€ à¤•à¤¿à¤¸à¤¾à¤¨à¥‹à¤‚ à¤•à¥‹ à¤®à¤¾à¤° à¤°à¤¹à¥‡ à¤¹à¥ˆà¤‚ à¤•à¥à¤› à¤¸à¥‹à¤šà¤¾ à¤¸à¤®à¤à¤¾à¤¯à¤¾ à¤¨à¤¹à¥€à¤‚ à¤œà¤¾ à¤°à¤¹à¤¾ à¤¹à¥ˆ à¤¦à¥‡à¤¶ à¤®à¥‡à¤‚ à¤¸à¤°à¤•à¤¾à¤° à¤¨à¤¹à¥€à¤‚ à¤à¤¸à¤¾ à¤²à¤—à¤¤à¤¾ à¤¹à¥ˆ à¤—à¥à¤‚à¤¡à¥‹à¤‚ à¤•à¤¾ à¤°à¤¾à¤œ à¤¹à¥‹ à¤—à¤¯à¤¾ à¤¹à¥ˆ à¤…à¤¬ à¤¦à¥‡à¤¶ à¤®à¥‡ à¤«à¤¿à¤° à¤¸à¥‡ à¤­à¤—à¤¤ à¤¸à¤¿à¤‚à¤¹ à¤œà¥‡à¤¸à¥‡ à¤¶à¥‡à¤°à¥‹à¤‚ à¤•à¥‹ à¤œà¤—à¤¾à¤¨à¤¾ à¤¹à¥‹à¤—à¤¾ à¤œà¥‹ à¤—à¥à¤‚à¤¡à¥‹à¤‚ à¤•à¥‹ à¤¬à¥‹à¤²à¥€ à¤•à¥€ à¤¨à¤¹à¥€à¤‚ à¤—à¥‹à¤²à¥€ à¤•à¥€ à¤­à¤¾à¤·à¤¾ à¤¸à¤®à¤à¤¾à¤ à¤œà¤¯ à¤¹à¤¿à¤‚à¤¦ à¤œà¤¯ à¤•à¤¿à¤¸à¤¾à¤¨,{'document_tone': {'tones': []}}
kumar fotographer,à¤•à¤¹à¤¾à¤‚ à¤¹à¥ˆ à¤†à¤œ à¤¨à¤•à¤²à¥€ à¤ªà¤‚à¤œà¤¾à¤¬à¥€ à¤§à¤°à¥à¤®à¥‡à¤‚à¤¦à¥à¤° à¤…à¤•à¥à¤·à¤¯ à¤•à¥à¤®à¤¾à¤° à¤¸à¤¨à¥€ à¤¦à¥‡à¤“à¤²à¥¤<br>à¤œà¤¿à¤¨à¥à¤¹à¥‹à¤‚à¤¨à¥‡ à¤…à¤šà¥à¤›à¤¾ à¤–à¤¾à¤¸à¤¾ à¤ªà¤‚à¤œà¤¾à¤¬à¥€ à¤²à¥‹à¤—à¥‹à¤‚ à¤•à¥‹ à¤¬à¥‡à¤µà¤•à¥‚à¤« à¤¬à¤¨à¤¾à¤¯à¤¾à¥¤ à¤…à¤•à¥à¤·à¤¯ à¤•à¥à¤®à¤¾à¤° à¤•à¥‹ à¤¯à¤¹ à¤¨à¤¹à¥€à¤‚ à¤ªà¤¤à¤¾ à¤•à¤¿ à¤†à¤® à¤•à¥ˆà¤¸à¥‡ à¤–à¤¾à¤ à¤œà¤¾à¤¤à¥‡ à¤¹à¥ˆà¤‚? à¤”à¤° à¤¸à¤¨à¥€ à¤¦à¥‡à¤“à¤² à¤•à¤¾ à¤¢à¤¾à¤ˆ à¤•à¤¿à¤²à¥‹ à¤•à¤¾ à¤¹à¤¾à¤¥ à¤¸à¤¿à¤°à¥à¤« à¤ªà¤¿à¤›à¤µà¤¾à¤¡à¤¼à¤¾ à¤§à¥‹à¤¨à¥‡ à¤•à¥‡ à¤²à¤¿à¤ à¤¹à¥ˆà¥¤<br>à¤”à¤° à¤§à¤°à¥à¤®à¥‡à¤‚à¤¦à¥à¤° à¤•à¤¾ à¤¤à¥‹ à¤†à¤œ à¤¤à¤• à¤ªà¤¤à¤¾ à¤¨à¤¹à¥€à¤‚ à¤šà¤²à¤¾ à¤•à¤¿ à¤‰à¤¨à¥à¤¹à¥‹à¤‚à¤¨à¥‡ à¤ªà¤‚à¤œà¤¾à¤¬ à¤•à¥‡ à¤²à¤¿à¤ à¤•à¥à¤¯à¤¾ à¤•à¤¿à¤¯à¤¾ à¤¹à¥ˆ?,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'à¤•à¤¹à¤¾à¤‚ à¤¹à¥ˆ à¤†à¤œ à¤¨à¤•à¤²à¥€ à¤ªà¤‚à¤œà¤¾à¤¬à¥€ à¤§à¤°à¥\x8dà¤®à¥‡à¤‚à¤¦à¥\x8dà¤° à¤…à¤•à¥\x8dà¤·à¤¯ à¤•à¥\x81à¤®à¤¾à¤° à¤¸à¤¨à¥€ à¤¦à¥‡à¤“à¤²à¥¤<br>à¤œà¤¿à¤¨à¥\x8dà¤¹à¥‹à¤‚à¤¨à¥‡ à¤…à¤šà¥\x8dà¤›à¤¾ à¤–à¤¾à¤¸à¤¾ à¤ªà¤‚à¤œà¤¾à¤¬à¥€ à¤²à¥‹à¤—à¥‹à¤‚ à¤•à¥‹ à¤¬à¥‡à¤µà¤•à¥‚à¤« à¤¬à¤¨à¤¾à¤¯à¤¾à¥¤ à¤…à¤•à¥\x8dà¤·à¤¯ à¤•à¥\x81à¤®à¤¾à¤° à¤•à¥‹ à¤¯à¤¹ à¤¨à¤¹à¥€à¤‚ à¤ªà¤¤à¤¾ à¤•à¤¿ à¤†à¤® à¤•à¥ˆà¤¸à¥‡ à¤–à¤¾à¤\x8f à¤œà¤¾à¤¤à¥‡ à¤¹à¥ˆà¤‚?', 'tones': []}, {'sentence_id': 1, 'text': 'à¤”à¤° à¤¸à¤¨à¥€ à¤¦à¥‡à¤“à¤² à¤•à¤¾ à¤¢à¤¾à¤ˆ à¤•à¤¿à¤²à¥‹ à¤•à¤¾ à¤¹à¤¾à¤¥ à¤¸à¤¿à¤°à¥\x8dà¤« à¤ªà¤¿à¤›à¤µà¤¾à¤¡à¤¼à¤¾ à¤§à¥‹à¤¨à¥‡ à¤•à¥‡ à¤²à¤¿à¤\x8f à¤¹à¥ˆà¥¤<br>à¤”à¤° à¤§à¤°à¥\x8dà¤®à¥‡à¤‚à¤¦à¥\x8dà¤° à¤•à¤¾ à¤¤à¥‹ à¤†à¤œ à¤¤à¤• à¤ªà¤¤à¤¾ à¤¨à¤¹à¥€à¤‚ à¤šà¤²à¤¾ à¤•à¤¿ à¤‰à¤¨à¥\x8dà¤¹à¥‹à¤‚à¤¨à¥‡ à¤ªà¤‚à¤œà¤¾à¤¬ à¤•à¥‡ à¤²à¤¿à¤\x8f à¤•à¥\x8dà¤¯à¤¾ à¤•à¤¿à¤¯à¤¾ à¤¹à¥ˆ?', 'tones': []}]}"
Manilal Shah,"Why should only Farmers have to Protest, why not whole country. You are divided country, if it dos not concern we, I do not have to care. If Goernment deicde to privatise the Railways,<br>there is no opposition except  from people who are working in Railways they protest. but not general public as it does not concern them as if they are living in different country. Whe it is pravitised<br>and fares are increased every year  far more above inflation, then they will complain. Complain to whom, Government does not own it, and private companies ill not listen. People are digging their own grave..<br><br>Manilal Shah","{'document_tone': {'tones': [{'score': 0.751065, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Why should only Farmers have to Protest, why not whole country.', 'tones': [{'score': 0.767592, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.579367, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'You are divided country, if it dos not concern we, I do not have to care.', 'tones': [{'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'If Goernment deicde to privatise the Railways,<br>there is no opposition except  from people who are working in Railways they protest.', 'tones': []}, {'sentence_id': 3, 'text': 'but not general public as it does not concern them as if they are living in different country.', 'tones': []}, {'sentence_id': 4, 'text': 'Whe it is pravitised<br>and fares are increased every year  far more above inflation, then they will complain.', 'tones': [{'score': 0.525574, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.638987, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 5, 'text': 'Complain to whom, Government does not own it, and private companies ill not listen.', 'tones': []}, {'sentence_id': 6, 'text': 'People are digging their own grave..<br><br>Manilal Shah', 'tones': []}]}"
Mohd raza,Jai kisan des ki janta kisan ki maded karna chahiye modi chor atankwadi h ye des ko gulam bana raha h ye kisan jo delhi ana chahite h kai ye pakistan se h jo police dalal ye lathi water asuges chala rahi h,{'document_tone': {'tones': []}}
rajesh kumar gupta,My favourite channel because this channel always truth,"{'document_tone': {'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.955584, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Priyanshu Agarwal,In sab k bachhe canada Australia mein corporates mein hi job krte h pr yaha corporate nahi chaiyye,{'document_tone': {'tones': []}}
Jaya Raveendran,Sarkaar ka dimaag ghamand se kharaab ho gaya hai....waqt badalte der nahi lagti...,{'document_tone': {'tones': []}}
Nikhil Pant,who all used to abuse ravish before and now they think  think heâ€™s the only real journalist in india??,"{'document_tone': {'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.767592, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
s Y,Sala sab log virodh karta farmer   Student poor phir bhi chunaw me jit jata hai madhar chod kuch to desh me lafra chal raha,"{'document_tone': {'tones': [{'score': 0.851477, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Zayda Parween,Nic rawis sir,{'document_tone': {'tones': []}}
s Y,Sala sab field me private kar cruption ke aag me dal diya hai,{'document_tone': {'tones': []}}
s Y,Sahi mudda par bat nahi kart modi aur sar Yogi sar amit shah aur love jihad Khali khata,"{'document_tone': {'tones': [{'score': 0.571495, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
