Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
mr Bruce Lee 😎,Delhi government🖕,2021-01-27T09:21:38Z,0,0,,,,
Abhishek Rohilla,Ndtv kisan ekta zindabad Jai Hind,2021-01-27T09:19:11Z,0,0,,,,
zila wylde,"Sab ka saat, ambani,  adaani ka vikas.",2021-01-27T09:04:20Z,0,0,,,,
zila wylde,Good,2021-01-27T09:03:10Z,0,0,,,,
Acme Design,TU ENKER HAI ANCHOR NAHI,2021-01-27T08:56:06Z,0,0,,,,
Vinay Singh Thakur,Mukesh aur Saurabh dono sachh batane wale the ki uss khalistani kisaan ki maut police ke firing se nhi aapas ki moothbhed se hui hai🙏🙏<br>Sachh bataya jaaye. Jo flag India ke alawa laga hua hai wo Khalistani Flag hai🤬🤬🤬.,2021-01-27T08:55:40Z,0,0,,,,
Miky,"Shame on u ndtv ur urban Naxalite jnu and caa supporter, don&#39;t misguide people",2021-01-27T08:48:15Z,0,0,,,,
Acme Design,"TUJHE DEKHNA NAHI AATA,,, ENKOR,,,,,, YE AARAJAK TAVAVE NAHI ,,, KITNAY ,,,, YE TOO SARAY HAI,,,,,,,, ISSS NEW CHANAL KOOO KOI NAHI DEKHNAAA",2021-01-27T08:40:12Z,0,0,,,,
Camran Ali,Isn&#39;t shamefully that kisan out of homes 5more than 5 months .....but u never gonna talk about it..cuz u sell ur soul to bjp nd talking false about innocent  kusan.. v shamefully...and finely when u have no excuse  then u put all blame to Pakistan...,2021-01-27T08:33:26Z,1,0,,,,
Camran Ali,Lanat tum pr aur media pr Jo modi ke Black face show nhe kr rhe ho kisan try to see there future ...v shamefull no won raise  voices foe kusan......wish to snd thousands  time lanat on ur faces cuz u guys protesting  criminal moddi.,2021-01-27T08:29:14Z,0,0,,,,
Jamsheer Jamsheer,Jai kissan,2021-01-27T08:19:30Z,0,0,,,,
rehan officals Mohsin,Abi Tu kuch bhi nahi howa,2021-01-27T08:04:17Z,0,0,,,,
Ashfaq Mangi,"Modi RSS,BJP breaking the India",2021-01-27T08:02:11Z,1,0,,,,
अफसाना अफसाना,M I&#39;m nl,2021-01-27T07:56:15Z,0,0,,,,
GamingVijay YT,Yeh Modi jo soch liya usko palta nahi.।।।,2021-01-27T07:45:33Z,0,0,,,,
Tabish Bhat,Sikh bhaiyo qadam badao kashmiri tumhare sath hai 😍😘,2021-01-27T07:26:31Z,0,2,,,,
,,,,,Manoj Denter,Chal bey,2021-01-27T17:00:27Z,2021-01-27T17:00:27Z
,,,,,Tabish Bhat,@Manoj Denter kyu bhe andh bhkt gaand kyu jal rhi hai. 😡😡😡😡😡😡😡😡😡,2021-01-27T18:54:06Z,2021-01-27T18:54:06Z
GAJENDRA PARAKH,We are sorry you are supporting rule defilers with your heading,2021-01-27T07:26:09Z,0,0,,,,
A N P,Great news reader nidhi.👌👌👌👌🙏🏻🙏🏻🙏🏻<br>Her calmness is commendable <br>I wish newsreaders are like her.<br>Others are all provoking type,2021-01-27T07:26:02Z,0,0,,,,
Shaider Riz,Look at Anchor&#39;s face: looks like she has just become a Vidwa!,2021-01-27T07:19:48Z,4,0,,,,
Mohammed Zeeshan,Doing good farmer doing good,2021-01-27T07:03:47Z,0,0,,,,
Ramesh den,Bjp will drop next election..jai kisan,2021-01-27T06:26:54Z,0,0,,,,
Sekh sams Parvez,Very good morning,2021-01-27T06:01:18Z,1,0,,,,
Sekh sams Parvez,Very Happy Republic Day 🍸🌹🌹🍸🌹🌹🍸<br>🌹🌹🌹🌹🌹🌹🌹<br>🌹🌹🌹🌹🌹🌹🌹<br>🍸🌹🌹🌹🌹🌹🍸<br>🍸🍸🌹🌹🌹🍸🍸<br>🍸🍸🍸🌹🍸🍸🍸<br>🍸🍸🍸🌹🍸🍸🍸<br>🍸🎁😊❤☺🎁🍸,2021-01-27T06:01:07Z,1,0,,,,
Rajveer Patiala to Adelaide,"AAP KO JE NHI DEKHA TRACTOR BAR BATHE KISSAN KI SIR PAR GOLI LAGI PHELE,mari hua admi brake to mar nhi sakta.",2021-01-27T05:33:37Z,0,0,,,,
Kellogg ole,Deep sidhu take group of people and did all that he is from bjp,2021-01-27T04:59:54Z,1,0,,,,
Vijay Kumar,Modi government is responsible for all this nuisance,2021-01-27T04:54:58Z,1,0,,,,
Vijay Kumar,Lowest dignity......bjp making historical records,2021-01-27T04:53:27Z,0,0,,,,
Vijay Kumar,SHAME ON BJP,2021-01-27T04:52:55Z,0,0,,,,
kamal pandey,Aaj se only jay jawan,2021-01-27T04:33:38Z,3,0,,,,
Amit Kumar,Captain Amrinder  di Pan nu lun,2021-01-27T04:33:21Z,0,0,,,,
kamal pandey,"Ndtv waalo aur kitna desh m aag lagwaoge,<br>Gaddaro ye tumhara desh bhi h,<br>Tum us aulad ki trah ho jo apne baap ki mehnat se banaye ghar ko fook deta h",2021-01-27T04:32:30Z,0,0,,,,
Rahul Saini,Ek dum movie lag rii ha 😂😂😂,2021-01-27T04:23:44Z,4,0,,,,
ORPAH BAGLARY,What do u mean kissano ka kabza hai .they are forced to do that ....next time do journalism properly,2021-01-27T04:15:23Z,0,0,,,,
Rudra fitness,Kuchu nehi ho ga 🤣 or BJP ka 3 year hai 😂,2021-01-27T04:14:15Z,0,0,,,,
Hakoona Matata,Kalistan Terrorists in the name of Farmers !!!,2021-01-27T03:50:51Z,0,0,,,,
tasvur khyat,sihk bhai love you from pakistan,2021-01-27T03:42:31Z,0,0,,,,
PV,"What a coincidence ... when YoYa us talking about peace and discipline, his goons are playing with a truck.",2021-01-27T03:42:00Z,7,0,,,,
Pretam Kaur Mann,"I respected this channel before. However, after being focussed on every single report from day one, including Republic Day report, it comes clear NDTV is showing a very biased one sided version of events, when there was no disruption or chaos, nor any attempy made to touch or remove the Indian flag. Sorry Ravi",2021-01-27T02:31:35Z,1,0,,,,
Kamaljit Kaur,Jab government ne hi arrajakta faila raakhi hai to logo ko kio dosh jena,2021-01-27T02:23:49Z,1,0,,,,
Kamaljit Kaur,But protesters didn&#39;t even touch &#39;tiranga&#39; on red Fort why its been said by Joginder   yadav k tirange k sath khilwad kiya gaya??? HE IS OVER REACTING!,2021-01-27T02:13:53Z,4,6,,,,
,,,,,Mr Doge,Chutiya ho kya,2021-01-27T05:11:28Z,2021-01-27T05:11:28Z
,,,,,A Lovely Singh,"Right,,,tiranga toch nhi kiya,,,modi ne to tirange se apna muh poch liya tha,,,,,,baki channel vale bda chdha k bol rahe",2021-01-29T04:41:44Z,2021-01-29T04:41:44Z
