Name,Comment,tone
,,{'document_tone': {'tones': []}}
SALMAN KHAN,Is nia so ruthless and cruel? Absolutely not indian.. home minister is abusing power? Modi is just another corrupt person? Only scams and anti-national activities.. india needs to take back control from these bad elements.. no humanity atall..how did this devil take control?,"{'document_tone': {'tones': [{'score': 0.884647, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Is nia so ruthless and cruel?', 'tones': [{'score': 0.549263, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 1, 'text': 'Absolutely not indian.. home minister is abusing power?', 'tones': [{'score': 0.890649, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'Modi is just another corrupt person?', 'tones': [{'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 3, 'text': 'Only scams and anti-national activities.. india needs to take back control from these bad elements.. no humanity atall..how did this devil take control?', 'tones': []}]}"
Andrew D'Souza,May the soul of this superhero rest in peace.  Thank you for fighting your battle for the poor and the underprivileged.,"{'document_tone': {'tones': [{'score': 0.786987, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.893364, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'May the soul of this superhero rest in peace.', 'tones': [{'score': 0.690256, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'Thank you for fighting your battle for the poor and the underprivileged.', 'tones': [{'score': 0.574784, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Dheeraj Godara,बहुत ही सुन्दर समीक्षा करने के लिए धन्यवाद रवीश कुमार भाई जय हिन्द,{'document_tone': {'tones': []}}
Mujib Kazi,An 84Yrs Old Man under UAPA...This is something like 84% Hindus afraid of 13.5% Muslims. Blood definitely is on the hand&#39;s of BJP.,"{'document_tone': {'tones': [{'score': 0.612826, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.601046, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'An 84Yrs Old Man under UAPA...This is something like 84% Hindus afraid of 13.5% Muslims.', 'tones': [{'score': 0.564659, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.775166, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'Blood definitely is on the hand&#39;s of BJP.', 'tones': [{'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
V.K. M,"Very painful and ashamed things and victimizing these innocent person by bjp govt  who are raising voices against the down trodden people for the justice  In other words this is murder of Swamy stains by which not getting the justice and facilities provided by the NIA in Jail which these innocent people have been victimized in bogus cases ,The Manav Adhikar UNO have taken notice of this death of Stains Swamy.The supreme courts should take suo Motu and cancell this acts immediately .The supreme court also may laid down the rules who are filing bogus Cases against the innocent person by police and if found and prove that there is no evidence and unnecessary file case by  police officer and put the jail ,such police officer should be imposed heavy penalty for their negligence.",{'document_tone': {'tones': []}}
Bhimsain Sharma,Pl dont shade crocodial tears why these laws were not abolished for 60   yrs when congress was in power just for the sake of their own intrest and  target their opponents hundred of people&#39;s were murders in West Bengal in left rules for 30 yrs where were these left journlist like rabish kr then it sad and i condem the death of stain swamy these laws must be scraped foth with I hope,"{'document_tone': {'tones': [{'score': 0.70189, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Famous hub,Father stan swami change the religion of Adiwasii..,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
i_mz_thakur_ status,ugarwadi or antakwadi hmesha apke baap hi kyu hotey hai🤔🤔🤔,"{'document_tone': {'tones': [{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
PRASUN ADHIKARY,Please prepare an episode on Vimakoregaon case,"{'document_tone': {'tones': [{'score': 0.660937, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
sayed sahzad ahmed,"If there is injustice in the land, there will be a punishment from the Almighty,  we shouldn&#39;t have to forget what happen in last wave .....","{'document_tone': {'tones': [{'score': 0.78152, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
i_mz_thakur_ status,Father  to hai hi apke yeh sb bibrandu,{'document_tone': {'tones': []}}
Pattu Raj,sad...sad...sad..,"{'document_tone': {'tones': [{'score': 0.89492, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Mervins,are you HAPPY feku/BJP-RSS ???,"{'document_tone': {'tones': [{'score': 0.675239, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Afzal Md,Gandhiji ager hote une bhi dehshat gard batate,{'document_tone': {'tones': []}}
Tippu Sulthan,"Sorry Sir we could not get u back,  government failed us in all aspects of judiciary RIP","{'document_tone': {'tones': [{'score': 0.828085, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Amit K,I feel so bad that 2002 rioters moraless people are ruling us..earlier was corrupt congress but this era is more frustrating sir..this is fascism...fascists have won,"{'document_tone': {'tones': [{'score': 0.65312, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
JABIR AYAAZ,"UAPA , राजनीतिक कांड छुपा देता है, और आतंकवाद का नाम जिंदा कर देता है,",{'document_tone': {'tones': []}}
Citizen Robot Reacts,Bhima Koregaon ka violence unn upper caste kameeno ne Kiya aur unke jaise hi kameeney upper caste ne support Kiya jinko dalit ka Apne haq aur Swabhiman ke liye khade hona khatakta hai. Aag Lage aise samaaj Ko.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Bhima Koregaon ka violence unn upper caste kameeno ne Kiya aur unke jaise hi kameeney upper caste ne support Kiya jinko dalit ka Apne haq aur Swabhiman ke liye khade hona khatakta hai.', 'tones': []}, {'sentence_id': 1, 'text': 'Aag Lage aise samaaj Ko.', 'tones': []}]}"
Soumit Ghosh,RIP.....we stand with you but with ours heads hanging in shame.....a true jailbreak to immortality,"{'document_tone': {'tones': [{'score': 0.657098, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
R.P Verma,"अब लगता है,यह देश ।एक असभ्य ‌देश ही कहा जा सकता। जहां मानवता का बुजुर्गों के साथ इस तरह परेशान करता है।शासन शर्म हया नाम का नही बचा।",{'document_tone': {'tones': []}}
Liakhat ali,The matter should be probed . All of them guilty should be punished.,"{'document_tone': {'tones': [{'score': 0.971165, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The matter should be probed .', 'tones': []}, {'sentence_id': 1, 'text': 'All of them guilty should be punished.', 'tones': [{'score': 0.586619, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.92125, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Angoor Seb,"Don&#39;t you know, we are a great nation","{'document_tone': {'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Ta Kh,Shame on India,"{'document_tone': {'tones': [{'score': 0.593177, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Sanjay yadav sanjay yadav,Kis kaam ki court jo ek oldman ko bail na de payee ...,{'document_tone': {'tones': []}}
shivakumar doddamani,"Fake encounter murder accused, genocide accused runs country and should not be surprised this happened..","{'document_tone': {'tones': [{'score': 0.652547, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
Williams Avim,"Who know how many  more life&#39;s these politicians  , and officials  need God knows, no hope.","{'document_tone': {'tones': [{'score': 0.743104, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.58393, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Williams Avim,"Not only NIA , but the entire Indian justices,  such a pitty. No humanity.","{'document_tone': {'tones': [{'score': 0.778558, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.98445, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.91171, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Not only NIA , but the entire Indian justices,  such a pitty.', 'tones': [{'score': 0.78276, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.944551, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'No humanity.', 'tones': []}]}"
Ramesh Kumarf,Arnab  ko tho bahut jaldi bail huva tha,{'document_tone': {'tones': []}}
Viewer's Stop,It&#39;s a clear murder by central agency,"{'document_tone': {'tones': [{'score': 0.874372, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Gopi kishan Bohra,"What a great &amp; liberal government, which arrested a man 84+, who was such handicap that for want of straw he has to move to court as unable to hold glass in hand to drink any liquid",{'document_tone': {'tones': []}}
Muzammel Hoque,"One day... Amit shah n his son will go through same way......difference  is father &amp; son due, deserve that fate .. ( mark my words).","{'document_tone': {'tones': [{'score': 0.671782, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Nitish Roy,🤦‍♂️,{'document_tone': {'tones': []}}
Rajan Lagah,He is true HERO. We know he will be remember after this bjp rule,"{'document_tone': {'tones': [{'score': 0.548653, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.960453, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.909878, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'He is true HERO.', 'tones': [{'score': 0.774941, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'We know he will be remember after this bjp rule', 'tones': [{'score': 0.58327, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Malik G,BAN EVM SAVE DEMOCRACY JAI BHEEM JAI BHARAT JAI SAMWIDHAN SAVE CONSTITUTION JAI jawan JAI kisan,"{'document_tone': {'tones': [{'score': 0.868982, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
NoobGinger,Who are this people disliking?!!?,"{'document_tone': {'tones': [{'score': 0.732055, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
Pranjal Lade,"All Media was Sleeping when Father Stan was Arrested , You people cannot keep on blaming Govt ,Media is equal responsible for Fathers Stan sad Demise","{'document_tone': {'tones': [{'score': 0.775539, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.525926, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
I LOVE MY INDIA,Jis desh mey court jhut k saat ho ... tarakki gayi pani mey... Issey chaina pakisthan k jarurat nehi.<br>Aaj jhut k bolbala hai pr suchchai marchuka hai.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Jis desh mey court jhut k saat ho ... tarakki gayi pani mey... Issey chaina pakisthan k jarurat nehi.<br>Aaj', 'tones': []}, {'sentence_id': 1, 'text': 'jhut k bolbala hai pr suchchai marchuka hai.', 'tones': []}]}"
Rajkumar Vishwakarma,Ye डेथ नही आरएसएस बीजेपी मनुवादियों द्वारा किया कत्ल है,{'document_tone': {'tones': []}}
manjusarkarKREATIONS,"Completely agree with Ravish Kumar&#39;s analysis and opinion. It only shows incompetence, insecurity and shamelessness of the centre and the institutions.","{'document_tone': {'tones': [{'score': 0.79901, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.878204, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Completely agree with Ravish Kumar&#39;s analysis and opinion.', 'tones': [{'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'It only shows incompetence, insecurity and shamelessness of the centre and the institutions.', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Indira Kuriyan,"St. Paul&#39;s valedictory is valid for Father Stan Swamy :- &quot; For I am now ready to be offered, and the time of my departure is at hand. <br>I have fought a good fight, I have finished my course, I have kept the faith. <br>Henceforth there is laid up for me a crown of righteousness, which the Lord, the righteous Judge, shall give me at that day; and not to me only, but unto all them also that love His appearing. &quot; The Holy Bible, 2Timothy 4 : 6  -  8.<br>Also, what Jesus Christ said of His own sacrifice on the Cross of Calvary : &quot; Most assuredly, I say to you, unless a grain of wheat falls into the ground and dies, it remains alone; but if it dies,  it produces much grain. &quot; Gospel of John 12 : 24.<br>The human spirit cannot be chained. My respects and condolences to his family, and all for whom he worked. His death is not in vain. His life was , also, not in vain. Indians should celebrate, both his life and his death. <br>May all the wonderful people , unjustly jailed , be released ASAP.","{'document_tone': {'tones': [{'score': 0.663146, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.593579, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.785902, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'St. Paul&#39;s valedictory is valid for Father Stan Swamy :- &quot; For I am now ready to be offered, and the time of my departure is at hand.', 'tones': [{'score': 0.717147, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': '<br>I have fought a good fight, I have finished my course, I have kept the faith.', 'tones': [{'score': 0.870277, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': '<br>Henceforth there is laid up for me a crown of righteousness, which the Lord, the righteous Judge, shall give me at that day; and not to me only, but unto all them also that love His appearing.', 'tones': [{'score': 0.765577, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 3, 'text': '&quot; The Holy Bible, 2Timothy 4 : 6  -  8.<br>Also, what Jesus Christ said of His own sacrifice on the Cross of Calvary : &quot; Most assuredly, I say to you, unless a grain of wheat falls into the ground and dies, it remains alone; but if it dies,  it produces much grain.', 'tones': [{'score': 0.727988, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 4, 'text': '&quot; Gospel of John 12 : 24.<br>The human spirit cannot be chained.', 'tones': [{'score': 0.50974, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 5, 'text': 'My respects and condolences to his family, and all for whom he worked.', 'tones': [{'score': 0.529152, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.775702, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 6, 'text': 'His death is not in vain.', 'tones': [{'score': 0.816273, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 7, 'text': 'His life was , also, not in vain.', 'tones': [{'score': 0.724883, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 8, 'text': 'Indians should celebrate, both his life and his death.', 'tones': [{'score': 0.713352, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 9, 'text': '<br>May all the wonderful people , unjustly jailed , be released ASAP.', 'tones': [{'score': 0.525431, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
Bhilai Babu,Yes courts will breath a sigh of relief <br>They need not suffer an anxiety of crawling under duress. Perhaps 🤔 the State will replay the favourite attitude - <br>Zyada se zyada ye kya kar lenge,"{'document_tone': {'tones': [{'score': 0.52102, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.761129, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Yes courts will breath a sigh of relief <br>They need not suffer an anxiety of crawling under duress.', 'tones': [{'score': 0.91656, 'tone_id': 'fear', 'tone_name': 'Fear'}]}, {'sentence_id': 1, 'text': 'Perhaps 🤔 the State will replay the favourite attitude - <br>Zyada se zyada ye kya kar lenge', 'tones': [{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
Dileep Kumar,I never voted but this time I will do so against BJP whether it matters or not. Enough bullshit now....my country deserves better than this.,"{'document_tone': {'tones': [{'score': 0.81338, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.616216, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'I never voted but this time I will do so against BJP whether it matters or not.', 'tones': []}, {'sentence_id': 1, 'text': 'Enough bullshit now....my country deserves better than this.', 'tones': [{'score': 0.839524, 'tone_id': 'anger', 'tone_name': 'Anger'}]}]}"
Ramesh Rao,NIA has become Narendra Investigation Agency. NIA was instituted for Terror Cases. But now it become a fraud agency with 98% cases are non-terror where you can&#39;t find any traces of terrorism and working with vested interests of Modi Govt. Ban NIA.,"{'document_tone': {'tones': [{'score': 0.617121, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.68097, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.653662, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'NIA has become Narendra Investigation Agency.', 'tones': []}, {'sentence_id': 1, 'text': 'NIA was instituted for Terror Cases.', 'tones': [{'score': 0.780412, 'tone_id': 'fear', 'tone_name': 'Fear'}]}, {'sentence_id': 2, 'text': 'But now it become a fraud agency with 98% cases are non-terror where you can&#39;t find any traces of terrorism and working with vested interests of Modi Govt.', 'tones': [{'score': 0.511975, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.54998, 'tone_id': 'fear', 'tone_name': 'Fear'}]}, {'sentence_id': 3, 'text': 'Ban NIA.', 'tones': [{'score': 0.627492, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.982476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
Ashok Paul,Father ke nidhan mey humara desh ka tanashahi ka namuna hai,{'document_tone': {'tones': []}}
K.Rawoof Khan,"Great and good 👍 prime time.stan Swamy ki aatma ko shanti mile.ek julm ki dasatan  aur bhi dastano se bharpoor report , bebaaki se Ravish kumar.","{'document_tone': {'tones': [{'score': 0.770765, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Great and good 👍 prime time.stan', 'tones': [{'score': 0.852483, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'Swamy ki aatma ko shanti mile.ek', 'tones': []}, {'sentence_id': 2, 'text': 'julm ki dasatan  aur bhi dastano se bharpoor report , bebaaki se Ravish kumar.', 'tones': [{'score': 0.509368, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Bikash rak,Central ministry aur nia jimmedaar he is bekasoor pe hui yaatnaon aur dukhad maut k liye..,{'document_tone': {'tones': []}}
amit singh,Feku is the most shameless PM and person ever,{'document_tone': {'tones': []}}
ashu nag4,Sten swami ji amar rahe,{'document_tone': {'tones': []}}
Bikash rak,"If they can&#39;t prove the allegations, will the nia officials be prosecuted..","{'document_tone': {'tones': [{'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
SHIVAM DWIVEDI,Plzz think of that 15000 people who was converted to Christianity From sanatana..he deserve to die earlier.. Kudos to NIA..!!,"{'document_tone': {'tones': [{'score': 0.568242, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.8152, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
SHAN SURVIVOR,Kesi veywastha ho gayi hai.satta dhario K Ghar me koi itna booda viyakti KO Dekh Kar ESA feel hota hai. K hum Kisi boode k sath Kar sakte hai,"{'document_tone': {'tones': [{'score': 0.55795, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Kesi veywastha ho gayi hai.satta dhario K Ghar me koi itna booda viyakti KO Dekh Kar ESA feel hota hai.', 'tones': []}, {'sentence_id': 1, 'text': 'K hum Kisi boode k sath Kar sakte hai', 'tones': []}]}"
Asghar Ansari,I had been a prosecutor.<br>Now I am ashamed of having been the prosecutor .,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'I had been a prosecutor.<br>Now', 'tones': []}, {'sentence_id': 1, 'text': 'I am ashamed of having been the prosecutor .', 'tones': []}]}"
Pastor John,Heartbreaking news. Inspite of multiple sickness he was denied bail. Rip,"{'document_tone': {'tones': [{'score': 0.598977, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.829888, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Heartbreaking news.', 'tones': [{'score': 0.856179, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Inspite of multiple sickness he was denied bail.', 'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'Rip', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Bhaswar Choudhury,"Time to hold the Head of NIA accountable. People who misuse their power to destroy humanism should face the full force of the constitution. <br><br>Unfortunately, with the passing of Fr. Stan Swamy, the implementation of freedom and liberty as enshrined in our constitution has also &quot;passed away&quot;.<br><br> Rest in Power Father Stan Swamy.","{'document_tone': {'tones': [{'score': 0.66764, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Time to hold the Head of NIA accountable.', 'tones': []}, {'sentence_id': 1, 'text': 'People who misuse their power to destroy humanism should face the full force of the constitution.', 'tones': [{'score': 0.63681, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': '<br><br>Unfortunately, with the passing of Fr.', 'tones': []}, {'sentence_id': 3, 'text': 'Stan Swamy, the implementation of freedom and liberty as enshrined in our constitution has also &quot;passed away&quot;.<br><br>', 'tones': [{'score': 0.531157, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 4, 'text': 'Rest in Power Father Stan Swamy.', 'tones': []}]}"
Rekha Kalasare,"Passing of Stan smamy raised so many questions on our judiciary. Government totally misusing their power. If they are really honest in punishing accused as they call it then you must first catch Vijay mallya, nirav modi and so many such other people. Who looted common man and left the country with the help of government only.","{'document_tone': {'tones': [{'score': 0.548835, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.61954, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.838624, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Passing of Stan smamy raised so many questions on our judiciary.', 'tones': [{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Government totally misusing their power.', 'tones': [{'score': 0.961633, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': 'If they are really honest in punishing accused as they call it then you must first catch Vijay mallya, nirav modi and so many such other people.', 'tones': [{'score': 0.614594, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 3, 'text': 'Who looted common man and left the country with the help of government only.', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Manish kourav,सरकार चोर है ।<br>कोन कोन मानता है,{'document_tone': {'tones': []}}
Shivansh Chaturvedi,India is no longer a place to live,{'document_tone': {'tones': []}}
Saroj Panigrahi,Mujhe samaj nahin aata hai swamy&#39; Gourilankesh aise bhi gine chune logon ko kyon hum  darete hai kya itna bada desh yeh hai new India...,{'document_tone': {'tones': []}}
Puneet Singh,"Sharam aati hai, afsos hota hai ye dekhkar ki government bodies kaise central government k haathon ki kathputli bankar kaam karti hai.. 😔","{'document_tone': {'tones': [{'score': 0.586308, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Barber shariff Shariff,Tata case Ke Log filmen banaa rahe hain Ek Budha aadami apni dawai ke liye Lad raha hai Jay Ho Bharat,{'document_tone': {'tones': []}}
Shivansh Chaturvedi,there should b a PIL against the GOI n NIA,{'document_tone': {'tones': []}}
