Name,Comment,tone
,,{'document_tone': {'tones': []}}
David Arickswamy,This is murrder yah hatya hai,{'document_tone': {'tones': []}}
Selvaraj P,All the mourners should be booked under UAPA. One who supports UAPA activist should also be put under UPPA.,"{'document_tone': {'tones': [{'score': 0.937689, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'All the mourners should be booked under UAPA.', 'tones': [{'score': 0.583356, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'One who supports UAPA activist should also be put under UPPA.', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
SAHU B.K,FATHER HAS GONE TO THE GREAT GRAND FATHER!! RIP FUCKING FATHER!!,"{'document_tone': {'tones': [{'score': 0.560451, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
Varun 12,What about our jawans who died fighting maoists. This guy was a sympathiser of maoism..... In the name of tribal welfare.,"{'document_tone': {'tones': [{'score': 0.718656, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.698156, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'What about our jawans who died fighting maoists.', 'tones': [{'score': 0.777626, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'This guy was a sympathiser of maoism.....', 'tones': []}, {'sentence_id': 2, 'text': 'In the name of tribal welfare.', 'tones': []}]}"
zeus,"<a href=""https://www.youtube.com/watch?v=cReuBv2a-Lo&amp;t=0m41s"">0:41</a> Killler looks",{'document_tone': {'tones': []}}
Anil Tirkey,Jinda hoon mai ya s8rf saansen chal rahi hai,{'document_tone': {'tones': []}}
Anil Tirkey,Gareebon ke sath khara hone wale ko salaam,{'document_tone': {'tones': []}}
stephen areekara,Laws are being abused and used to torture innocent civilians who support and help unprivileged and downtrodden human beings. Govt seem to be autocratic and courts remain blind and deaf.This injustice to an old priest bring shame to the country.May God forgive to the brutual rulers.,"{'document_tone': {'tones': [{'score': 0.589591, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.865388, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Laws are being abused and used to torture innocent civilians who support and help unprivileged and downtrodden human beings.', 'tones': []}, {'sentence_id': 1, 'text': 'Govt seem to be autocratic and courts remain blind and deaf.This injustice to an old priest bring shame to the country.May God forgive to the brutual rulers.', 'tones': [{'score': 0.79068, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.664718, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
shamsuddin Hanthiyar,What is the use of telecasting after death ??? Media was sleeping 😴 when he was suffering in jail . Very sad 😞 <br>Murder of humanity 😞,"{'document_tone': {'tones': [{'score': 0.887481, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.916964, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'What is the use of telecasting after death ??? Media was sleeping 😴 when he was suffering in jail .', 'tones': [{'score': 0.615727, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Very sad 😞 <br>Murder of humanity 😞', 'tones': [{'score': 0.941731, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.942582, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
shakil anwar,"Our Entire System is responsible for the innocent killing like this, the law only to help person like Arnab Goswami? Shame","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Our Entire System is responsible for the innocent killing like this, the law only to help person like Arnab Goswami?', 'tones': []}, {'sentence_id': 1, 'text': 'Shame', 'tones': [{'score': 1.0, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.931034, 'tone_id': 'fear', 'tone_name': 'Fear'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
anitha lasrado,Dats all wat happens to a martyr.. he live a Christian life ... enjoying in heaven ...,"{'document_tone': {'tones': [{'score': 0.715316, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.727798, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
S R,Aane wale samay me hum sub usi rudhiwadi takatoke gulam hone wale hai congratulations to all indians,"{'document_tone': {'tones': [{'score': 0.745872, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Steffi Priyanka,"Father you shall be remembered. Lord was with you.. U were fearless, humble and a great role model. Worked for poor people.","{'document_tone': {'tones': [{'score': 0.608538, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Father you shall be remembered.', 'tones': [{'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Lord was with you.. U were fearless, humble and a great role model.', 'tones': []}, {'sentence_id': 2, 'text': 'Worked for poor people.', 'tones': [{'score': 0.653129, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Joey Dias,"Sad to note,d ones who work for upliftment of the downtrodden are persecuted but  ones who give out hate speeches to invite crowd are not even signalled out.  If bail was granted to Pragya Thakur n Babu Bajrangi on health grounds then why deny the same privilege to a 84 yr old citizen. Is it because they are a part of the ruling  party","{'document_tone': {'tones': [{'score': 0.679312, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.524716, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.588971, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Sad to note,d ones who work for upliftment of the downtrodden are persecuted but  ones who give out hate speeches to invite crowd are not even signalled out.', 'tones': [{'score': 0.717097, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'If bail was granted to Pragya Thakur n Babu Bajrangi on health grounds then why deny the same privilege to a 84 yr old citizen.', 'tones': [{'score': 0.528596, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'Is it because they are a part of the ruling  party', 'tones': [{'score': 0.535318, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.703409, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
durgaprasad ankapalli,It is applied for Arnab Goswami,{'document_tone': {'tones': []}}
Elias Dsouza,Fr Swami was deliberately infected with covid by the authorities in jail  they murder him his blood is on BJP&#39;s head and🧤 . NIA is currupted institute. <br>We have tarrorist in the parlament.,"{'document_tone': {'tones': [{'score': 0.530819, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Fr Swami was deliberately infected with covid by the authorities in jail  they murder him his blood is on BJP&#39;s head and🧤 .', 'tones': []}, {'sentence_id': 1, 'text': 'NIA is currupted institute.', 'tones': []}, {'sentence_id': 2, 'text': '<br>We have tarrorist in the parlament.', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
E Martins,This is proof we are a banana republic period,"{'document_tone': {'tones': [{'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Amit Goyal,"The only way to stop all this is, give up the mineral-rich lands to the Ambanis and Adanis. Bulldoze the local inhabitants and when all are dead and gone there will be nothing left to fight for or protect. Knowing our ingenious politicians, they may fight for the graves of the dead.","{'document_tone': {'tones': [{'score': 0.604864, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The only way to stop all this is, give up the mineral-rich lands to the Ambanis and Adanis.', 'tones': [{'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Bulldoze the local inhabitants and when all are dead and gone there will be nothing left to fight for or protect.', 'tones': [{'score': 0.543636, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'Knowing our ingenious politicians, they may fight for the graves of the dead.', 'tones': [{'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
SARIKA,May  your  soul rest in peace  father thank you  very much for your  wonderful  services.,"{'document_tone': {'tones': [{'score': 0.769325, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Tony Devassy,May his soul rest in peace,"{'document_tone': {'tones': [{'score': 0.625077, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Sia /UK,Totally In justice..May Fr. Stan Soul Rest In Eternal Peace 🙏🏼,"{'document_tone': {'tones': [{'score': 0.793052, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Totally In justice..May Fr.', 'tones': []}, {'sentence_id': 1, 'text': 'Stan Soul Rest In Eternal Peace 🙏🏼', 'tones': [{'score': 0.758134, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
sudha menon,Since so much interest in this injustice I wonder why no one took interest in Rajan Pillai who was jailedfor a crime not committed in India  and was not allowed to go to hospital.  At least father was hospitalised,"{'document_tone': {'tones': [{'score': 0.710899, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.815699, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Since so much interest in this injustice I wonder why no one took interest in Rajan Pillai who was jailedfor a crime not committed in India  and was not allowed to go to hospital.', 'tones': [{'score': 0.61379, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'At least father was hospitalised', 'tones': [{'score': 0.710053, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Anand Dwivedi,"He was spreading hate by reminding
<br>about acrroties 202 years ago .
<br>If so he must also reming what Christian missionaries did with peaseants in GOA 250 years ago.
<br>These people choose to be selective as main agenda is to Show Hinduism is against poors.
<br>He died of old age complications","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'He was spreading hate by reminding', 'tones': [{'score': 0.514365, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 1, 'text': '<br>about acrroties 202 years ago .', 'tones': [{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': '<br>If so he must also reming what Christian missionaries did with peaseants in GOA 250 years ago.', 'tones': [{'score': 0.566364, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 3, 'text': '<br>These people choose to be selective as main agenda is to Show Hinduism is against poors.', 'tones': []}, {'sentence_id': 4, 'text': '<br>He died of old age complications', 'tones': []}]}"
Shakuntala Raghunath,That this happens in 2021 India is extremely distressing and dangerous and shameful.,"{'document_tone': {'tones': [{'score': 0.509368, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Shakuntala Raghunath,"Justice VR Krishna Iyer, Justice Sarkaria, Justice HR Khanna, Chief Justice YV Chandrachud and Justice MC Gupta........ Stalwarts and transformational.",{'document_tone': {'tones': []}}
Shakuntala Raghunath,"RIP 🙏🙏🙏, Sir. Your sacrifice will not go in waste. You are in the safe Hands of the Almighty. HE will neither forget nor forgive. The perpetrators will face retribution here not in some hell after death. HIS justice towards evil is cruel, brutal and unforgiving. No forgiveness for them as they knew what they did. Jai Mata Di 🕉🕉🕉🐅🦜🌺","{'document_tone': {'tones': [{'score': 0.537819, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.571918, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'RIP 🙏🙏🙏, Sir.', 'tones': []}, {'sentence_id': 1, 'text': 'Your sacrifice will not go in waste.', 'tones': []}, {'sentence_id': 2, 'text': 'You are in the safe Hands of the Almighty.', 'tones': [{'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 3, 'text': 'HE will neither forget nor forgive.', 'tones': [{'score': 0.955445, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 4, 'text': 'The perpetrators will face retribution here not in some hell after death.', 'tones': [{'score': 0.530385, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 5, 'text': 'HIS justice towards evil is cruel, brutal and unforgiving.', 'tones': [{'score': 0.653617, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 6, 'text': 'No forgiveness for them as they knew what they did.', 'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 7, 'text': 'Jai Mata Di 🕉🕉🕉🐅🦜🌺', 'tones': []}]}"
Radhish Pillai,What about halting of development activities and conversions happenings at places,"{'document_tone': {'tones': [{'score': 0.703409, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Charles Syiemlieh,Murderer of  fundamental rights,"{'document_tone': {'tones': [{'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Daud Ibrahim,It&#39;s a judicial killing by BJP RSS ideology and agendas brother.,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Dr RM Debnath,"State ,judiciary , police, hospital,  state and central govt vs Maoism ! HarHarMahadev","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'State ,judiciary , police, hospital,  state and central govt vs Maoism !', 'tones': []}, {'sentence_id': 1, 'text': 'HarHarMahadev', 'tones': []}]}"
Gladson R,God will Judge all these morons for their actions,"{'document_tone': {'tones': [{'score': 0.531967, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.874372, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Pravasi 2018,RIP...... indian Judiciary......,"{'document_tone': {'tones': [{'score': 0.860521, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
ahs pm,Rape accused swamy Nithyananda is still free still in indian union.,"{'document_tone': {'tones': [{'score': 0.550918, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
Vijay Kumar,"Rajdeep, I would appreciate if you show the same kind of emotion and do programs on lakhs of people languishing in jails across India having been denied bail or have no access to legal help..... just because this is a high profile case don&#39;t try to project yourself as a champion of rights of the downtrodden. Definitely there was no reason bail couldn&#39;t be given here but so also lakhs of others..... if you talk of justice for one person that&#39;s being hypocritical","{'document_tone': {'tones': [{'score': 0.708111, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.738413, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Rajdeep, I would appreciate if you show the same kind of emotion and do programs on lakhs of people languishing in jails across India having been denied bail or have no access to legal help..... just because this is a high profile case don&#39;t try to project yourself as a champion of rights of the downtrodden.', 'tones': [{'score': 0.613605, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.578251, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'Definitely there was no reason bail couldn&#39;t be given here but so also lakhs of others..... if you talk of justice for one person that&#39;s being hypocritical', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
Afroz Masih,No.vote.b.j.p.in.all.india.👎👎👎👎👎👎👎👎👎👎,"{'document_tone': {'tones': [{'score': 0.615726, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Francisca Mesquita,Why this kind of discussion was not done before,"{'document_tone': {'tones': [{'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
hare krishna ram,Judgement by judges are not consistant with law or constitution. It quite earratic,"{'document_tone': {'tones': [{'score': 0.959646, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.77494, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Judgement by judges are not consistant with law or constitution.', 'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'It quite earratic', 'tones': [{'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
H A S,"Who needs to change India or Indian authorities in power ,all hindu are Indians or vice versa ❗⁉️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♂️🤦‍♂️🤦‍♂️🤷‍♂️🤷‍♀️","{'document_tone': {'tones': [{'score': 0.607674, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.58393, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Gemma Crichton,Rest in eternal peace Fr Stan ✝️✝️✝️✝️,{'document_tone': {'tones': []}}
Gemma Crichton,Jesus gives us his blood and fresh for us and he was crucified.🙏🙏,"{'document_tone': {'tones': [{'score': 0.723053, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Seshan Ranganathan,Observe Dreze doesn&#39;t deny associating with Maoists.,{'document_tone': {'tones': []}}
Gemma Crichton,"This is so sad Fr Stan Rip he has fought a winning battle 😭😭,I cannot believe the government of India didn&#39;t give bail to this beautiful person this is harsh treatment.✝️✝️✝️✝️😭😭","{'document_tone': {'tones': [{'score': 0.900562, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Seshan Ranganathan,Satish Maneshinde is a lawyer?,{'document_tone': {'tones': []}}
Seshan Ranganathan,"UAPA requires review, without doubt","{'document_tone': {'tones': [{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.992572, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
rose hansda,Very very sad. RIP fr. Stan🙏,"{'document_tone': {'tones': [{'score': 0.907798, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.998614, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Very very sad.', 'tones': [{'score': 1.0, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.998838, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'RIP fr.', 'tones': [{'score': 0.776921, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'Stan🙏', 'tones': [{'score': 0.636565, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
Seshan Ranganathan,"&quot;Even if he was, he was entitled to humane treatmemt&quot;","{'document_tone': {'tones': [{'score': 0.788547, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Arokia Isabella,"May the soul of the annointed- the shepherd of God taking care of his folks, in the mercy of Christ Jesus rest in peace. Amen","{'document_tone': {'tones': [{'score': 0.530481, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.85591, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'May the soul of the annointed- the shepherd of God taking care of his folks, in the mercy of Christ Jesus rest in peace.', 'tones': []}, {'sentence_id': 1, 'text': 'Amen', 'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
orang Mundu,It&#39;s great lose for adivashi in Jharkhand.,"{'document_tone': {'tones': [{'score': 0.728305, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
,,{'document_tone': {'tones': []}}
Seshan Ranganathan,Packed panel.,"{'document_tone': {'tones': [{'score': 0.579367, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
liQuid Gaming AKA,"India is no more a democracy country, democracy is dead here... Dictatorship rules",{'document_tone': {'tones': []}}
Mysuru Basava Harish,"The ridiculous point in chargesheet is -A leftist fomenting enmity between religions 🙄. It&#39;s time the UAPA and other draconian or outdated laws itself are reviewed by Judiciary. Central Investigation agencies should be liberated from the political party government pressure.<br>           When we are ridiculing military installed government of Pakistan  and freedom denying dictatorial China at every opportunity, this sure is a slap on ourselves,,,😭!","{'document_tone': {'tones': [{'score': 0.758459, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.709964, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The ridiculous point in chargesheet is -A leftist fomenting enmity between religions 🙄.', 'tones': [{'score': 0.556572, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 1, 'text': 'It&#39;s time the UAPA and other draconian or outdated laws itself are reviewed by Judiciary.', 'tones': [{'score': 0.58393, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'Central Investigation agencies should be liberated from the political party government pressure.<br>', 'tones': []}, {'sentence_id': 3, 'text': 'When we are ridiculing military installed government of Pakistan  and freedom denying dictatorial China at every opportunity, this sure is a slap on ourselves,,,😭!', 'tones': [{'score': 0.849475, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Srinath Shrothrium,Can Stans death be compared to the lynching of Palghar Sadhus? Were Palghar sadhus a threat to Congress? Was it taken up with the US ambassador?,"{'document_tone': {'tones': [{'score': 0.857009, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Can Stans death be compared to the lynching of Palghar Sadhus?', 'tones': [{'score': 0.815926, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.944551, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Were Palghar sadhus a threat to Congress?', 'tones': [{'score': 0.822758, 'tone_id': 'fear', 'tone_name': 'Fear'}]}, {'sentence_id': 2, 'text': 'Was it taken up with the US ambassador?', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Domnic Ribeiro,Arnab is is not doing any story today on Stan semi,"{'document_tone': {'tones': [{'score': 0.786991, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Rafael De Margao,Its really sad RIP Fr .,"{'document_tone': {'tones': [{'score': 0.94472, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
0rsan2010,Fr. Stan Swamy - A true hero. ✨✨✨✨🙏,"{'document_tone': {'tones': [{'score': 0.87538, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Fr. Stan Swamy - A true hero.', 'tones': [{'score': 0.87538, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': '✨✨✨✨🙏', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
Yatnavalkyan Nambiar,This Caucasian guy is an imported seditious crook.<br>Harsh Mander is collecting crores of dollars from abroad and instigating Delihi riots. He should be in jail for a few decades at the very least. <br>Rebiro is all for mass Religous Conversion Rackets as he himself is a Fundamentalist Christian.,"{'document_tone': {'tones': [{'score': 0.78945, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'This Caucasian guy is an imported seditious crook.<br>Harsh', 'tones': []}, {'sentence_id': 1, 'text': 'Mander is collecting crores of dollars from abroad and instigating Delihi riots.', 'tones': []}, {'sentence_id': 2, 'text': 'He should be in jail for a few decades at the very least.', 'tones': [{'score': 0.757912, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.944551, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 3, 'text': '<br>Rebiro is all for mass Religous Conversion Rackets as he himself is a Fundamentalist Christian.', 'tones': [{'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Antonieta rebelo,Those who r muder no jail  but doing good work buting in jail and killing shameless india world is looking this,{'document_tone': {'tones': []}}
Yatnavalkyan Nambiar,The human rights are for law abiding citizens and not for seditious crooks and evangelical Christian Priests who exploit the innocence of the Adivasis .,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Yatnavalkyan Nambiar,Even bedridden Maoists are dangerous. <br>Better that they die in prisons,"{'document_tone': {'tones': [{'score': 0.783601, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.966403, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Even bedridden Maoists are dangerous.', 'tones': [{'score': 0.651797, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.968123, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': '<br>Better that they die in prisons', 'tones': [{'score': 0.722068, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Yatnavalkyan Nambiar,Many more antinational Maoists are languishing in various jails. If they are let out they will organise Maoist style massacres all over the place. <br>Better to keep them in jail for ever.,"{'document_tone': {'tones': [{'score': 0.92567, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Many more antinational Maoists are languishing in various jails.', 'tones': []}, {'sentence_id': 1, 'text': 'If they are let out they will organise Maoist style massacres all over the place.', 'tones': [{'score': 0.895415, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': '<br>Better to keep them in jail for ever.', 'tones': [{'score': 0.749356, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Yatnavalkyan Nambiar,He has done enough mischief with the industrial scale conversion he contrived <br>He pretended to be a follower of Jesus Christ but he was a Maosit organising massacre of innocent civilians. <br>What kind of a Jusuit Preist was he?<br>A bit of a Diabolical Priest?,"{'document_tone': {'tones': [{'score': 0.647781, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'He has done enough mischief with the industrial scale conversion he contrived <br>He pretended to be a follower of Jesus Christ but he was a Maosit organising massacre of innocent civilians.', 'tones': []}, {'sentence_id': 1, 'text': '<br>What kind of a Jusuit Preist was he?<br>A bit of a Diabolical Priest?', 'tones': [{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
