,Reply,sentiment
377,"['lallu', 'ram', 'say', 'produce', 'evidence', 'wat', 'accusedwhich', 'ranga', 'billa', 'nia', 'could', 'produceare', 'superman', 'visualizeif', 'accusation', 'false', 'destine', 'curse', 'get', 'involve', 'thing']",-0.4000000000000001
378,"['sunny', 'mathias', 'oh', 'bhaiprama', 'facie', 'court', 'accept', 'involve', 'conspiracy', 'kill', 'pm', 'indiago', 'crynamazi', 'gangif', 'merit', 'case', 'would', 'court', 'send', 'jailhe', 'iswas', 'converter', 'urban', 'naxal']",0.0
379,"['ala', 'evil', 'die', 'today', 'aaj', 'dassehra', 'manayengey']",-1.0
380,"['bjp', 'troll', 'active', 'per', 'comment', 'waley']",-0.13333333333333333
381,"['lallu', 'ram', 'aur', 'chaddi', 'gang', 'ke', 'member', 'r', 'kama', 'liyaaaj', 'ka']",0.0
382,"['lallu', 'ram', 'r', 'vhp', 'bajrang', 'dal', 'sanatan', 'sanstha', 'durga', 'vahini', 'bjp', 'ye', 'hain', 'asli', 'terrorist']",0.0
383,"['mean', 'ap', 'log', 'ko', 'jo', 'man', 'na', 'ha', 'manohume', 'jo', 'man', 'na', 'hai', 'hum', 'manengebelieve', 'want', 'believe']",-0.3125
384,"['mean', 'abhi', 'rate', 'badh', 'gaya', 'dost', 'nowhow', 'yoursnamazi', 'pay', 'paisa', 'still']",-0.3125
385,"['maaf', 'karnasame', 'shame', 'indiacorrupt', 'coward', 'indiafollow', 'british', 'law']",0.0
386,"['lallu', 'ram', 'waah', 'achi', 'baat', 'hai']",0.0
387,"['lallu', 'ram', 'ki', 'teri']",0.0
388,"['lallu', 'ram', 'rate', 'badh', 'gaya']",0.0
389,"['lallu', 'ram', 'ab', 'tu', 'petrol', 'bhar', 'payega']",0.0
390,"['lallu', 'ram', 'tu', 'hai', 'anpadh', 'modi', 'ka', 'bhakt']",0.0
391,"['lallu', 'ram', 'bos', 'dk']",0.0
392,"['raunak', 'naik', 'majority', 'population', 'country', 'hindu', 'hindu', 'religion', 'afraid', 'conversion', 'christian', 'muslim', 'buddist']",-0.3
393,"['sunny', 'mathias', 'lallu', 'ram', 'know']",0.0
394,"['mean', 'bro', 'ye', 'andhbhakton', 'hia', 'injustice', 'ko', 'dekh', 'hi', 'nahi', 'sakte', 'ankh', 'pe', 'dharam', 'ki', 'patti', 'hia', 'jor', 'se', 'bandhi', 'hui']",-0.3125
395,"['mushtaq', 'ali', 'government', 'control', 'mandir', 'wealthlet', 'mandirs', 'free', 'first', 'even', 'play', 'field', 'govt', 'either', 'starttaxing', 'mosque', 'income', 'church', 'income', 'befair', 'must', 'release', 'temple', 'clutch']",0.325
396,"['mean', 'excellent', 'reply']",0.34375
397,"['raunak', 'naik', 'adivasi', 'never', 'hindu', 'religiin', 'fake', 'therewas', 'ram', 'story', 'arecopied', 'buddhist', 'jatak', 'story']",-0.5
398,"['mean', 'aare', 'bhai', 'jara', 'palghar', 'ke', 'sadhu', 'ke', 'bare', 'mai', 'bhi', 'thori', 'justice', 'ki', 'baat', 'karo', 'palghar', 'ke', 'sadhu', 'ke', 'upar', 'aap', 'logo', 'mu', 'mai', 'dahi', 'jamm', 'jhati', 'hai', 'father', 'stan', 'toh', 'pm', 'ko', 'marne', 'ki', 'supari', 'bhi', 'le', 'liya', 'tha', 'aur', 'bhima', 'guragoan', 'riot', 'mai', 'dange', 'bharkane', 'ka', 'naam', 'h']",-0.13125
399,"['mihir', 'singh', 'abey', 'chomu']",0.0
400,"['mihir', 'singh', 'forensic', 'evidence', 'hai', 'ki', 'evidence', 'plant', 'kiya', 'tha']",0.0
401,"['mihir', 'singh', 'ishwar', 'nikoleaur', 'bhau', 'sathe', 'bjp', 'ke', 'hain', 'jo', 'arrest', 'huey', 'lynch', 'ke', 'liye']",-0.05
402,"['mihir', 'singh', 'logical', 'baat', 'kar', 'bjp', 'ke', 'chintu']",0.25
403,"['mihir', 'singh', 'feku', 'tarah', 'uske', 'bhakt', 'bhi']",0.0
404,"['mihir', 'singh', 'chu']",0.0
405,"['mihir', 'singh', 'hain']",0.0
406,"['stop', 'attack', 'evn', 'know', 'fact', 'cause', 'election', 'corner', 'military', 'kill', 'modi', 'get', 'new', 'jhumla']",0.018181818181818174
407,"['jay', 'paulwama']",0.0
408,"['pulwama', 'look', 'like', 'election', 'campaignunfortunately', 'one', 'investigate', 'low', 'iq', 'fascist', 'state', 'continue', 'march']",0.0
409,"['actually', 'thy', 'already', 'get', 'intelligence', 'input', 'union', 'govt', 'ignore', 'intelligence', 'input', 'let', 'attack', 'happen', 'loksabha', 'election', 'ahead', 'air', 'strike', 'politicize', 'whole', 'issue', 'sshhhh', 'nationalism', 'kuch', 'mat', 'bolo']",0.1
410,"['inside', 'job']",0.0
411,"['kanwar', 'umar', 'true']",0.35
412,"['well', 'logic', 'nit', 'kurukshtrajust', 'need', 'stop', 'blind', 'guy', 'write', 'andbhakt', 'read', 'study', 'geopolitics', 'fun', 'study', 'various', 'thing', 'mostly', 'unbiased', 'article', 'every', 'enemy', 'country', 'pay', 'huge', 'money', 'destabilize', 'pak', 'high', 'scale', 'even', 'huge', 'debt', 'low', 'money', 'every', 'day', 'attack', 'army', 'rr', 'rashtra', 'rifle', 'neutralize', 'terrorist', 'bomb', 'attack', 'due', 'intelligence', 'get', 'terrorist', 'house', 'terrorist', 'attack', 'pulwama', 'uri', 'attack', 'intercept', 'military', 'intelligencerampawib', 'study', 'various', 'book', 'rampaw', 'officer', 'mossad', 'officer', 'write', 'attack', 'government', 'also', 'sure', 'huge', 'fund', 'destabilize', 'government', 'government', 'alliance', 'would', 'destroy', 'majority', 'cheap', 'thing']",0.14233333333333334
413,"['may', 'plan', 'earn', 'vote']",0.0
414,"['pulwama', 'create', 'incident', 'win', 'lok', 'shava', 'vote']",0.8
415,"['modi', 'plan']",0.0
416,"['andhbhakts', 'tolerate', 'fault', 'feku', 'main', 'accuse']",0.16666666666666666
417,"['prove', 'conscience', 'shame']",0.0
418,"['dalit', 'phir', 'bhi', 'bjp', 'ko', 'hi', 'vote', 'karega']",0.0
419,"['ha', 'ha', 'trust', 'r', 'amp', 'vote', 'bjp']",0.0
420,"['ye', 'dharm', 'parivartan', 'karane', 'ka', 'kam', 'karta', 'tha', 'jaise', 'ek', 'videsh', 'tum', 'logo', 'ki', 'mother', 'tarisa', 'soo', 'soo', 'happy', 'ek', 'dharam', 'parivartan', 'karane', 'wala', 'kam', 'hua', 'inlogo', 'ko', 'sirf', 'garib', 'hindu', 'hi', 'khai', 'dete', 'hai', 'garib', 'muslim', 'ya', 'koi', 'aur', 'nahi']",0.8
421,"['thahira', 'creation', 'sahi', 'karege', 'jaruri', 'bhi', 'hai', 'bjp', 'ko', 'vote', 'dena', 'hai', 'warna', 'kasmir', 'main', 'ji', 'tarha', 'pichdi', 'jati', 'ko', 'sirf', 'gandagi', 'hi', 'saf', 'karaya', 'jata', 'tha', 'kisi', 'bid', 'post', 'main', 'nahi', 'ja', 'sakta', 'tha', 'wayesa', 'pure', 'bharat', 'main', 'nahi', 'hona', 'chaiye', 'mr', 'gaya', 'desh', 'drohi']",0.17857142857142855
422,"['ye', 'dharm', 'parivartan', 'karne', 'ka', 'aur', 'naxali', 'banane', 'kaam', 'karta', 'thaaisa', 'aarop', 'hai', 'ispe']",0.0
423,"['rupesh', 'g', 'chor', 'tha', 'mr', 'gaya']",0.0
424,"['dilip', 'kumar', 'kya', 'karein', 'agar', 'ameer', 'hinduo', 'ko', 'gareeb', 'hindu', 'dikh', 'jaye', 'toh', 'koi', 'doosra', 'scene', 'mein', 'aata', 'hi', 'nahi', 'dharam', 'rakhne', 'ke', 'liye', 'hindu', 'hona', 'zaroori', 'hai', 'lekin', 'jab', 'baat', 'jaat', 'pe', 'aati', 'hai', 'toh', 'kya', 'ho', 'jata', 'hai', 'tab', 'dharam', 'kahan', 'chalajata', 'hai', 'musalmano']",0.0
425,"['sanjay', 'singha', 'jati', 'ka', 'bhedh', 'bhaow', 'hua', 'tha', 'pr', 'ab', 'dheere', 'dheere', 'sab', 'thik', 'ho', 'raha', 'hai', 'aj', 'ek', 'pichda', 'jati', 'ka', 'president', 'hai', 'india', 'ka', 'aur', 'tu', 'bolta', 'hai', 'muslimo', 'main', 'jati', 'nahi', 'hota', 'beta', 'muslimo', 'main', 'itna', 'jada', 'jati', 'wad', 'hota', 'hai', 'ki', 'itna', 'kahi', 'kisi', 'main', 'nahi', 'hota']",0.16666666666666666
426,"['sanjay', 'singha', 'jab', 'muslimo', 'main', 'jati', 'wad', 'nahi', 'hota', 'phir', 'sab', 'ek', 'sath', 'kyu', 'nahi', 'rahte', 'desh', 'main', 'alag', 'alag', 'kyu', 'rahte', 'hai', 'siya', 'sunni', 'ko', 'nahi', 'dekh', 'sakta', 'sunni', 'siya', 'ko', 'nahi', 'dekh', 'sakta', 'itna', 'hai', 'ki']",0.16666666666666666
427,"['sanjay', 'singha', 'jab', 'bharat', 'pakistan', 'bangladesh', 'se', 'muslim', 'haaz', 'ke', 'liye', 'jate', 'hai', 'waha', 'unko', 'muslim', 'nahi', 'hindu', 'kaha', 'jata', 'hai', 'hai', 'aur', 'unke', 'sath', 'arab', 'ke', 'muslim', 'unke', 'sath', 'bura', 'wah', 'war', 'karte', 'hai', 'jitna', 'tu', 'soch', 'bhi', 'nahi', 'sakta']",0.0
428,"['dilip', 'kumar', 'kya', 'bakk', 'raha', 'hai', 'india', 'mein', 'adhiktar', 'muslim', 'sunni', 'hai', 'muslim', 'toh', 'log', 'baad', 'mein', 'bane', 'wo', 'demographically', 'jahan', 'jahan', 'ko', 'belong', 'karte', 'pehle', 'se', 'wo', 'wahin', 'na', 'rahenge', 'ye', 'kya', 'matlab', 'hai', 'ki', 'saare', 'muslim', 'ek', 'saath', 'kyun', 'nahi', 'rehte', 'matlab']",0.0
429,"['dilip', 'kumar', 'sahi', 'baat', 'hai', 'uae', 'arab', 'desh', 'ke', 'shia', 'indian', 'sunni', 'ke', 'saath', 'bura', 'vyawahaar', 'karte', 'hain', 'lekin', 'indian', 'muslim', 'ek', 'doosre', 'ke', 'saath', 'toh', 'aisa', 'nahi', 'karte', 'hain', 'nakitni', 'unity', 'hoti', 'hai', 'sab', 'mein', 'ye', 'baaki', 'dharm', 'ke', 'indian', 'kyun', 'nahi', 'seekhte', 'hain']",0.0
430,"['dilip', 'kumar', 'agar', 'rev', 'stan', 'un', 'ki', 'madad', 'kar', 'raha', 'tha', 'toh', 'wo', 'isliye', 'kyunki', 'unhe', 'baaki', 'call', 'oopar', 'jaati', 'ke', 'logo', 'ne', 'total', 'neglect', 'kar', 'rakha', 'tha', 'na', 'log', 'na', 'govt', 'kuch', 'kar', 'payi', 'logo', 'ke', 'liye', 'ye', 'jeeye', 'ya', 'mareisse', 'kisi', 'ko', 'koi', 'fark', 'nahi', 'padta', 'ha']",0.0
431,"['rupesh', 'g', 'pragya', 'thakur', 'bomb', 'blast', 'queen', 'mp', 'bail', 'even', 'old', 'age', 'indiamrrupesh', 'please', 'request', 'give', 'proof', 'frstan', 'naxalitei', 'know', 'proofbjp', 'cellandhbakth', 'pragya', 'thakur', 'father', 'stan', 'p']",0.1
432,"['dilip', 'kumar', 'hahah', 'pragya', 'thakur', 'kaun', 'haimujhe', 'toh', 'malum', 'nahi', 'bomb', 'blaster', 'master', 'blaster', 'father', 'nation', 'nathuram', 'godse']",0.0
433,"['dilip', 'kumar', 'kashmir', 'mein', 'bjp', 'haar', 'gaya', 'bhaikashmir', 'believe', 'hi', 'nahi', 'karta', 'bjp', 'peiska', 'matlab', 'bjp', 'jhootha', 'haipragya', 'thakur', 'ko', 'yaad', 'karo', 'logon', 'bomb', 'blast', 'karna', 'wala', 'mp', 'haiaur', 'nathuram', 'godse', 'father', 'nation', 'hahahaprice', 'hike', 'gdp']",0.0
434,"['rupesh', 'g', 'aur', 'pragya', 'thakur', 'bomb', 'blast', 'kiya']",0.0
435,"['david', 'debbarma', 'gdp', 'hoga', 'hi', 'corona', 'tera', 'baap', 'chaina', 'ne', 'jo', 'bhej', 'diya']",0.0
436,"['dilip', 'kumar', 'gdp', 'go', 'demonetizationnot', 'coronaand', 'corona', 'affect', 'affect', 'around', 'world', 'stfu']",0.0
437,"['david', 'debbarma', 'kyu', 'beta', 'kitna', 'paisa', 'tera', 'dub', 'gaya', 'dharmantar', 'karne', 'main', 'bahut', 'problem', 'hua', 'hoga', 'na', 'tum', 'log', 'ko', 'bina', 'paisa', 'ka', 'dharmantar', 'karna', 'possible', 'nahi', 'hai', 'samjhta', 'hu', 'tera', 'dukh', 'hahahah', 'gdp', 'hone', 'se', 'yesa', 'kr', 'raha', 'hai', 'jaise', 'bahut', 'desh', 'ka', 'chinta', 'ha']",0.08333333333333333
438,"['thahira', 'creation', 'nahi', 'karega']",0.0
439,"['khud', 'asmani', 'kitab', 'padhta', 'hai', 'dusro', 'ko', 'bakloli', 'sikhane', 'chala']",0.0
440,"['donkey', 'xote', 'well', 'say']",0.0
441,"['lawyer', 'accurate', 'dear', 'friend']",0.4000000000000001
442,"['mrchalakudy', 'dear', 'also', 'study', 'law', 'llb', 'du', 'clc', 'whatever', 'felt', 'say', 'consider', 'judge', 'way']",0.0
443,"['ashraf', 'khan', 'allahgod', 'judge', 'judge', 'equally', 'like']",0.0
444,"['sourav', 'kumar', 'ji', 'aap', 'logon', 'ke', 'andar', 'itni', 'nafrat', 'kisne', 'paida', 'ki', 'dukh', 'hota', 'hai', 'hatasha', 'hoti', 'hai', 'ek', 'generation', 'ko', 'whatsapp', 'university', 'ne', 'kya', 'bana', 'diya']",0.0
445,"['yeah', 'jawano', 'ka', 'saheed', 'hona', 'sirf', 'bjp', 'election', 'ke', 'liye', 'kiya', 'hota', 'hai', 'even', 'bjp', 'hi', 'yeah', 'sab', 'karwati', 'hai', 'jisse', 'logo', 'mei', 'deshbhakti', 'jage', 'nautanki', 'wala', 'modi']",0.0
446,"['hope', 'bottom', 'heart', 'get', 'book', 'uapa']",0.0
447,"['ashwin', 'rustagi', 'define', 'r', 'budy', 'try', 'overthrow', 'democracy']",0.0
448,"['ashwin', 'rustagi', 'bhima', 'koregaon', 'sayad', 'vaise', 'bhi', 'pragya', 'singh', 'takur', 'accuse', 'h', 'jo', 'ajad', 'ghum', 'rahi', 'h']",0.0
449,"['secular', 'pig', 'laugh', 'hindu', 'sadhu', 'kill', 'convert', 'palghar']",0.3
450,"['gandu', 'muhammad', 'chal', 'na', 'communal', 'tere', 'bjp', 'wale', 'n', 'hi', 'afwa', 'failaya', 'tha', 'woh', 'gao', 'bhi', 'bjp', 'power', 'h']",0.0
451,"['gandu', 'muhammad', 'gore', 'k', 'chamcho']",0.0
452,"['vishal', 'patkar', 'hijde', 'secular']",0.0
453,"['ashwin', 'rustagi', 'dear', 'sir', 'please', 'go', 'percentage', 'punishment', 'total', 'case', 'find', 'truth']",0.0
454,"['gandu', 'muhammad', 'please', 'go', 'detail', 'mob', 'lynch', 'incident']",0.0
455,"['ashwin', 'rustagi', 'government', 'evidence', 'convict', 'court', 'year', 'old', 'deny', 'bail', 'recently', 'couple', 'people', 'spend', 'year', 'uapa', 'release', 'innocent', 'get', 'fact', 'right', 'gentleman']",0.22142857142857142
456,"['hindu', 'rastra', 'modi', 'mumkin', 'jai', 'modi', 'jai', 'bjp']",0.0
457,"['satish', 'kumar', 'ji', 'din', 'desh', 'hindu', 'rastra', 'bun', 'gaya', 'usske', 'baad', 'desh', 'koi', 'problem', 'nahi', 'ho', 'gi', 'aur', 'hamare', 'desh', 'ko', 'vishguru', 'banne', 'jiada', 'time', 'nahi', 'lage', 'ga', 'modi', 'jee', 'mumkin']",0.0
458,"['ajit', 'kumar', 'dutta', 'visit', 'place', 'even', 'one', 'sub', 'inspector', 'get', 'convert']",0.0
459,"['ashwin', 'rustagi', 'educate', 'illiterate']",0.0
460,"['satish', 'kumar', 'kitna', 'milta', 'hei', 'modi', 'ka', 'toilet', 'saf', 'karne', 'ko', 'teri', 'noukri', 'sirf', 'ekhi', 'sal', 'rahegitaras', 'ata', 'hei', 'tujpe']",-0.03333333333333333
461,['true'],0.35
462,"['live', 'like', 'germany']",0.13636363636363635
463,"['joy', 'mascarenhas', 'sahi', 'bolla']",0.8
464,"['abey', 'naxal', 'tha', 'yeh', 'pagal', 'hai', 'kya', 'tum', 'lol', 'sirf', 'librals', 'ki', 'baaton', 'aakar', 'rip', 'karna', 'start', 'kar', 'diye', 'har', 'baat', 'par', 'government', 'ko', 'blame', 'karte', 'jao', 'kuch', 'hoga', 'nahi', 'tum', 'logo', 'ka', 'jaakar', 'research', 'kar', 'ki', 'kon', 'tha', 'ye', 'aur', 'yeh', 'swami', 'nahi', 'hai', 'father', 'church']",0.8
465,"['champ', 'maybe', 'andhbhakt', 'cell', 'worker', 'bjp', 'earn', 'le', 'minimum', 'wage', 'delhi', 'yes', 'inr', 'revolutionary']",0.0
466,"['champ', 'waite', 'day', 'main', 'verdict', 'yet', 'come', 'prove', 'guiltyremember', 'pristwith', 'close', 'eye', 'say', 'guilty']",-0.16666666666666669
467,"['i', 'desh', 'kuch', 'nhi', 'ho', 'sakta', 'bhaidesh', 'year', 'piche', 'chala', 'gaya', 'isliye', 'mujhe', 'lgta', 'hai', 'ki', 'humko', 'afganistan', 'jana', 'chahiye', 'vah', 'safe', 'hoga', 'hamare', 'liy']",0.5
468,"['shubham', 'kumar', 'yadavwell', 'andhbhakt', 'yeah', 'know', 'thing']",0.0
469,"['andhbhakts', 'brainless', 'plz', 'ignore']",0.0
470,"['ashamed', 'hope', 'sacrifice', 'go', 'vane']",0.0
471,"['get', 'parkinson', 'arrest']",-0.05
472,"['harshbruh', 'use', 'ur', 'brain', 'something', 'like', 'fever', 'slow', 'evolve', 'sickness', 'start', 'atleast', 'year', 'ago', 'stand', 'swamy']",-0.30000000000000004
473,"['anirudh', 'r', 'go', 'check', 'history', 'arrest', 'detect', 'hua', 'tha', 'ki', 'unko', 'disease', 'h']",-0.05
474,"['harsh', 'disease', 'ailment', 'notice', 'much']",0.0
475,"['father', 'conversion', 'vetican', 'swami']",0.0
476,"['urban', 'naxal', 'dead']",-0.1
477,"['maoist', 'meet', 'fate']",0.0
478,"['thiis', 'great', 'news', 'hear']",0.8
479,"['sumba', 'jumbaaditya', 'bakshi', 'lac', 'indian', 'die', 'bhakts', 'sing', 'praise', 'murderer', 'good', 'job', 'true', 'disappointment', 'country']",0.14999999999999994
480,"['court', 'could', 'prove', 'urban', 'naxal', 'maovadi']",0.0
481,"['kill', 'state', 'judiciary']",0.0
482,"['rip', 'stan', 'swamy', 'afzal', 'guru', 'burhan', 'wani', 'riyaz', 'naikoo', 'ajmal', 'kasab', 'miss', 'fascist', 'country']",0.0
483,"['mihir', 'patil', 'ppl', 'dangerous', 'r', 'spread', 'hatred', 'name', 'religion', 'learn', 'something', 'fr', 'stan', 'dumbos', 'fight', 'poor', 'without', 'look', 'religion', 'belong']",-0.5
484,"['tum', 'dekhoge', 'ki', 'kaise', 'desh', 'ko', 'andhkar', 'dhakel', 'ye', 'log', 'bhaag', 'jayenge']",0.0
485,"['truly', 'comment', 'almighty', 'bless', 'swamys', 'soul', 'rip']",0.0
486,"['bona', 'rodrigues', 'omg', 'religion', 'dumbo']",0.0
487,"['bona', 'rodrigues', 'urban', 'naxal']",0.0
488,"['mihir', 'patil', 'religion', 'super', 'dumbo', 'saffron', 'condition', 'bot', 'brain', 'even', 'realise', 'want', 'robotic', 'slave']",0.11666666666666665
489,"['aditya', 'bakshi', 'wish', 'country', 'quotmaoistsquot', 'anyday', 'better', 'saffron', 'baldy', 'whities']",0.5
490,"['gamer', 'chaddiyo', 'ko', 'toh', 'videsh', 'se', 'paisa', 'milte', 'hain', 'kesar', 'ka', 'ring', 'faila', 'ke', 'danga', 'karvane', 'ke', 'pehle', 'chaddi', 'ko', 'ja', 'kar', 'updesh', 'dena']",0.0
491,"['sanjay', 'singha', 'wish', 'meet', 'fate', 'one']",0.0
492,"['aditya', 'bakshi', 'wish', 'long', 'hard', 'fuel', 'many', 'rise', 'keep', 'wishingthe', 'list', 'gona', 'longthis', 'brit', 'suppress', 'come', 'finally', 'brit', 'leave', 'keep', 'w']",0.03958333333333333
493,['ameen'],0.0
494,"['v', 'p', 'gas', 'anything', 'fr', 'stan', 'swamy', 'death']",0.0
495,"['sunil', 'madnani']",0.0
496,"['vijay', 'yadav']",0.0
497,"['sunil', 'madnani', 'andhbhakt']",0.0
498,"['madani', 'ko', 'davai', 'ki', 'jarurat', 'hai']",0.0
499,"['vijay', 'yadav']",0.0
500,"['sunil', 'madnani']",0.0
501,"['understand', 'geopolitics', 'one', 'western', 'country', 'u', 'interest', 'complication', 'drag', 'india', 'court', 'want', 'keep', 'india', 'happy', 'use', 'china']",0.23333333333333336
502,"['ab', 'logo', 'ko', 'road', 'pe', 'aana', 'chahiye', 'hm', 'fir', 'se', 'gulam', 'ho', 'gaye', 'haibht', 'galat', 'ho', 'rha', 'haiaaj', 'koe', 'aur', 'haikl', 'koe', 'aur', 'hogafir', 'hm', 'b', 'ho', 'sakte', 'hai']",0.0
503,"['kg', 'daal', 'chawal', 'par', 'kab', 'convert', 'hua', 'tha']",0.0
504,"['kya', 'auto', 'riksha', 'mila', 'tha', 'kya', 'bhai']",0.0
505,"['even', 'america', 'democracy', 'lol', 'read', 'american', 'deep', 'state']",0.26666666666666666
506,['thank'],0.0
507,"['stan', 'swamy', 'also', 'responsible', 'death', 'many', 'crpf', 'jawan', 'kill', 'naxalites']",0.35
508,"['saurav', 'kumar', 'proof']",0.0
509,"['saurav', 'kumar', 'proof']",0.0
510,"['saurav', 'kumar', 'jumla', 'baz', 'andbhakt']",0.0
511,"['uchiha', 'sasuke', 'proof', 'comment', 'prove', 'worst', 'kind', 'person', 'alive', 'say', 'lie', 'person', 'pass', 'away']",-0.10000000000000002
512,"['n', 'raphael', 'forget', 'add', 'interrogation', 'mark']",0.0
513,"['yes', 'want', 'secular', 'pig', 'naxals']",0.0
514,"['hindu', 'rastra', 'modi', 'mumkin', 'jai', 'modi', 'jai', 'bjp']",0.0
515,"['satish', 'kumar', 'yeah', 'yeah', 'pumpkin', 'pumpkin', 'hai']",0.0
516,"['saurav', 'kumar', 'bjp', 'spammer']",0.0
517,"['ya', 'ya', 'modi', 'toh', 'ishvarr', 'haiimodi', 'fk']",0.0
518,"['satish', 'kumar', 'quot', 'quot']",0.0
519,"['cold', 'blood', 'murder', 'govt', 'judiciary']",-0.6
520,"['satish', 'kumar', 'yes', 'aisa', 'kam', 'modi', 'hi', 'mumkin', 'kar', 'sakta', 'hia']",0.0
521,"['dokyavar', 'padlays', 'kaay', 'rejo', 'mela', 'urban', 'naxal', 'hotadeshvirodhi', 'kaam', 'karta', 'pakadla', 'gela', 'hotanaxali', 'banavane', 'aani', 'convert', 'karne', 'ha', 'tyacha', 'dhanda', 'hota']",0.0
522,"['neera', 'sharma', 'urban', 'naxal', 'ke', 'marne', 'pe', 'tuze', 'kyo', 'dukh', 'ho', 'raha', 'hai']",0.0
523,"['rupesh', 'g', 'zhatya', 'age', 'madhe', 'kuthla', 'manus', 'deshvirodhi', 'kaam', 'karnaar', 'andhabhakti', 'band', 'kar']",0.0
524,"['saurav', 'kumar', 'andh', 'bhakt', 'happen', 'allow', 'baseless', 'shameless', 'allegation', 'brain', 'totally', 'pervert', 'twist']",0.0
525,"['peimetime', 'ravish', 'kumar', 'godi', 'medium']",0.0
526,"['propaganda', 'platform', 'bampanth', 'jihadi']",-0.1
527,"['jai', 'hind', 'godi', 'medium', 'give', 'knowledge', 'kinda', 'knowledge', 'brainwash', 'mind', 'make', 'cripple', 'believe', 'beard', 'head', 'state', 'action', 'please', 'read', 'educate', 'firm', 'support', 'man', 'sa']",-0.05
528,"['ruby', 'rise', 'dear', 'madam', 'g', 'pahli', 'baat', 'ye', 'ki', 'koi', 'agar', 'english', 'bolna', 'aur', 'likhna', 'sikh', 'le', 'usse', 'sirf', 'educate', 'nahi', 'ho', 'jata', 'hai', 'haa', 'ye', 'baat', 'jarur', 'hai', 'ki', 'usme', 'eggo', 'jarur', 'panap', 'jata', 'hai', 'real', 'educate', 'wo', 'hai', 'jo', 'jiske', 'pa', 'think', 'power', 'hota', 'hai', 'har', 'chij']",0.1
529,"['ravish', 'kumar', 'jindabad']",0.0
530,"['alka', 'lakra', 'mujhe', 'nahi', 'pata', 'aap', 'kaha', 'se', 'ho', 'agar', 'aapko', 'lagta', 'hai', 'ki', 'yese', 'log', 'ka', 'hona', 'chahiye', 'jo', 'kashmir', 'ki', 'aazadi', 'desh', 'k', 'tukre', 'karne', 'wale', 'k', 'sath', 'apna', 'samvedna', 'jatata', 'ho', 'fir', 'aap', 'tay', 'kijiye', 'aapke', 'liye', 'desh', 'pahle', 'hai', 'ya', 'wo', 'ravi']",0.0
531,"['jai', 'hind', 'bcz', 'u', 'r', 'gobar', 'bhkt']",0.0
532,"['already', 'since', 'thousand', 'year']",0.0
533,"['prebjp', 'would', 'incense', 'commentbut', 'ala', 'true']",0.35
534,"['joke', 'please', 'lol']",0.8
535,"['ub', 'singh', 'tum', 'nahi', 'samjhoge', 'commie']",0.0
536,"['mid', 'age', 'crisis', 'crisis', 'mid', 'age', 'crisis']",0.0
537,"['ub', 'singh']",0.0
538,"['ajit', 'singh', 'north', 'south', 'satire']",0.0
539,"['hindu', 'rastra', 'modi', 'mumkin', 'jai', 'modi', 'jai', 'bjp']",0.0
540,"['ub', 'singh', 'kehna', 'yahi', 'chahta', 'hai', 'ki', 'tumlog', 'kitna', 'bhi', 'propaganda', 'chala', 'lo', 'kuch', 'hona', 'nahi', 'hai', 'aaega', 'bjp', 'hi']",-0.1
541,"['mean', 'tamil', 'people', 'indian', 'see', 'hindi', 'show', 'ravish', 'kumar']",-0.3125
542,"['tejashree', 'sir', 'comment', 'fan', 'ravish', 'kumar', 'honest', 'journalism']",0.6
543,"['fir', 'aap', 'bjp', 'kyo', 'vot', 'karta', 'ho']",0.0
544,"['tulsi', 'kumar', 'main', 'bhi', 'bjp', 'ko', 'vote', 'karenge', 'lekin', 'vampanthi', 'leftist', 'ka', 'support', 'nahi', 'karenge']",0.05833333333333333
545,"['character', 'corrosion', 'begin', 'decline', 'gupta', 'empire', 'golden', 'age', 'india']",0.3
546,"['janta', 'mad', 'blind']",-0.5625
547,['true'],0.35
548,"['hindu', 'rastra', 'modi', 'mumkin', 'jai', 'modi', 'jai', 'bjp']",0.0
549,"['protest', 'blame', 'others']",0.0
550,"['satish', 'kumar', 'yes', 'hindu', 'matlab', 'brahmin', 'thakur', 'rich', 'business', 'class']",0.375
551,"['satish', 'kumar', 'andhbhakt', 'spammer', 'spot']",0.0
552,"['people', 'afraid', 'present', 'fasist', 'regime', 'modi', 'arrest', 'charge', 'wag', 'war', 'india']",-0.21666666666666667
553,"['vatican', 'conversion', 'stanley', 'dead', 'librandus', 'sad']",-0.35
554,"['welcome', 'goondutvocracybjpishtyle']",0.8
555,"['people', 'aware', 'cost', 'speak', 'people', 'care', 'powerless', 'farmer', 'protest', 'prove', 'point', 'power', 'respond', 'plea', 'better', 'pray']",0.08333333333333333
556,"['india', 'chootiya', 'nation', 'bul', 'sheet']",0.0
557,"['stan', 'swamy', 'afzal', 'guru', 'burhan', 'wani', 'ajmal', 'kasab', 'riyaz', 'naikoo', 'pay', 'price', 'minority', 'country']",0.0
558,"['tj', 'p']",0.0
559,"['yogita', 'sharma', 'hi', 'l', 'thinkour', 'counter', 'low']",0.0
560,"['murderer', 'rapist', 'rioter', 'luncher', 'roam', 'free', 'good', 'position', 'bjp']",0.55
561,"['kiran', 'k', 'true']",0.35
562,['true'],0.35
