,Reply,Published,sentiment
107,"['ha', 'ha', 'trust', 'r', 'amp', 'vote', 'bjp']",2021-07-07T07:06:32Z,0.7964
291,"['ha', 'ha', 'trust', 'r', 'amp', 'vote', 'bjp']",2021-07-07T07:06:41Z,0.7964
1013,"['ha', 'ha', 'trust', 'r', 'amp', 'vote', 'bjp']",2021-07-07T07:06:52Z,0.7964
57,"['forest', 'rise', 'accord', 'global', 'survey', 'peaceful', 'activity', 'do', 'muslim', 'follow', 'communist', 'follow', 'christian', 'pragya', 'never', 'prove', 'guilty', 'bark', 'want', 'change', 'reality']",2021-07-07T07:14:13Z,0.7033
466,"['champ', 'waite', 'day', 'main', 'verdict', 'yet', 'come', 'prove', 'guiltyremember', 'pristwith', 'close', 'eye', 'say', 'guilty']",2021-07-07T07:25:00Z,0.2263
58,"['tj', 'p', 'good', 'know', 'find', 'talk', 'bark', 'understand', 'frustration', 'might', 'feel', 'cause', 'proof', 'provide', 'pragya', 'innocence', 'provide', 'medium', 'detail', 'case', 'regard', 'terrorism', 'yes']",2021-07-07T07:39:21Z,-0.128
558,"['tj', 'p']",2021-07-07T07:49:25Z,0.0
397,"['raunak', 'naik', 'adivasi', 'never', 'hindu', 'religiin', 'fake', 'therewas', 'ram', 'story', 'arecopied', 'buddhist', 'jatak', 'story']",2021-07-07T07:51:26Z,0.3724
868,"['abhishek', 'birua', 'sahi', 'jawab', 'diya', 'bhai']",2021-07-07T07:53:54Z,0.0
869,"['abey', 'r', 'chaddi', 'gang']",2021-07-07T07:54:41Z,0.0
870,"['ye', 'toh', 'batabrahma', 'ki', 'beti', 'ka', 'naam', 'kya', 'hai']",2021-07-07T07:55:01Z,0.0
871,"['dusre', 'ke', 'dharm', 'ka', 'mazak', 'bana', 'raha', 'tha', 'ab', 'kya', 'hua']",2021-07-07T07:55:27Z,0.0
872,"['tum', 'hindu', 'hum', 'adivasi', 'logo', 'ka', 'haq', 'maar', 'kar', 'jee', 'rahe', 'ho']",2021-07-07T07:59:12Z,0.0
873,['mooooootpeeeeeyega'],2021-07-07T08:00:02Z,0.0
504,"['kya', 'auto', 'riksha', 'mila', 'tha', 'kya', 'bhai']",2021-07-07T08:00:25Z,0.0
420,"['ye', 'dharm', 'parivartan', 'karane', 'ka', 'kam', 'karta', 'tha', 'jaise', 'ek', 'videsh', 'tum', 'logo', 'ki', 'mother', 'tarisa', 'soo', 'soo', 'happy', 'ek', 'dharam', 'parivartan', 'karane', 'wala', 'kam', 'hua', 'inlogo', 'ko', 'sirf', 'garib', 'hindu', 'hi', 'khai', 'dete', 'hai', 'garib', 'muslim', 'ya', 'koi', 'aur', 'nahi']",2021-07-07T08:12:09Z,0.5719
874,"['mean', 'tum', 'adivasi', 'bhi', 'ban', 'gaye', 'hahahah', 'tum', 'suche', 'adivasi', 'hote', 'toh', 'meri', 'jaise', 'pehale', 'hi', 'bata', 'dete', 'jaise', 'hu', 'hindu', 'adivasi', 'adivasi', 'ki', 'kaunsi', 'cast', 'hai', 'batao', 'jara', 'mujhe']",2021-07-07T08:12:14Z,-0.5574
59,"['forest', 'rise', 'bjp', 'spokesperson', 'provide', 'proof', 'sadhvi', 'innocence', 'fact', 'congress', 'able', 'prove', 'guilty', 'decade', 'fail', 'provide', 'chargesheet', 'prof', 'innocent', 'accuse', 'indi']",2021-07-07T08:13:47Z,-0.4767
421,"['thahira', 'creation', 'sahi', 'karege', 'jaruri', 'bhi', 'hai', 'bjp', 'ko', 'vote', 'dena', 'hai', 'warna', 'kasmir', 'main', 'ji', 'tarha', 'pichdi', 'jati', 'ko', 'sirf', 'gandagi', 'hi', 'saf', 'karaya', 'jata', 'tha', 'kisi', 'bid', 'post', 'main', 'nahi', 'ja', 'sakta', 'tha', 'wayesa', 'pure', 'bharat', 'main', 'nahi', 'hona', 'chaiye', 'mr', 'gaya', 'desh', 'drohi']",2021-07-07T08:14:13Z,0.2732
60,"['tj', 'p', 'ask', 'provide', 'proof', 'comment', 'claim', 'get', 'clean', 'chit', 'scroll', 'poor', 'memory', 'make', 'statement', 'proof', 'whatsapp', 'group', 'mig']",2021-07-07T08:18:57Z,-0.1027
61,"['tj', 'p', 'globalize', 'terrorism', 'get', 'stan', 'swamy', 'pragya', 'thakur', 'non', 'muslim', 'get', 'topic', 'ever', 'debate', 'life', 'anytime', 'least', 'school']",2021-07-07T08:20:27Z,-0.6808
62,"['forest', 'rise', 'say', 'congress', 'able', 'prove', 'guilty', 'many', 'year', 'prof', 'innocent', 'proof', 'need', 'never', 'say', 'stan', 'swamy', 'muslim', 'point', 'fact', 'ndtv', 'viewer', 'always', 'take', 'side']",2021-07-07T08:45:41Z,-0.1027
63,"['tj', 'p', 'sorry', 'mate', 'place', 'pragya', 'thakur', 'bail', 'give', 'clean', 'chit', 'whole', 'gaga', 'aboutso', 'debate', 'bad', 'sarcasm', 'wellsarcasm', 'intelligent', 'people', 'ne']",2021-07-07T08:51:31Z,0.0
583,"['ridiculous', 'go', 'court', 'provenly', 'sick', 'man', 'get', 'quotstrawquot', 'poor', 'soul', 'dead', 'murder', 'politics']",2021-07-07T08:51:37Z,-0.9578
64,"['forest', 'rise', 'case', 'even', 'rahul', 'gandhi', 'sonia', 'gandhi', 'sashi', 'tharoor', 'also', 'bail', 'sadhvi', 'pragya', 'mp', 'people', 'believe', 'innocent', 'defeat', 'long', 'time', 'congress', 'cm', 'digvijay', 'singh', 'win', 'seat', 'prof']",2021-07-07T08:59:40Z,0.4939
65,"['tj', 'p', 'know', 'anit', 'shah', 'topic', 'charge', 'pragya', 'thakur', 'get', 'clean', 'chit', 'anything', 'care', 'mean', 'clean', 'name', 'many', 'politician', 'b']",2021-07-07T09:13:00Z,0.8225
199,"['rohit', 'suryavanshi', 'kya', 'bhai', 'kyu', 'aa', 'jate', 'ho', 'religion', 'pr', 'ladne', 'bhai', 'tum', 'bjp', 'ko', 'yahi', 'krta', 'atta', 'hai', 'kya']",2021-07-07T10:24:43Z,0.0
17,"['murder', 'state']",2021-07-07T10:25:04Z,-0.6908
486,"['bona', 'rodrigues', 'omg', 'religion', 'dumbo']",2021-07-07T10:37:26Z,0.0
487,"['bona', 'rodrigues', 'urban', 'naxal']",2021-07-07T10:37:44Z,0.0
70,"['sulagana', 'biswas', 'prejudice', 'rare', 'trait', 'day', 'time', 'make', 'r', 'member', 'although', 'lot', 'respect', 'r', 'sadly', 'member', 'reiterate', 'nia', 'court', 'say', 'reject', 'bail', 'also', 'part', 'ban']",2021-07-07T10:51:24Z,-0.8519
87,"['also', 'fight', 'christian', 'conversion', 'aadivasis']",2021-07-07T11:08:29Z,-0.3818
272,"['bow', 'allah', 'saviour', 'remove', 'sin', 'world']",2021-07-07T11:46:29Z,-0.5574
412,"['well', 'logic', 'nit', 'kurukshtrajust', 'need', 'stop', 'blind', 'guy', 'write', 'andbhakt', 'read', 'study', 'geopolitics', 'fun', 'study', 'various', 'thing', 'mostly', 'unbiased', 'article', 'every', 'enemy', 'country', 'pay', 'huge', 'money', 'destabilize', 'pak', 'high', 'scale', 'even', 'huge', 'debt', 'low', 'money', 'every', 'day', 'attack', 'army', 'rr', 'rashtra', 'rifle', 'neutralize', 'terrorist', 'bomb', 'attack', 'due', 'intelligence', 'get', 'terrorist', 'house', 'terrorist', 'attack', 'pulwama', 'uri', 'attack', 'intercept', 'military', 'intelligencerampawib', 'study', 'various', 'book', 'rampaw', 'officer', 'mossad', 'officer', 'write', 'attack', 'government', 'also', 'sure', 'huge', 'fund', 'destabilize', 'government', 'government', 'alliance', 'would', 'destroy', 'majority', 'cheap', 'thing']",2021-07-07T11:50:10Z,-0.9873
32,"['allah', 'almighty', 'believe']",2021-07-07T11:53:14Z,0.0
677,"['saurabh', 'dave', 'palghar', 'ke', 'sadhuo', 'pr', 'bhi', 'bol', 'deta']",2021-07-07T11:59:24Z,0.0
1065,"['ispe', 'aarop', 'hai', 'ki', 'ye', 'bharat', 'ke', 'khilap', 'naxali', 'tayyar', 'karwata', 'tha']",2021-07-07T12:06:18Z,0.0
422,"['ye', 'dharm', 'parivartan', 'karne', 'ka', 'aur', 'naxali', 'banane', 'kaam', 'karta', 'thaaisa', 'aarop', 'hai', 'ispe']",2021-07-07T12:07:32Z,0.0
108,"['herokuch', 'bhi']",2021-07-07T12:08:00Z,0.0
33,"['uchiha', 'madara', 'allah', 'yahweh', 'okso', 'must', 'recommend', 'must', 'belive', 'jesus', 'son', 'god', 'u', 'go', 'heaven', 'ok', 'yeahweh', 'bless', 'u']",2021-07-07T12:12:44Z,0.8979
600,"['bhai', 'wo', 'jo', 'stan', 'thawo', 'urban', 'naxal', 'thajo', 'desh', 'ke', 'khilap', 'kaam', 'karta', 'thaapni', 'kartooto', 'ki', 'wajah', 'se', 'mar', 'gayahe', 'urban', 'naxal']",2021-07-07T12:15:50Z,0.0
521,"['dokyavar', 'padlays', 'kaay', 'rejo', 'mela', 'urban', 'naxal', 'hotadeshvirodhi', 'kaam', 'karta', 'pakadla', 'gela', 'hotanaxali', 'banavane', 'aani', 'convert', 'karne', 'ha', 'tyacha', 'dhanda', 'hota']",2021-07-07T12:18:46Z,0.34
522,"['neera', 'sharma', 'urban', 'naxal', 'ke', 'marne', 'pe', 'tuze', 'kyo', 'dukh', 'ho', 'raha', 'hai']",2021-07-07T12:19:28Z,0.0
95,"['stan', 'urban', 'naxal', 'thadesh', 'ke', 'khilap', 'kaam', 'karta', 'thanaxali', 'thadesh', 'ke', 'khilap', 'kaam', 'karnewale', 'logose', 'kyo', 'humdardi', 'hai', 'tumhe']",2021-07-07T12:20:59Z,0.0
34,"['gospel', 'preach', 'allah', 'true', 'god', 'create', 'world', 'jesus', 'follower']",2021-07-07T12:21:05Z,0.7184
202,"['urban', 'naxal', 'tha', 'wo']",2021-07-07T12:21:21Z,0.0
678,"['palghar', 'main', 'sadhuo', 'ki', 'hatya', 'ek', 'dukhad', 'aur', 'sharmanaak', 'ghatna', 'thi', 'maharashtra', 'government', 'aur', 'police', 'i', 'case', 'ko', 'handle', 'karne', 'main', 'puri', 'tarah', 'fail', 'hui', 'haipalghar', 'k', 'gunahgaaro', 'ko', 'kadi', 'se', 'kadi', 'saza', 'milni', 'chahiye']",2021-07-07T12:25:54Z,-0.5423
35,"['uchiha', 'madara', 'alllah', 'true', 'god', 'mohammad', 'misguide', 'muslim', 'brother', 'sister', 'satan', 'behind', 'know', 'u', 'believe', 'understand', 'satan', 'blind', 'spiritual']",2021-07-07T12:35:05Z,0.296
601,"['rupesh', 'g', 'kindly', 'plz', 'minimum', 'courtesy', 'wait', 'final', 'verdict', 'make', 'evil', 'statement', 'allegation', 'base', 'bias', 'feel', 'world', 'revere', 'jesuit', 'priest', 'catholic', 'church', 'innocent', 'well', 'help', 'advasi', 'tribal', 'poor', 'sick', 'oppress', 'amp', 'illiterate', 'indian', 'right', 'guarantee', 'indian', 'constitution', 'crony', 'corporates', 'amp', 'politician', 'tribals', 'native', 'home', 'interest', 'nation', 'india', 'world', 'largest', 'democracy', 'people', 'people', 'people', 'citizen', 'india', 'well', 'let', 'remind', 'world', 'history', 'even', 'hitler', 'say', 'jew', 'community', 'racist', 'interest', 'nazi', 'prevail', 'human', 'basic', 'right', 'jewish', 'human', 'lock', 'concentration', 'camp', 'kill', 'inhumane', 'way', 'take', 'moment', 'remember', 'world', 'renowned', 'catholic', 'nun', 'mother', 'theresa', 'give', 'life', 'poor', 'oppress', 'sick', 'amp', 'needy', 'india', 'love', 'choice', 'leave', 'behind', 'comfort', 'european', 'citizen', 'enjoy', 'amp', 'carry', 'difficult', 'cross', 'like', 'christ']",2021-07-07T12:40:14Z,0.2263
679,"['bhai', 'logosabhi', 'se', 'hath', 'jod', 'k', 'prathna', 'hai', 'ladai', 'ladai', 'maaf', 'karo', 'dusre', 'kaam', 'bhi', 'hote', 'hai', 'aadmi', 'koaap', 'apni', 'jagah', 'sahi', 'homain', 'aap', 'sabke', 'vicharo', 'ko', 'accept', 'aur', 'respect', 'karta', 'hupar', 'behtar', 'hoga', 'ki', 'desh', 'k', 'nagrik', 'aapas', 'main', 'ek', 'dusre', 'se', 'sawaal', 'behes', 'aur', 'gali', 'galoch', 'na', 'karkegovernment', 'aur', 'system', 'se', 'sawaal', 'karebhale', 'hi', 'woh', 'government', 'kisi', 'bhi', 'party', 'ki', 'kyu', 'na', 'ho']",2021-07-07T12:46:50Z,0.8126
423,"['rupesh', 'g', 'chor', 'tha', 'mr', 'gaya']",2021-07-07T13:22:31Z,0.0
109,"['rajan', 'lagah', 'mind', 'set', 'vampanthi']",2021-07-07T13:35:40Z,0.0
200,"['boat', 'anant', 'chamche', 'aa', 'gye']",2021-07-07T13:40:21Z,0.0
398,"['mean', 'aare', 'bhai', 'jara', 'palghar', 'ke', 'sadhu', 'ke', 'bare', 'mai', 'bhi', 'thori', 'justice', 'ki', 'baat', 'karo', 'palghar', 'ke', 'sadhu', 'ke', 'upar', 'aap', 'logo', 'mu', 'mai', 'dahi', 'jamm', 'jhati', 'hai', 'father', 'stan', 'toh', 'pm', 'ko', 'marne', 'ki', 'supari', 'bhi', 'le', 'liya', 'tha', 'aur', 'bhima', 'guragoan', 'riot', 'mai', 'dange', 'bharkane', 'ka', 'naam', 'h']",2021-07-07T13:41:57Z,-0.0516
602,"['ajesh', 'avirah', 'muze', 'lagta', 'hai', 'urban', 'naxal', 'aur', 'communist', 'gaddaro', 'ke', 'sath', 'koi', 'sympathy', 'rakhna', 'bahot', 'galat', 'haiye', 'kisi', 'ke', 'sage', 'nahi', 'hote', 'haiindian', 'communist', 'se', 'jyada', 'ghatiya', 'soch', 'wale', 'log', 'durbin', 'leke', 'bhi', 'dhundoge', 'nahi', 'milengethey', 'traitor']",2021-07-07T14:14:05Z,0.3612
273,"['uchiha', 'madara', 'kahna', 'kya', 'chahte', 'ho']",2021-07-07T14:16:48Z,0.0
274,"['curious', 'cast', 'allah', 'ka', 'imaan', 'rakho', 'khud', 'dil', 'ka', 'sukhoon', 'janaat', 'ka', 'inteham', 'hoga']",2021-07-07T14:28:51Z,0.3182
36,"['gospel', 'preach', 'allah', 'truth', 'reason', 'dont', 'keep', 'roam', 'convert', 'others', 'real']",2021-07-07T14:30:12Z,0.3182
275,"['uchiha', 'madara', 'palestine', 'ke', 'musalmano', 'ko', 'bata']",2021-07-07T14:33:11Z,0.0
584,"['minki', 'mishra', 'care', 'anyone', 'want', 'religious', 'atheist', 'believe', 'harm', 'anyone', 'belief', 'trouble', 'someone', 'faithin', 'india', 'still', 'british', 'rule', 'divide', 'rule', 'policy', 'mind']",2021-07-07T15:11:12Z,-0.4019
680,"['father', 'sten', 'swamy', 'ki', 'death', 'par', 'hamare', 'desh', 'k', 'loksevak', 'neta', 'apna', 'sab', 'kam', 'chhod', 'k', 'president', 'kovind', 'ko', 'letter', 'dene', 'chale', 'gaye', 'aur', 'unki', 'mot', 'se', 'china', 'se', 'le', 'kar', 'america', 'europe', 'tak', 'sab', 'hil', 'gaye', 'ye', 'hai', 'wo', 'leaderssonia', 'gandhi', 'sharad', 'pawar', 'mamta', 'benerjee', 'mk', 'stalin', 'hemant', 'soren', 'hd', 'deve', 'gowda', 'farooq', 'abdullah', 'tejaswi', 'yadav', 'raja', 'sitaram', 'yechury', 'ab', 'aap', 'soch', 'lo', 'jinko', 'christianminority', 'vote', 'bank', 'par', 'najar', 'hai', 'wahi', 'leader', 'gaye', 'ya', 'kahi', 'aisa', 'nahi', 'china', 'se', 'leave', 'leader', 'ko', 'aur', 'european', 'country', 'se', 'upa', 'leader', 'ko', 'paisapresure', 'aya', 'ho', 'matter', 'ko', 'uchhalne', 'k', 'liye']",2021-07-07T15:27:31Z,-0.6124
322,['l'],2021-07-07T15:40:01Z,0.0
585,"['brave', 'nepali', 'bias', 'interpretation', 'think', 'whole', 'world', 'face', 'problem', 'name', 'belief', 'amp', 'sentiment', 'people', 'fix', 'goal', 'nothing', 'else', 'cool', 'amp', 'trep', 'fake', 'bubble']",2021-07-07T15:46:14Z,-0.5806
213,"['mathew', 'almeida', 'since', 'run', 'logic', 'come']",2021-07-07T16:32:31Z,0.0
292,"['like', 'shame']",2021-07-07T16:38:18Z,-0.1531
1066,"['ese', 'gaddaro', 'ko', 'gala', 'daba', 'ker', 'mar', 'dena', 'chahiye', 'ye', 'jahil', 'ashu', 'bha', 'rhe', 'hai']",2021-07-07T16:45:54Z,0.0
110,"['jo', 'r', 'waley', 'kuttey', 'aj', 'bhaunk', 'rahe', 'heyaj', 'se', 'saal', 'baad', 'se', 'inke', 'nasale', 'ye', 'baat', 'duniya', 'se', 'chupate', 'chupate', 'hayran', 'ho', 'jayenge', 'ke', 'inke', 'baap', 'r', 'ke', 'pilley', 'huwa', 'karte', 'pillo', 'ki', 'naslo', 'ko', 'tab', 'na', 'kahi', 'ka', 'visa', 'milegana', 'kahin', 'ka', 'naukri']",2021-07-07T17:27:59Z,0.0
214,"['p', 'mishra', 'real', 'shame', 'real', 'bhakt', 'say', 'community', 'hindu', 'leave', 'almighty', 'god', 'amp', 'convert', 'bag', 'rice', 'even', 'historically', 'hindu', 'test', 'amp', 'prove', 'commit', 'ow']",2021-07-07T17:47:00Z,-0.0
215,"['ajesh', 'avirah', 'r', 'u', 'still', 'live', 'india', 'rule', 'british', 'christian', 'mughals', 'christian', 'suffer', 'issue', 'rap', 'nun', 'kerala', 'fighing', 'nun', 'kill', 'child', 'christian', 'school', 'canada', 'wh']",2021-07-07T18:04:02Z,-0.8481
37,['amen'],2021-07-07T18:08:08Z,0.0
523,"['rupesh', 'g', 'zhatya', 'age', 'madhe', 'kuthla', 'manus', 'deshvirodhi', 'kaam', 'karnaar', 'andhabhakti', 'band', 'kar']",2021-07-07T18:14:31Z,0.0
216,"['p', 'mishra', 'christian', 'know', 'fact', 'term', 'rice', 'bag', 'well', 'amp', 'use', 'first', 'amp', 'repeatedly', 'call', 'b', 'social', 'medium', 'cell', 'usual', 'tactic', 'call', 'perpetrator']",2021-07-07T18:27:02Z,-0.2732
111,"['bagha', 'zukhov', 'hann', 'jab', 'inke', 'bache', 'poochenge', 'k', 'jab', 'desh', 'itna', 'dard', 'tha', 'app', 'log', 'kya', 'good', 'kr', 'rahe', 'tab', 'kahenge', 'k', 'hamm', 'r', 'tax', 'de', 'rahe', 'modi', 'ko', 'r', 'ki', 'cheez', 'p', 'ta', 'ki', 'vo', 'company', 'privatise', 'kr', 'de']",2021-07-07T18:27:14Z,0.4404
1067,"['salute', 'slap', 'gov']",2021-07-07T18:27:52Z,0.1531
681,"['tumhe', 'ke', 'terorist', 'se', 'itana', 'pyar', 'kyoye', 'naxali', 'ne', 'bahot', 'saare', 'logonko', 'maara', 'thateroeisom', 'ke', 'charge', 'pe', 'jail', 'tha', 'ye']",2021-07-07T19:08:15Z,0.0
682,"['saurabh', 'dave', 'bhai', 'ye', 'desh', 'hindu', 'hona', 'crime', 'haitum', 'jaise', 'naxali', 'aur', 'librandoo', 'ne', 'desh', 'ka', 'satyanash', 'kiya', 'hai']",2021-07-07T19:09:06Z,-0.5423
186,"['ek', 'naxali', 'aur', 'terorisom', 'ke', 'aaropi', 'ke', 'baare', 'tum', 'logonko', 'itani', 'hamdardi', 'kyon', 'haikaise', 'log', 'ho', 'tumek', 'naxali', 'ko', 'apna', 'hero', 'manate', 'ho']",2021-07-07T19:12:49Z,0.5574
217,"['vandana', 'srivastavamadamji', 'stan', 'swami', 'ek', 'naxali', 'tha', 'jo', 'terorisom', 'ke', 'aarop', 'jail', 'thausanne', 'naxali', 'banake', 'bahot', 'saare', 'jawanoki', 'jaan', 'lo', 'haikaise', 'log', 'ho', 'tum']",2021-07-07T19:15:52Z,0.0
218,"['vandana', 'srivastavayou', 'benaxali', 'logonko', 'harkato', 'pe', 'ashamed', 'hona', 'chahiye']",2021-07-07T19:17:24Z,-0.4767
219,"['ajesh', 'avirah', 'google', 'see', 'cry', 'image', 'sister', 'lucy', 'monster', 'franco', 'mulakkal', 'leave', 'tribals', 'alone', 'stop', 'grab', 'land', 'let', 'enjoy', 'culture']",2021-07-07T19:40:38Z,-0.5106
220,"['ajesh', 'avirah', 'guilt', 'accept', 'hindu', 'priest', 'r', 'jail', 'charge', 'serious', 'offence', 'least', 'law', 'catch', 'case', 'christian', 'mosters', 'like', 'franco', 'mulakkal', 'entire', 'church', 'system', 'side', 'monster', 'expel', 'sist']",2021-07-07T19:48:25Z,-0.34
1068,"['sulagana', 'biswas', 'quot', 'minorityquot', 'ki', 'definition', 'kya', 'hai', 'i', 'desh']",2021-07-07T20:20:24Z,0.0
30,"['need', 'hang', 'police', 'nia', 'frame', 'false', 'charge', 'without', 'prove', 'able', 'prove', 'court', 'officer', 'involve', 'shall', 'hang', 'destroy', 'life', 'innocent', 'people']",2021-07-08T00:04:21Z,-0.2732
86,"['happen', 'punjab', 'ever', 'ask', 'right', 'name', 'khalistani', 'tada']",2021-07-08T03:20:35Z,0.0
683,"['karma', 'hound']",2021-07-08T03:23:02Z,0.0
187,"['information', 'come', 'back', 'money', 'transfer', 'rbi', 'check', 'come', 'write', 'criminal', 'come', 'person', 'die', 'saint', 'naxal', 'want', 'break', 'countrylook', 'bhima', 'riot']",2021-07-08T06:34:35Z,-0.891
188,"['siddharth', 'jain', 'crime', 'prove', 'yet', 'stan', 'smamy', 'jail', 'member', 'interrogate', 'till', 'date']",2021-07-08T06:42:28Z,-0.5423
189,"['rekha', 'kalasare', 'go', 'ask', 'judiciary']",2021-07-08T06:47:17Z,0.0
221,"['p', 'mishra', 'evil', 'eye', 'always', 'blind', 'good', 'others', 'ever', 'do', 'society', 'amp', 'focus', 'always', 'would', 'rarest', 'minor', 'evil', 'community', 'break', 'morale', 'amp', 'shame', 'community', 'do', 'good', 'hist']",2021-07-08T07:02:37Z,-0.8689
222,"['p', 'mishra', 'eye', 'fail', 'see', 'large', 'portion', 'catholic', 'church', 'stand', 'amp', 'protest', 'justice', 'dear', 'sister', 'lucy', 'amp', 'protest', 'expel', 'amp', 'punish', 'franco', 'case', 'eye', 'catch', 'part', 'ar']",2021-07-08T07:06:28Z,-0.7783
190,"['siddharth', 'jain', 'need', 'ask']",2021-07-08T07:14:06Z,0.0
191,"['rekha', 'kalasare', 'ask']",2021-07-08T07:28:08Z,0.0
1069,"['sulagana', 'biswas', 'take', 'family', 'pakistan', 'see', 'religious', 'tolerance', 'work', 'non', 'muslim']",2021-07-08T07:38:21Z,0.296
223,"['rupesh', 'g', 'court', 'ne', 'bola', 'ye']",2021-07-08T09:49:54Z,0.0
875,"['agar', 'fenku', 'jebkatra', 'koi', 'kaam', 'kaa', 'hotta', 'tohh', 'ghar', 'se', 'nahi', 'bhgatee', 'gharwalee', 'es', 'anpar', 'chor', 'choukidar', 'koo']",2021-07-08T11:25:54Z,0.0
293,['sahil'],2021-07-08T11:30:23Z,0.0
18,"['tami', 'nadu', 'fight', 'right', 'adivasisplease', 'read', 'authentic', 'news', 'godi']",2021-07-08T11:43:16Z,-0.3818
31,"['make', 'pm', 'india', 'first', 'day', 'work', 'jail', 'judiciary', 'system']",2021-07-08T11:54:16Z,0.0
21,"['rest', 'eternal', 'peace', 'alleluiaamen']",2021-07-08T12:16:20Z,0.5423
88,"['job', 'give', 'jesus', 'darkness', 'jesus', 'christ', 'light', 'world', 'people', 'like', 'teach', 'want', 'live', 'darknessworld', 'satanic', 'knowledge']",2021-07-08T12:35:01Z,0.2023
15,['right'],2021-07-08T13:57:10Z,0.0
261,['wwwwwwwwwwwwwws'],2021-07-08T14:06:59Z,0.0
684,"['kill', 'many', 'gujrat', 'still', 'could', 'sleep']",2021-07-08T14:10:53Z,-0.6908
685,"['know', 'would', 'need', 'install', 'cctv', 'camera', 'point', 'face']",2021-07-08T14:43:07Z,0.0
686,"['joseph', 'puthran', 'chamche', 'tukde', 'gang', 'kill', 'million', 'kashmir', 'kanyakumari', 'kutch', 'kohimastarting', 'duffer', 'chachajan', 'moron', 'pappuall', 'clan', 'instigate', 'hatred', 'since', 'independence', 'whole', 'world']",2021-07-08T15:04:32Z,-0.9201
224,"['p', 'mishra', 'go', 'view', 'want', 'know', 'history', 'text', 'u', 'read', 'newspaper', 'follow', 'fr', 'stan', 'pure', 'heart', 'silently', 'suffer', 'crore', 'rupee', 'suggest', 'would', 'bail', 'leave', 'india']",2021-07-08T15:31:40Z,-0.5267
687,"['amit', 'kj', 'human', 'dont', 'talk', 'quotcowsquot', 'listen', 'whatsapp', 'university', 'news', 'sorry', 'aware', 'group', 'kill', 'hindutva', 'terrorist']",2021-07-08T15:32:45Z,-0.8934
688,"['amit', 'kj', 'christian', 'priest', 'frstan', 'swami', 'thukade', 'group', 'member', 'hindutva', 'terrorist', 'killd', 'use', 'power']",2021-07-08T15:57:39Z,-0.6908
225,"['thara', 'j', 'lol', 'serious', 'offender', 'would', 'bail']",2021-07-08T16:10:16Z,0.0
413,"['may', 'plan', 'earn', 'vote']",2021-07-08T16:15:26Z,0.0
689,"['joseph', 'puthran', 'even', 'history', 'behind', 'culture', 'rice', 'bag', 'far', 'go', 'back', 'ancestry', 'seem', 'misimpression', 'forefather', 'christian']",2021-07-08T16:36:12Z,0.0
690,"['amit', 'kj', 'darvin', 'say', 'forefather', 'monkey', 'sure', 'right']",2021-07-08T16:50:28Z,0.3182
294,"['rohit', 'suryavanshi', 'fr', 'stan', 'ka', 'real', 'story', 'pado', 'patha', 'chalega', 'uska', 'baap', 'hai', 'ya', 'aur', 'thu', 'modi', 'ka', 'kya', 'bantha', 'hei', 'christian', 'priest', 'never', 'terrorist', 'tum', 'logon', 'ka', 'akal', 'teek', 'nahin', 'hei', 'gobar', 'aur', 'gomutr', 'bhara', 'hua', 'heitry', 'honest', 'first']",2021-07-08T17:03:38Z,0.7928
226,"['p', 'mishra', 'u', 'need', 'worry', 'sister', 'lucy', 'fund', 'openly', 'support', 'extreme', 'islamist', 'organisation', 'spread', 'allegation']",2021-07-08T17:03:50Z,-0.0516
227,"['thara', 'j', 'lol', 'fund', 'pope', 'u', 'even', 'know', 'recent', 'statement']",2021-07-08T17:13:29Z,0.4215
691,"['joseph', 'puthran', 'word', 'self', 'explanatory', 'human', 'anyway', 'good', 'realise', 'acknowledge', 'tooif', 'darwin', 'say', 'human', 'monkey', 'forefather', 'would', 'morally', 'oblige', 'accept', 'unlike', 'youhowever']",2021-07-08T17:23:46Z,0.6705
295,"['darakhshan', 'khan']",2021-07-08T17:49:10Z,0.0
296,"['arup', 'giri', 'dna']",2021-07-08T17:52:46Z,0.0
1002,"['ashwin', 'beck', 'arey', 'ye', 'bakwas', 'aadmi', 'satish', 'kumar', 'jaise', 'log', 'k', 'upar', 'comment', 'maat', 'krofaltu', 'log', 'hai', 'ye', 'sb']",2021-07-08T17:55:38Z,0.0
692,"['amit', 'kj', 'take', 'care']",2021-07-08T17:57:20Z,0.4939
297,"['rohit', 'suryavanshi']",2021-07-08T18:00:27Z,0.0
628,"['mihir', 'patil']",2021-07-08T18:16:19Z,0.0
262,"['kya', 'apko', 'pata', 'hai', 'dna']",2021-07-08T18:25:33Z,0.0
112,"['rupesh', 'g']",2021-07-08T18:36:46Z,0.0
298,"['lakshya', 'agarwal', 'sag']",2021-07-08T18:37:16Z,0.0
113,"['rohit', 'suryavanshi', 'dna']",2021-07-08T18:41:37Z,0.0
228,"['p', 'mishra', 'real', 'hero']",2021-07-08T18:56:23Z,0.5574
