level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
1,61,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,,2020-12-02T07:08:21+0000,0,0,
1,62,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,??,2020-11-30T14:40:36+0000,2,0,
1,63,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,,2020-11-30T14:37:23+0000,0,0,
1,64,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,,2020-11-30T15:17:25+0000,0,0,
1,65,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,???? ???????? ????? ?? #????? ?? ????? ?? ???? ?? msp ?????? ???? ?????? 50% ?????? ?? ????? ?????? ???? #???? ????? ? ???? ????? ?? ??? ????? ????? ??? ?? ? ????? ?? ????? ?? ??? ???? ? ?? ????? ??? #??? ????? ??? ?? ??? ?? ? ???? ????? ?? ??? ???? #???? ????? ????? ??? ???? ????? 3 ????? ?? msp ?? ????? ?? ??? ???? ?????? ???????? ???? ??????? ??? ?? ???? ????? ?? ???? ?? picnic ????? ????? ??? ?? ? ??? ?????  ?? ???? ???? ?? ????? ??? ???? ?? ??? ????? ?? ???? ???? ??? ?? ??? ???? ??????  ?????? ?? #???? ???? ??? ???? ?? ????? ????? ??? ??? ???? ?? ? ???? ???? ???? ??? ? ????? ???? ??? ?? ?????? msp ????? ?? urea ?? subsidy ?? ????? ????? ?? ???? ???? ????? ??? #????? ?? thoko ?? ???? ??? ???,2020-11-30T15:16:19+0000,0,0,
1,66,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,Lol... Jo Maan Mein aya bak diya...,2020-11-30T15:40:41+0000,0,0,
1,67,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,,2020-11-30T14:20:26+0000,0,10,
1,68,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,"????? ???? ????? ?? ?????? ??  ???-??? ? ????  ?? ????? ?????? ?? ????? ?? ???? ?? ,???? ???? ?? ????",2020-12-01T09:02:19+0000,0,0,
1,69,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,Shaeen Bagh 2 in making. Sanjog nahi prayog.,2020-11-30T14:26:49+0000,1,0,
1,70,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,"Canadians & the world are worried that thousands of Sikhs' lives could be in danger by the Hindutva terrorists in the BJP government.  The repeat of 1984 #Sikh_massacre_Golden_Temple, Amritsar, by Hindu extremist India where 6000 Sikhs were killed in one day by the Indian terrorist Army.  https://imgflip.com/gif/4ogwpb ",2020-12-01T17:59:55+0000,0,0,
1,71,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,A Khalistani propaganda activist whom even #BarkhaDutt could not tame finally another sell out media Anti #IndiaToday could tutor well ??   https://www.facebook.com/100000975284323/posts/4793632397345889/?d=n,2020-11-30T14:30:05+0000,1,1,
1,72,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,deep good,2021-06-14T23:11:19+0000,0,0,
1,73,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,Protect the hands that feed us ?? https://m.facebook.com/story.php?story_fbid=3472071102829756&id=100000807023094,2020-12-12T15:16:47+0000,1,0,
1,74,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,https://www.facebook.com/1463246740619946/posts/2806820396262567/,2020-12-02T09:09:49+0000,0,0,
1,75,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,He is just bluffing ,2020-12-01T09:51:00+0000,0,0,
1,76,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,https://www.facebook.com/OfficialBaljinderKaur/videos/382600429614352/,2020-12-01T09:42:15+0000,0,0,
1,77,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,Rubbish motives,2020-11-30T23:36:04+0000,0,0,
1,78,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,He is absolutely right ,2020-11-30T21:25:53+0000,0,0,
1,79,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,,2020-11-30T17:00:28+0000,0,0,
1,80,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,Baseless arguments,2020-11-30T16:51:50+0000,0,0,
1,81,1,23230437118_1260816547637890,offcut,,fetched (200),16:48.3,Facebook:/<post-id>/comments,,,,,
1,82,1,23230437118_1260816547637890,headers,,fetched (200),16:48.3,Facebook:/<post-id>/comments,,,,,
1,83,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,Bloody rubbish,2020-11-30T15:41:46+0000,0,0,
1,84,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,,2020-11-30T15:17:43+0000,0,0,
1,85,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,https://www.opindia.com/2020/11/khalistan-slogans-indira-gandhi-assassination-pro-imran-khan-farmer-protest-congress-game/,2020-11-30T14:59:47+0000,1,1,
1,86,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,https://www.opindia.com/2020/11/khalistan-supporter-punjabi-actor-deep-sidhu-is-pretending-to-a-farmer/,2020-11-30T14:59:38+0000,0,3,
1,87,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,#supportfarmerschallenge #FarmersProtest #farmerlifematters,2020-11-30T14:39:49+0000,0,0,
1,88,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,#save farmer,2020-11-30T14:35:06+0000,0,0,
1,89,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments, Best best veer Deepsidhu God bless you #FarmersProtest #kisaanmajdoorektazindabad #KisaanVirodhiNarendraModi #kisaanmajdoorektazindabaad ,2020-11-30T14:26:12+0000,0,0,
1,90,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,,2020-11-30T14:20:19+0000,0,0,
1,91,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,,2020-11-30T14:17:53+0000,0,0,
1,92,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,,2020-11-30T14:17:49+0000,0,0,
1,93,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,,2020-11-30T14:17:46+0000,0,0,
1,94,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,,2020-11-30T14:17:42+0000,0,0,
1,95,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,Fukra sala,2020-11-30T14:14:26+0000,1,0,
1,96,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,Another farmer protesting....,2020-11-30T14:13:03+0000,0,1,
1,97,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,Pfi media preaching ..,2020-11-30T14:11:35+0000,0,0,
1,98,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,"?????? ??? ??? ???? ??? ??? ???? ????? ?? ???? ???? ???? ??, ?? ?? ???? ???? ?? ???? ??? ??? ??? ??????? ?? ??????? ???? ???? ?? ?? ????? ?? ???? ?????????? ???? ??? ???? ?? ?????? ???? ??? ???? ?? ???? ?? ???????????? ????? ??? ?? ???? ??? ???? ??? ?? ??? ????, ?? ?? ?????? ??? ?? ???? ?? ???? ???? ?????? ??? ??? ?? ??? ?? ????? ?? ?? ???????? ?? ????? ??????? ?? ?? ????? ??????? ?????? ?? ??????? ?? ?????????? ?? ??? ????? ?????? ?? ???? ??? ???",2020-12-01T15:47:24+0000,0,0,
1,99,1,23230437118_1260816547637890,offcut,,fetched (200),16:48.3,Facebook:/<post-id>/comments,,,,,
1,100,1,23230437118_1260816547637890,headers,,fetched (200),16:48.3,Facebook:/<post-id>/comments,,,,,
